tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
113,0,1,3,-185.0,195.0,-192.1702423095703,194.74533081054688,0.17185135185718536,-192.1702423095703,194.74533081054688,0.17185135185718536,1,2,7.174763492548651,False,False
114,0,1,3,-185.0,195.0,-192.1394805908203,194.74473571777344,0.17198750376701355,-192.1394805908203,194.74473571777344,0.17198750376701355,1,2,7.144042480310472,False,False
115,0,1,3,-185.0,195.0,-192.10824584960938,194.7442169189453,0.17213791608810425,-192.10824584960938,194.7442169189453,0.17213791608810425,1,2,7.11284640935278,False,False
116,0,1,3,-185.0,195.0,-192.07662963867188,194.74374389648438,0.17218360304832458,-192.07662963867188,194.74374389648438,0.17218360304832458,1,2,7.081267840826122,False,False
117,0,1,3,-185.0,195.0,-192.044677734375,194.7433319091797,0.17213505506515503,-192.044677734375,194.7433319091797,0.17213505506515503,1,2,7.049351948232137,False,False
118,0,1,3,-185.0,195.0,-192.012451171875,194.7429962158203,0.17200173437595367,-192.012451171875,194.7429962158203,0.17200173437595367,1,2,7.017159139068583,False,False
119,0,1,3,-185.0,195.0,-191.97996520996094,194.7427215576172,0.17185094952583313,-191.97996520996094,194.7427215576172,0.17185094952583313,1,2,6.9847051855593705,False,False
120,0,1,3,-185.0,195.0,-191.94728088378906,194.7425079345703,0.17168445885181427,-191.94728088378906,194.7425079345703,0.17168445885181427,1,2,6.952051052892246,False,False
121,0,1,3,-185.0,195.0,-191.9144287109375,194.7423553466797,0.17150385677814484,-191.9144287109375,194.7423553466797,0.17150385677814484,1,2,6.919227208729408,False,False
122,0,1,3,-185.0,195.0,-191.88143920898438,194.74227905273438,0.17131052911281586,-191.88143920898438,194.74227905273438,0.17131052911281586,1,2,6.886263549531559,False,False
123,0,1,3,-185.0,195.0,-191.84835815429688,194.74224853515625,0.17116457223892212,-191.84835815429688,194.74224853515625,0.17116457223892212,1,2,6.853206930127938,False,False
124,0,1,3,-185.0,195.0,-191.81520080566406,194.74229431152344,0.17106123268604279,-191.81520080566406,194.74229431152344,0.17106123268604279,1,2,6.820071425094994,False,False
125,0,1,3,-185.0,195.0,-191.78199768066406,194.7423858642578,0.17099623382091522,-191.78199768066406,194.7423858642578,0.17099623382091522,1,2,6.786888652649822,False,False
126,0,1,3,-185.0,195.0,-191.74874877929688,194.7425537109375,0.1709657460451126,-191.74874877929688,194.7425537109375,0.1709657460451126,1,2,6.753657429705264,False,False
127,0,1,3,-185.0,195.0,-191.7154998779297,194.74276733398438,0.1709662824869156,-191.7154998779297,194.74276733398438,0.1709662824869156,1,2,6.720424633528684,False,False
128,0,1,3,-185.0,195.0,-191.68226623535156,194.7430419921875,0.17099472880363464,-191.68226623535156,194.7430419921875,0.17099472880363464,1,2,6.687204906229397,False,False
129,0,1,3,-185.0,195.0,-191.6490478515625,194.74337768554688,0.17104826867580414,-191.6490478515625,194.74337768554688,0.17104826867580414,1,2,6.653998222470696,False,False
130,0,1,3,-185.0,195.0,-191.61585998535156,194.74375915527344,0.17112436890602112,-191.61585998535156,194.74375915527344,0.17112436890602112,1,2,6.620820396014542,False,False
131,0,1,3,-185.0,195.0,-191.58273315429688,194.74420166015625,0.17122074961662292,-191.58273315429688,194.74420166015625,0.17122074961662292,1,2,6.587701311637171,False,False
132,0,1,3,-185.0,195.0,-191.54966735839844,194.7447052001953,0.1712765395641327,-191.54966735839844,194.7447052001953,0.1712765395641327,1,2,6.554640946724487,False,False
