tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
1549,2,45,40,0.0,-25.0,11.099488258361816,-25.472270965576172,0.16270282864570618,11.099488258361816,-25.472270965576172,0.16270282864570618,45,42,11.109531019014172,False,False
1550,2,45,40,0.0,-25.0,11.049649238586426,-25.470155715942383,0.1624184101819992,11.049649238586426,-25.470155715942383,0.1624184101819992,45,42,11.059647132392012,False,False
1551,2,45,40,0.0,-25.0,10.999809265136719,-25.468048095703125,0.16210342943668365,10.999809265136719,-25.468048095703125,0.16210342943668365,45,42,11.0097626172992,False,False
1552,2,45,40,0.0,-25.0,10.949968338012695,-25.46595001220703,0.161760613322258,10.949968338012695,-25.46595001220703,0.161760613322258,45,42,10.959877554852346,False,False
1553,2,45,40,0.0,-25.0,10.900127410888672,-25.46385955810547,0.16145123541355133,10.900127410888672,-25.46385955810547,0.16145123541355133,45,42,10.909992816828634,False,False
1554,2,45,40,0.0,-25.0,10.850285530090332,-25.461776733398438,0.1612304002046585,10.850285530090332,-25.461776733398438,0.1612304002046585,45,42,10.86010745048113,False,False
1555,2,45,40,0.0,-25.0,10.800443649291992,-25.459701538085938,0.16114774346351624,10.800443649291992,-25.459701538085938,0.16114774346351624,45,42,10.810222408704194,False,False
1556,2,45,40,0.0,-25.0,10.750600814819336,-25.45763397216797,0.16118907928466797,10.750600814819336,-25.45763397216797,0.16118907928466797,45,42,10.760336738786403,False,False
1557,2,45,40,0.0,-25.0,10.700757026672363,-25.45557403564453,0.16134168207645416,10.700757026672363,-25.45557403564453,0.16134168207645416,45,42,10.710450440846612,False,False
1558,2,45,40,0.0,-25.0,10.65091323852539,-25.453519821166992,0.16153529286384583,10.65091323852539,-25.453519821166992,0.16153529286384583,45,42,10.660564386691108,False,False
1559,2,45,40,0.0,-25.0,10.601068496704102,-25.45147132873535,0.16176548600196838,10.601068496704102,-25.45147132873535,0.16176548600196838,45,42,10.610677623624337,False,False
1560,2,45,40,0.0,-25.0,10.551223754882812,-25.449430465698242,0.16196949779987335,10.551223754882812,-25.449430465698242,0.16196949779987335,45,42,10.56079118575408,False,False
1561,2,45,40,0.0,-25.0,10.501378059387207,-25.4473934173584,0.16214963793754578,10.501378059387207,-25.4473934173584,0.16214963793754578,45,42,10.510903958084416,False,False
1562,2,45,40,0.0,-25.0,10.451532363891602,-25.445363998413086,0.1623079925775528,10.451532363891602,-25.445363998413086,0.1623079925775528,45,42,10.46101705593467,False,False
1563,2,45,40,0.0,-25.0,10.40168571472168,-25.44333839416504,0.1623876392841339,10.40168571472168,-25.44333839416504,0.1623876392841339,45,42,10.411129364271002,False,False
1564,2,45,40,0.0,-25.0,10.351838111877441,-25.44131851196289,0.1623961478471756,10.351838111877441,-25.44131851196289,0.1623961478471756,45,42,10.36124096445592,False,False
1565,2,45,40,0.0,-25.0,10.301990509033203,-25.439302444458008,0.16239915788173676,10.301990509033203,-25.439302444458008,0.16239915788173676,45,42,10.311352728227126,False,False
1566,2,45,40,0.0,-25.0,10.252141952514648,-25.437292098999023,0.16239692270755768,10.252141952514648,-25.437292098999023,0.16239692270755768,45,42,10.261463784195598,False,False
1567,2,45,40,0.0,-25.0,10.202293395996094,-25.435285568237305,0.16238966584205627,10.202293395996094,-25.435285568237305,0.16238966584205627,45,42,10.211575004077538,False,False
1568,2,45,40,0.0,-25.0,10.152443885803223,-25.43328285217285,0.16231881082057953,10.152443885803223,-25.43328285217285,0.16231881082057953,45,42,10.161685435220393,False,False
1569,2,45,40,0.0,-25.0,10.102594375610352,-25.431283950805664,0.16219042241573334,10.102594375610352,-25.431283950805664,0.16219042241573334,45,42,10.111796030593993,False,False
1570,2,45,40,0.0,-25.0,10.052743911743164,-25.429288864135742,0.16206878423690796,10.052743911743164,-25.429288864135742,0.16206878423690796,45,42,10.061905837561799,False,False
1571,2,45,40,0.0,-25.0,10.002900123596191,-25.427297592163086,0.1619528830051422,10.002900123596191,-25.427297592163086,0.1619528830051422,45,42,10.012022478745694,False,False
1572,2,45,40,0.0,-25.0,9.953086853027344,-25.425310134887695,0.16190050542354584,9.953086853027344,-25.425310134887695,0.16190050542354584,45,42,9.962169774438896,False,False
1573,2,45,40,0.0,-25.0,9.903326034545898,-25.423328399658203,0.16190485656261444,9.903326034545898,-25.423328399658203,0.16190485656261444,45,42,9.912369720731354,False,False
1574,2,45,40,0.0,-25.0,9.853636741638184,-25.42135238647461,0.16201861202716827,9.853636741638184,-25.42135238647461,0.16201861202716827,45,42,9.862641373878997,False,False
1575,2,45,40,0.0,-25.0,9.804037094116211,-25.419382095336914,0.1621716022491455,9.804037094116211,-25.419382095336914,0.1621716022491455,45,42,9.813002837291744,False,False
1576,2,45,40,0.0,-25.0,9.75454330444336,-25.41741943359375,0.16235946118831635,9.75454330444336,-25.41741943359375,0.16235946118831635,45,42,9.763470390276323,False,False
1577,2,45,40,0.0,-25.0,9.705168724060059,-25.415462493896484,0.1625782996416092,9.705168724060059,-25.415462493896484,0.1625782996416092,45,42,9.7140572906643,False,False
1578,2,45,40,0.0,-25.0,9.655926704406738,-25.41351318359375,0.16276578605175018,9.655926704406738,-25.41351318359375,0.16276578605175018,45,42,9.664776959344742,False,False
1579,2,45,40,0.0,-25.0,9.606827735900879,-25.411571502685547,0.1629246473312378,9.606827735900879,-25.411571502685547,0.1629246473312378,45,42,9.615639877257117,False,False
1580,2,45,40,0.0,-25.0,9.557883262634277,-25.409637451171875,0.1630573719739914,9.557883262634277,-25.409637451171875,0.1630573719739914,45,42,9.56665747811361,False,False
1581,2,45,40,0.0,-25.0,9.509100914001465,-25.407711029052734,0.16310738027095795,9.509100914001465,-25.407711029052734,0.16310738027095795,45,42,9.517837384399606,False,False
1582,2,45,40,0.0,-25.0,9.460489273071289,-25.405792236328125,0.163082554936409,9.460489273071289,-25.405792236328125,0.163082554936409,45,42,9.469188171377793,False,False
1583,2,45,40,0.0,-25.0,9.412055969238281,-25.403881072998047,0.16304878890514374,9.412055969238281,-25.403881072998047,0.16304878890514374,45,42,9.420717461488803,False,False
1584,2,45,40,0.0,-25.0,9.36380672454834,-25.401979446411133,0.16300663352012634,9.36380672454834,-25.401979446411133,0.16300663352012634,45,42,9.3724310533625,False,False
1585,2,45,40,0.0,-25.0,9.315747261047363,-25.400087356567383,0.16295650601387024,9.315747261047363,-25.400087356567383,0.16295650601387024,45,42,9.324334663910156,False,False
1586,2,45,40,0.0,-25.0,9.26788330078125,-25.39820098876953,0.16289888322353363,9.26788330078125,-25.39820098876953,0.16289888322353363,45,42,9.276433846277188,False,False
1587,2,45,40,0.0,-25.0,9.22021770477295,-25.396326065063477,0.1628929078578949,9.22021770477295,-25.396326065063477,0.1628929078578949,45,42,9.228731704479076,False,False
1588,2,45,40,0.0,-25.0,9.17275619506836,-25.39445686340332,0.16293305158615112,9.17275619506836,-25.39445686340332,0.16293305158615112,45,42,9.181233709652039,False,False
1589,2,45,40,0.0,-25.0,9.125500679016113,-25.392597198486328,0.16295555233955383,9.125500679016113,-25.392597198486328,0.16295555233955383,45,42,9.133941931224594,False,False
1590,2,45,40,0.0,-25.0,9.078454971313477,-25.3907470703125,0.16296182572841644,9.078454971313477,-25.3907470703125,0.16296182572841644,45,42,9.086860180454202,False,False
1591,2,45,40,0.0,-25.0,9.031620979309082,-25.38890266418457,0.16295313835144043,9.031620979309082,-25.38890266418457,0.16295313835144043,45,42,9.039990198894344,False,False
1592,2,45,40,0.0,-25.0,8.985000610351562,-25.387069702148438,0.1629306524991989,8.985000610351562,-25.387069702148438,0.1629306524991989,45,42,8.993334138257024,False,False
1593,2,45,40,0.0,-25.0,8.938596725463867,-25.385242462158203,0.16289541125297546,8.938596725463867,-25.385242462158203,0.16289541125297546,45,42,8.946894610708403,False,False
1594,2,45,40,0.0,-25.0,8.892410278320312,-25.383426666259766,0.1628483533859253,8.892410278320312,-25.383426666259766,0.1628483533859253,45,42,8.90067281537614,False,False
1595,2,45,40,0.0,-25.0,8.846442222595215,-25.381616592407227,0.16279032826423645,8.846442222595215,-25.381616592407227,0.16279032826423645,45,42,8.854669458614245,False,False
1596,2,45,40,0.0,-25.0,8.800694465637207,-25.37981605529785,0.1627221256494522,8.800694465637207,-25.37981605529785,0.1627221256494522,45,42,8.808886610313438,False,False
1597,2,45,40,0.0,-25.0,8.755167007446289,-25.378023147583008,0.1626444160938263,8.755167007446289,-25.378023147583008,0.1626444160938263,45,42,8.763324188250973,False,False
1598,2,45,40,0.0,-25.0,8.709860801696777,-25.376237869262695,0.16255787014961243,8.709860801696777,-25.376237869262695,0.16255787014961243,45,42,8.717983145154696,False,False
1599,2,45,40,0.0,-25.0,8.664776802062988,-25.374462127685547,0.16246303915977478,8.664776802062988,-25.374462127685547,0.16246303915977478,45,42,8.672864516100761,False,False
1600,2,45,40,0.0,-25.0,8.619914054870605,-25.372692108154297,0.16236044466495514,8.619914054870605,-25.372692108154297,0.16236044466495514,45,42,8.627967183574373,False,False
1601,2,45,40,0.0,-25.0,8.575274467468262,-25.37093162536621,0.16230934858322144,8.575274467468262,-25.37093162536621,0.16230934858322144,45,42,8.583293217822044,False,False
1602,2,45,40,0.0,-25.0,8.530856132507324,-25.369178771972656,0.1623043268918991,8.530856132507324,-25.369178771972656,0.1623043268918991,45,42,8.538840630859266,False,False
1603,2,45,40,0.0,-25.0,8.48666000366211,-25.367433547973633,0.1623404324054718,8.48666000366211,-25.367433547973633,0.1623404324054718,45,42,8.494610375404786,False,False
1604,2,45,40,0.0,-25.0,8.442687034606934,-25.365697860717773,0.1623544842004776,8.442687034606934,-25.365697860717773,0.1623544842004776,45,42,8.450603486713453,False,False
1605,2,45,40,0.0,-25.0,8.398934364318848,-25.363967895507812,0.16234838962554932,8.398934364318848,-25.363967895507812,0.16234838962554932,45,42,8.406816941333767,False,False
1606,2,45,40,0.0,-25.0,8.355403900146484,-25.362245559692383,0.16232387721538544,8.355403900146484,-25.362245559692383,0.16232387721538544,45,42,8.363252727264669,False,False
1607,2,45,40,0.0,-25.0,8.312093734741211,-25.360530853271484,0.1622825264930725,8.312093734741211,-25.360530853271484,0.1622825264930725,45,42,8.319908938881769,False,False
1608,2,45,40,0.0,-25.0,8.269004821777344,-25.358823776245117,0.16222573816776276,8.269004821777344,-25.358823776245117,0.16222573816776276,45,42,8.276786528899713,False,False
