episode_seed,map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,safe_nav_lambda_clearance,team_reservation_lambda,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,duplicate_viewpoint_ratio,cross_region_assignment_ratio,conflict_intervention_count,wait_count_total,reservation_wait_fallback_count,reservation_near_neighbor_step_ratio_mean,reservation_same_cell_violation_count,reservation_swap_violation_count,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
8,peninsula_passage,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,170,,0.6666666666666666,2,0.7896845267901853,104.67757000002773,0.004166666666666667,0.3458333333333333,0,0,0,0.0014260912698412698,0,0,0.19705882352941176,0.021699799753840225
9,peninsula_passage,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,166,,0.6666666666666666,2,0.8730595893840761,100.60828000000583,0.0,0.37083333333333335,0,0,0,0.0,0,0,0.32831325301204817,0.02288631631113341
0,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,120,170,1.0,3,0.5645446507515473,88.28454352950597,0.0,0.40294117647058825,0,0,0,0.0003676470588235294,0,0,0.3125,0.024695063229091433
1,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,,0.6666666666666666,2,0.8664898320070734,112.21649208334081,0.004166666666666667,0.20208333333333334,0,0,0,0.0,0,0,0.0,0.029951489611245007
2,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,67,160,1.0,3,0.7283377541998232,110.0228231249389,0.01875,0.1625,0,0,0,0.0,0,0,0.34328358208955223,0.024010143431496923
3,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,110,,0.6666666666666666,2,0.6041114058355438,102.93752958336881,0.020833333333333332,0.3770833333333333,0,0,0,0.0006944444444444444,0,0,0.35909090909090907,0.019829781069912913
4,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,109,228,1.0,3,0.666445623342175,101.89942061402179,0.03508771929824561,0.3026315789473684,0,0,0,0.0,0,0,0.3532110091743119,0.022325278729202085
5,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,47,199,1.0,3,0.6436781609195402,81.21123869347488,0.005025125628140704,0.38944723618090454,0,0,0,0.0,0,0,0.2127659574468085,0.02216814572314388
6,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,23,190,1.0,3,0.5729442970822282,96.52819105269468,0.12105263157894737,0.2789473684210526,0,0,0,0.0,0,0,0.021739130434782608,0.027645947823745114
7,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,43,190,1.0,3,0.580238726790451,113.4829426316317,0.010526315789473684,0.28421052631578947,0,0,0,0.0003289473684210526,0,0,0.36046511627906974,0.02349688881320799
8,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,9,130,1.0,3,0.504420866489832,84.24727307683497,0.0,0.04230769230769231,0,0,0,0.0,0,0,0.0,0.0295234868604133
9,open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,105,,0.3333333333333333,1,0.8519009725906278,114.09450374990986,0.0,0.08541666666666667,0,0,0,0.0,0,0,0.319047619047619,0.022757766309410694
0,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,115,,0.3333333333333333,1,0.8802083333333334,112.77913750013037,0.0,0.2520833333333333,0,0,0,0.0,0,0,0.29130434782608694,0.02750328684576304
1,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,46,174,1.0,3,0.7642543859649122,96.76343908039985,0.005747126436781609,0.2988505747126437,0,0,0,0.0,0,0,0.25,0.02459403421762069
2,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,57,,0.6666666666666666,2,0.9067982456140351,92.76034541668803,0.004166666666666667,0.03125,0,0,0,0.0,0,0,0.34210526315789475,0.026914464431917137
3,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,46,,0.6666666666666666,2,0.90625,108.00584375003837,0.0,0.075,0,0,0,0.0,0,0,0.2391304347826087,0.040257340141793704
4,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,25,,0.6666666666666666,2,0.8747258771929824,92.547392499993,0.016666666666666666,0.49166666666666664,0,0,0,0.0,0,0,0.08,0.04762215493790063
5,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,66,141,1.0,3,0.6537828947368421,108.18711063833727,0.014184397163120567,0.07092198581560284,0,0,0,0.0,0,0,0.32575757575757575,0.027109059548507255
6,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,68,,0.6666666666666666,2,0.8108552631578947,106.78618124999655,0.0,0.4354166666666667,0,0,0,0.0,0,0,0.33088235294117646,0.03428237113641652
7,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,64,95,1.0,3,0.5205592105263158,89.77551157902207,0.042105263157894736,0.13157894736842105,0,0,0,0.0,0,0,0.3671875,0.02668990094979363
8,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,183,,0.6666666666666666,2,0.893640350877193,124.90643833333858,0.020833333333333332,0.15,0,0,0,0.0,0,0,0.15300546448087432,0.026018502717912582
9,harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,13,,0.6666666666666666,2,0.850328947368421,90.08757749998797,0.0125,0.32916666666666666,0,0,0,0.0,0,0,0.0,0.03376095601177054
0,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,85,,0.6666666666666666,2,0.7573860791186781,104.8894320833521,0.225,0.30416666666666664,0,0,0,0.0015625,0,0,0.24705882352941178,0.02506618963527638
1,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,22,,0.6666666666666666,2,0.6339509263895844,114.99331541668501,0.22083333333333333,0.3854166666666667,0,0,0,0.0005208333333333333,0,0,0.20454545454545456,0.02789208218684494
2,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,19,,0.6666666666666666,2,0.8202303455182774,102.0415716667306,0.0,0.40208333333333335,0,0,0,0.0,0,0,0.15789473684210525,0.043726616418134176
3,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,93,,0.6666666666666666,2,0.8014521782674011,109.58148250006919,0.004166666666666667,0.225,0,0,0,0.0,0,0,0.3064516129032258,0.02690110644238864
4,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,41,,0.6666666666666666,2,0.8808212318477716,96.73383291669779,0.0,0.21875,0,0,0,0.0,0,0,0.3048780487804878,0.030701732977538795
5,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,156,,0.3333333333333333,1,0.7608913370055083,108.74920708322406,0.008333333333333333,0.37916666666666665,2,2,0,0.0014260912698412698,0,0,0.2564102564102564,0.025746832021602037
6,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,42,195,1.0,3,0.7528793189784677,107.72141076921775,0.0,0.34102564102564104,0,0,0,0.0,0,0,0.2857142857142857,0.025983293907222944
7,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,118,191,1.0,3,0.7263395092638958,111.41419214662317,0.0,0.5287958115183246,0,0,0,0.0,0,0,0.3008474576271186,0.024114065105212586
8,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,122,200,1.0,3,0.7401101652478718,105.54794449997644,0.0,0.39,0,0,0,0.0,0,0,0.24180327868852458,0.022176979541602672
9,peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,236,,0.3333333333333333,1,0.6099148723084626,85.03522541667128,0.125,0.29375,0,0,0,0.0,0,0,0.288135593220339,0.021058252855777962
