run_kind,tick_global,policy_step,tick_in_policy_step,reporter_usv_id,agent_id,sensor_id,recommended_rule_id,expected_target_present_for_audit,raw_sensor_found,accepted_candidate,teammate_rejected,range_limited,estimated_world_position,target_world_location_for_audit,target_position_error_m,observer_world_location,observer_heading_deg,post_arrival_stabilization_tick,standoff_viewpoint_hold_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,standoff_anchor_cell,standoff_anchor_world,standoff_anchor_source,observer_pose_source,observer_orientation_source,world_projection_uses_observer_heading,matched_range_m,bearing_deg,blob_yaw_deg,matched_beam_index,matched_beam_yaw_deg,beam_yaw_error_deg,local_range_scaled_blob_present,local_blob_area,local_blob_range_scaled_area,sphere_blob_local_candidate_count,sphere_blob_candidate_count,rgb_changed_pixels,rgb_change_bbox_xyxy,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,live_capture_primary_detection_source,replay_events_used_for_detection,calibration_reference_used,calibration_reference_role,rgb_range_sync_fix_enabled,rgb_range_sync_attempted,rgb_range_sync_applied,rgb_range_sync_strategy,rgb_sync_window_ticks,rgb_sync_target_tick,rgb_sync_baseline_tick,rgb_sync_target_offset_ticks,rgb_sync_baseline_offset_ticks,rgb_sync_target_pose_drift_m,rgb_sync_baseline_pose_drift_m,rgb_sync_candidate_count,rgb_sync_candidate_score,rgb_sync_failure_reason,nearest_teammate_agent_name,nearest_teammate_distance_m,within_teammate_exclusion_radius,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
teammate_only,4123,13,67,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-325.11187744140625, 223.10328674316406, 0.19600053131580353]",357.9678150433789,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4123,13,67,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-375.9989318847656, -75.06561279296875, 0.19166739284992218]",265.1608608392827,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4124,13,68,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.97149658203125, 223.10513305664062, 0.19484810531139374]",357.68743597393285,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4124,13,68,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-375.99993896484375, -75.18314361572266, 0.19063153862953186]",264.5949840266726,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4125,13,69,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.8340148925781, 223.10641479492188, 0.1934869885444641]",357.3813671963012,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4125,13,69,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0015563964844, -75.29736328125, 0.18962626159191132]",263.9871848355789,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4126,13,70,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.69976806640625, 223.1071319580078, 0.19207285344600677]",357.04504822868944,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4126,13,70,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0037841796875, -75.40835571289062, 0.18898284435272217]",263.336391020842,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4127,13,71,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.5689697265625, 223.10733032226562, 0.1906302273273468]",356.6742637623716,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4127,13,71,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.00665283203125, -75.51624298095703, 0.18859070539474487]",262.6419476800506,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4128,13,72,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.44183349609375, 223.10702514648438, 0.18912476301193237]",356.26517848736785,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,1,1,47,"[29, 131, 291, 194]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4128,13,72,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0101623535156, -75.62117004394531, 0.18841220438480377]",261.90360679122205,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4129,13,73,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.3184509277344, 223.10623168945312, 0.18764576315879822]",355.8143681042195,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4129,13,73,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.01434326171875, -75.72331237792969, 0.18835759162902832]",261.12151665355003,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4130,13,74,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.198974609375, 223.10496520996094, 0.18621757626533508]",355.3188415797238,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4130,13,74,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0191955566406, -75.82288360595703, 0.1884077489376068]",260.29619968099604,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4131,13,75,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-324.0834045410156, 223.10325622558594, 0.1849239468574524]",354.7760669016216,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4131,13,75,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0247802734375, -75.92008972167969, 0.18854816257953644]",259.42853361400074,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4132,13,76,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.9717102050781, 223.10107421875, 0.18390217423439026]",354.1839815778129,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4132,13,76,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0311279296875, -76.01517486572266, 0.18870951235294342]",258.5197218737941,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4133,13,77,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.8638610839844, 223.09844970703125, 0.1831025630235672]",353.5410003068907,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4133,13,77,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0382995605469, -76.10838317871094, 0.18889053165912628]",257.5712680429375,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4134,13,78,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.7597351074219, 223.09536743164062, 0.18254253268241882]",352.84602146893917,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,17,"[151, 131, 293, 163]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4134,13,78,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0463562011719, -76.19996643066406, 0.18903346359729767]",256.5849398470591,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4135,13,79,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.6591491699219, 223.09181213378906, 0.1822410225868225]",352.09841671631216,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4135,13,79,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.05535888671875, -76.2901840209961, 0.18914702534675598]",255.56274286081725,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4136,13,80,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.5619812011719, 223.08778381347656, 0.18215949833393097]",351.2980267684046,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4136,13,80,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0654296875, -76.3792724609375, 0.18918193876743317]",254.50687793654237,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4137,13,81,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.4679870605469, 223.08323669433594, 0.182266503572464]",350.4451424128535,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4137,13,81,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.07659912109375, -76.46749114990234, 0.1890365481376648]",253.41971186777198,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4138,13,82,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.376953125, 223.07815551757812, 0.1824779510498047]",349.5404862558722,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4138,13,82,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.0890197753906, -76.55506896972656, 0.1887381672859192]",252.30373724313893,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4139,13,83,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.28857421875, 223.07247924804688, 0.1827799379825592]",348.58518801249335,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4139,13,83,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.1027526855469, -76.64222717285156, 0.188312366604805]",251.16154048120035,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4140,13,84,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.2026062011719, 223.06617736816406, 0.183162659406662]",347.5807514538794,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,1,1,10,"[140, 130, 147, 134]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4140,13,84,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.1178894042969, -76.72917938232422, 0.187782883644104]",249.9957641488191,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4141,13,85,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.11871337890625, 223.0591583251953, 0.18356101214885712]",346.52902421982265,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4141,13,85,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.1346130371094, -76.81610107421875, 0.1871715933084488]",248.80907414718652,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4142,13,86,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-323.03668212890625, 223.05137634277344, 0.18397751450538635]",345.4321541104017,False,False,False,False,0,transit,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4142,13,86,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.1529846191406, -76.90316009521484, 0.18655726313591003]",247.6041310299223,False,False,False,False,0,transit,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4143,13,87,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-322.96282958984375, 223.04443359375, 0.18402057886123657]",344.3627231826119,True,False,False,False,0,post_arrival_stabilization,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4143,13,87,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.16943359375, -76.98152160644531, 0.18561384081840515]",246.42932489667737,True,False,False,False,0,post_arrival_stabilization,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4144,13,88,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-322.8963928222656, 223.0382537841797, 0.18372762203216553]",343.3200437210532,True,False,False,False,0,post_arrival_stabilization,"[18, 11]","[-290.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
teammate_only,4144,13,88,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[-376.1841735839844, -77.05204772949219, 0.184609517455101]",245.28390735105273,True,False,False,False,0,post_arrival_stabilization,"[51, 2]","[-380.0, -110.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,True,False,False,short_window_detector_scored_nearest_pair,8,,,,,,,0,,no_rangefinder_hit,,,False,False,False,False,False
