phase_name,run_kind,policy_step,observation_phase,sensor_id,sensor_role,sensor_footprint,source_model,reporter_usv_id,observer_world_location,observer_grid_cell,sample_index,sample_grid_cell,sample_world_xy,clue_value,noise_std,signal_without_noise,distance_to_registered_source_m,registered_source_world_location_for_audit,registered_source_not_exposed_to_planner,used_for_gp_observation,used_for_detection,directly_updates_found_mask,detected_mask_from_clue,found_mask_from_clue,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
phase5e_bridge_clue_sensor_realized_search,calibration,9,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.66583251953125, -35.25823211669922, 0.17614805698394775]","[44, 2]",2,"[41, 5]","[-350.0, -10.0]",0.010852865814168779,0.03,5.100498629979536e-11,244.46063077722758,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,9,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.66583251953125, -35.25823211669922, 0.17614805698394775]","[44, 2]",3,"[45, 5]","[-350.0, -50.0]",0.0779460388210708,0.03,1.406599679687231e-14,282.56149773102493,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,9,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.66583251953125, -35.25823211669922, 0.17614805698394775]","[44, 2]",4,"[46, 3]","[-370.0, -60.0]",0.00717366996034745,0.03,3.400411397498982e-16,298.26330649276997,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,9,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.66583251953125, -35.25823211669922, 0.17614805698394775]","[44, 2]",5,"[40, 2]","[-380.0, 0.0]",0.0,0.03,3.150955223659389e-11,246.86230980042293,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",0,"[21, 8]","[-320.0, 190.0]",0.5240529341074389,0.03,0.4869928290922412,58.83026432033092,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",1,"[20, 4]","[-360.0, 200.0]",0.08780743353041467,0.03,0.06123874090464268,92.41753080449618,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",2,"[15, 3]","[-370.0, 250.0]",0.0,0.03,0.023950866442882898,104.12012293500234,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",3,"[16, 7]","[-330.0, 240.0]",0.4544938656753208,0.03,0.39709191017350604,62.93647591023826,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",4,"[21, 7]","[-330.0, 190.0]",0.30171312472919487,0.03,0.3108373566713398,67.53517601961218,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-354.1741027832031, 222.7408905029297, 0.18167802691459656]","[18, 5]",5,"[14, 6]","[-340.0, 260.0]",0.197817980537589,0.03,0.1454869123398386,80.13114251026252,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",0,"[43, 2]","[-380.0, -30.0]",0.05140789486853854,0.03,9.73637717056256e-14,274.0456166407337,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",1,"[43, 5]","[-350.0, -30.0]",0.002082609907482713,0.03,9.972333552135878e-13,263.4406954135978,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",2,"[44, 1]","[-390.0, -40.0]",0.025985722803162074,0.03,4.710917838173303e-15,287.26468630863764,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",3,"[47, 5]","[-350.0, -70.0]",0.029256058594924444,0.03,1.4313102752103422e-16,301.7962889102515,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",4,"[43, 3]","[-370.0, -30.0]",0.026985600542530845,0.03,2.2942978726717036e-13,270.1869722988138,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,10,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.0511474609375, -45.050559997558594, 0.1758534461259842]","[45, 2]",5,"[46, 6]","[-340.0, -60.0]",0.08733799145131406,0.03,2.726296196970794e-15,289.5876378576959,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",0,"[20, 6]","[-340.0, 200.0]",0.22710076979159416,0.03,0.2260830612808997,73.08214556237385,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",1,"[16, 8]","[-320.0, 240.0]",0.6340928528498408,0.03,0.6221289320430907,53.48831648126533,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",2,"[15, 9]","[-310.0, 250.0]",0.7420696001191918,0.03,0.7384666404622623,49.4064773081425,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",3,"[18, 6]","[-340.0, 220.0]",0.3402896785977537,0.03,0.27056011123441054,70.00714249274854,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",4,"[22, 7]","[-330.0, 180.0]",0.26918120810561924,0.03,0.23168814282932879,72.67048919609665,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-342.7264404296875, 219.12228393554688, 0.1749815046787262]","[18, 6]",5,"[15, 5]","[-350.0, 250.0]",0.09033970341421829,0.03,0.10410419321574521,85.09406559801923,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",0,"[50, 5]","[-350.0, -100.0]",0.0315835681308589,0.03,7.964969563495293e-20,330.8186814555671,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",1,"[42, 1]","[-390.0, -20.0]",0.014446384171434913,0.03,2.836786101108786e-13,269.22295593058186,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",2,"[46, 5]","[-350.0, -60.0]",0.0400138573469781,0.03,1.4780136909971904e-15,292.1660486778024,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",3,"[48, 6]","[-340.0, -80.0]",0.02465999706081941,0.03,2.356302755248023e-17,309.0323607650176,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",4,"[43, 6]","[-340.0, -30.0]",0.0,0.03,1.8394643570432175e-12,260.578203232734,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,11,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-383.6820068359375, -56.63558578491211, 0.17733080685138702]","[46, 2]",5,"[47, 1]","[-390.0, -70.0]",0.025672400247909365,0.03,5.465493200403556e-18,314.77134558278965,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",0,"[14, 9]","[-310.0, 260.0]",0.5920377384101534,0.03,0.5594895826376259,55.86591089385369,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",1,"[19, 11]","[-290.0, 210.0]",1.610410832589209,0.03,1.6168731331204982,22.825424421026653,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",2,"[17, 3]","[-370.0, 230.0]",0.04116382816925371,0.03,0.03266187782267759,100.4041831797859,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",3,"[18, 10]","[-300.0, 220.0]",1.4517665210824815,0.03,1.3845734010612079,30.01666203960727,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",4,"[18, 3]","[-370.0, 220.0]",0.06275507476171163,0.03,0.03374599161207529,100.00499987500623,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-334.2380676269531, 221.6488037109375, 0.18558043241500854]","[18, 7]",5,"[22, 5]","[-350.0, 180.0]",0.06815755288394157,0.03,0.07388686800248556,89.89438247187641,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",0,"[49, 1]","[-390.0, -90.0]",0.0,0.03,4.0121964574431186e-20,333.3481663366397,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",1,"[43, 2]","[-380.0, -30.0]",0.0031035558220304377,0.03,9.73637717056256e-14,274.0456166407337,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",2,"[48, 2]","[-380.0, -80.0]",0.0,0.03,1.2472028754070248e-18,320.46996739164183,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",3,"[47, 2]","[-380.0, -70.0]",0.025039460503829273,0.03,1.3974438996341805e-17,311.0964480671549,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",4,"[44, 4]","[-360.0, -40.0]",0.03102687690067662,0.03,6.164001973224624e-14,276.08150970320344,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,12,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-378.7477722167969, -65.1767578125, 0.1751481592655182]","[47, 2]",5,"[46, 2]","[-380.0, -60.0]",0.005590641487411566,0.03,1.4430422612289918e-16,301.7631521574495,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",0,"[16, 10]","[-300.0, 240.0]",1.2281244450576807,0.03,1.195367061925122,35.51056180912941,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",1,"[14, 5]","[-350.0, 260.0]",0.07563849650331261,0.03,0.07887317912782621,89.0,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",2,"[15, 8]","[-320.0, 250.0]",0.5085530616698399,0.03,0.5114393421330317,57.8013840664737,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",3,"[22, 6]","[-340.0, 180.0]",0.1814776046598467,0.03,0.1362893242926281,81.12336284942828,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",4,"[19, 10]","[-300.0, 210.0]",1.3454933589814835,0.03,1.3183915708488387,31.953090617340916,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv0,"[-324.73797607421875, 218.58750915527344, 0.18607348203659058]","[18, 8]",5,"[18, 11]","[-290.0, 220.0]",1.7133544046488844,0.03,1.6980384147691252,20.024984394500787,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",0,"[50, 1]","[-390.0, -100.0]",0.0,0.03,3.0414430570832554e-21,342.6966588690354,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",1,"[45, 2]","[-380.0, -50.0]",0.03103883740776093,0.03,1.3733179839832245e-15,292.4739304621866,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",2,"[52, 3]","[-370.0, -120.0]",0.04368729921552913,0.03,8.242791108289221e-23,355.3603804590489,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",3,"[49, 1]","[-390.0, -90.0]",0.0,0.03,4.0121964574431186e-20,333.3481663366397,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",4,"[46, 6]","[-340.0, -60.0]",0.0,0.03,2.726296196970794e-15,289.5876378576959,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
phase5e_bridge_clue_sensor_realized_search,calibration,13,post_step_holoocean_pose,phase5e_passive_anomaly_clue_sensor,local_passive_anomaly_observation_for_gp_only,local_grid_disk_from_holoocean_location_sensor_pose,scene_registered_static_passive_anomaly_source_not_detection_truth,sv1,"[-380.9281005859375, -75.92668914794922, 0.1740194410085678]","[48, 2]",5,"[47, 4]","[-360.0, -70.0]",0.052310125601255406,0.03,7.151326350662288e-17,304.5997373603595,"[-270.0, 221.0, 0.5]",True,True,False,False,False,False,False,False,False,False
