policy_step,tick_in_policy_step,tick_global,sv0_target_cell,sv1_target_cell,sv0_wait_applied,sv1_wait_applied,sv0_target_world,sv1_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_target_heading_deg,sv0_heading_error_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_loc_avail,sv0_gps_avail,sv0_selected_sensor,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_target_heading_deg,sv1_heading_error_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_loc_avail,sv1_gps_avail,sv1_selected_sensor,inter_vessel_distance_m
1,41,41,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6022644042969,150.49850463867188,0.2304197996854782,25,2,9.509816386525515,71.7223129272461,92.3970199856525,20.674707058406398,3913.4293665134996,8000.0,False,True,True,LocationSensor,-375.34417724609375,50.0,0.19606070220470428,35,2,5.34417724609375,0.0,0.0,0.0,4394.762674967447,4394.762674967447,False,True,True,LocationSensor,100.58867103633494
1,42,42,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.5533142089844,150.588623046875,0.22723793983459473,25,2,9.421971362178281,73.79409790039062,92.71735145155043,18.923253551159803,4132.922487654982,8000.0,False,True,True,LocationSensor,-375.1966857910156,50.0,0.18278993666172028,35,2,5.196685791015625,0.0,0.0,0.0,4314.871470133463,4314.871470133463,False,True,True,LocationSensor,100.6829245584303
1,43,43,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.5049133300781,150.68409729003906,0.2215244323015213,25,2,9.329048939318083,75.81436920166016,93.04207950264028,17.227710300980107,4334.871792325852,8000.0,False,True,True,LocationSensor,-375.0489807128906,50.0,0.16863608360290527,35,2,5.048980712890625,0.0,0.0,0.0,4234.864552815756,4234.864552815756,False,True,True,LocationSensor,100.78265119850225
1,44,44,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.4575500488281,150.78453063964844,0.2139214277267456,25,2,9.23142066429132,77.78443908691406,93.36871298390288,15.584273896988805,4520.596004870203,8000.0,False,True,True,LocationSensor,-374.901123046875,50.0,0.15533515810966492,35,3,4.901123046875,0.0,0.0,0.0,4154.774983723959,4154.774983723959,True,True,True,LocationSensor,100.8874751556325
1,45,45,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.4115905761719,150.88955688476562,0.20524092018604279,25,2,9.129424921974612,79.70555114746094,93.69538737123679,13.989836223775853,4691.254785302284,7816.614195473918,False,True,True,LocationSensor,-374.7531433105469,50.0,0.14474301040172577,35,3,4.753143310546875,0.0,0.0,0.0,4074.6192932128906,4074.6192932128906,True,True,True,LocationSensor,100.99704856742581
1,46,46,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.3674011230469,150.998779296875,0.19621245563030243,25,2,9.023422603729056,81.5789566040039,94.0200934266749,12.441136822671012,4848.00230775085,7627.378950908804,False,True,True,LocationSensor,-374.6050109863281,50.0,0.1383521556854248,35,3,4.605010986328125,0.0,0.0,0.0,3994.3809509277344,3994.3809509277344,True,True,True,LocationSensor,101.11099732112815
1,47,47,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.32525634765625,151.11187744140625,0.1875501275062561,25,2,8.913697415380517,83.40583038330078,94.34129386898994,10.935463485689155,4991.838086384878,7434.844077513089,False,True,True,LocationSensor,-374.4568176269531,50.0,0.13626933097839355,35,3,4.456817626953125,0.0,0.0,0.0,3914.109547932943,3914.109547932943,True,True,True,LocationSensor,101.22901488853479
1,48,48,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.28546142578125,151.228515625,0.18001282215118408,25,2,8.800539955872917,85.18736267089844,94.6571187495317,9.469756078633282,5123.774786088176,7239.338599629268,False,True,True,LocationSensor,-374.30853271484375,50.0,0.1381787210702896,35,3,4.30853271484375,0.0,0.0,0.0,3833.7885538736978,3833.7885538736978,True,True,True,LocationSensor,101.3507878362799
1,49,49,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.2482604980469,151.348388671875,0.17439961433410645,25,2,8.68420928189421,86.92467498779297,94.96596442619742,8.041289438404448,5244.725850968986,7041.167154085829,False,True,True,LocationSensor,-374.16015625,50.0,0.14356105029582977,35,3,4.16015625,0.0,0.0,0.0,3753.41796875,3753.41796875,True,True,True,LocationSensor,101.47603013137847
1,50,50,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.21380615234375,151.47119140625,0.17095761001110077,25,2,8.564967997308361,88.61888122558594,95.26669655399503,6.647815328409081,5355.511598325179,6840.647797304847,False,True,True,LocationSensor,-374.0116882324219,50.0,0.15177300572395325,35,3,4.011688232421875,0.0,0.0,0.0,3672.997792561849,3672.997792561849,True,True,True,LocationSensor,101.6044522462308
