scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
teammate_only_surfacevessel_right_inner_50m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.52006530761719, -1.0, -1.0, -1.0]",[9],True,49.52006530761719
teammate_only_surfacevessel_right_inner_50m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.523773193359375, -1.0, -1.0, -1.0]",[9],True,49.523773193359375
teammate_only_surfacevessel_right_inner_50m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.52802658081055, -1.0, -1.0, -1.0]",[9],True,49.52802658081055
teammate_only_surfacevessel_right_inner_50m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.53076171875, -1.0, -1.0, -1.0]",[9],True,49.53076171875
teammate_only_surfacevessel_right_inner_50m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.531639099121094, -1.0, -1.0, -1.0]",[9],True,49.531639099121094
teammate_only_surfacevessel_right_inner_50m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.529930114746094, -1.0, -1.0, -1.0]",[9],True,49.529930114746094
teammate_only_surfacevessel_right_inner_50m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.52577590942383, -1.0, -1.0, -1.0]",[9],True,49.52577590942383
teammate_only_surfacevessel_right_inner_50m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.52058029174805, -1.0, -1.0, -1.0]",[9],True,49.52058029174805
teammate_only_surfacevessel_right_inner_50m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.515533447265625, -1.0, -1.0, -1.0]",[9],True,49.515533447265625
teammate_only_surfacevessel_right_inner_50m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.51117706298828, -1.0, -1.0, -1.0]",[9],True,49.51117706298828
teammate_only_surfacevessel_right_inner_50m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.50883865356445, -1.0, -1.0, -1.0]",[9],True,49.50883865356445
teammate_only_surfacevessel_right_outer_50m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.774723052978516, -1.0]",[11],True,52.774723052978516
teammate_only_surfacevessel_right_outer_50m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.777992248535156, -1.0]",[11],True,52.777992248535156
teammate_only_surfacevessel_right_outer_50m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.77938461303711, -1.0]",[11],True,52.77938461303711
teammate_only_surfacevessel_right_outer_50m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.7785530090332, -1.0]",[11],True,52.7785530090332
teammate_only_surfacevessel_right_outer_50m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.77580261230469, -1.0]",[11],True,52.77580261230469
teammate_only_surfacevessel_right_outer_50m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.77137756347656, -1.0]",[11],True,52.77137756347656
teammate_only_surfacevessel_right_outer_50m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.76616287231445, -1.0]",[11],True,52.76616287231445
teammate_only_surfacevessel_right_outer_50m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.76081466674805, -1.0]",[11],True,52.76081466674805
teammate_only_surfacevessel_right_outer_50m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.755619049072266, -1.0]",[11],True,52.755619049072266
teammate_only_surfacevessel_right_outer_50m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.751136779785156, -1.0]",[11],True,52.751136779785156
teammate_only_surfacevessel_right_outer_50m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.748138427734375, -1.0]",[11],True,52.748138427734375
teammate_only_surfacevessel_right_outer_50m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 52.74654769897461, -1.0]",[11],True,52.74654769897461
