run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,18,18,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9982604980469,149.989990234375,0.17328500747680664,25,2,False,False,10.01000991676706,19.381727914589245,LocationSensor,False,True,True,False,[],,-6023.744703288033,8000.0,90.00803599615922,72.52981251815504,99.97998809814453
calibration,1,18,18,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9982604980469,50.01000213623047,0.15741969645023346,35,2,False,False,10.010002287372645,340.6182645088745,LocationSensor,False,True,True,False,[],,8000.0,-6023.745457505556,269.99196399465256,-72.52980764116921,99.97998809814453
calibration,1,19,19,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.99786376953125,149.98892211914062,0.1822521984577179,25,2,False,False,10.011078108780914,21.36750194374917,LocationSensor,False,False,True,False,[],,-5593.217102153691,8000.0,90.00995664556771,70.62822873097846,99.97786331176758
calibration,1,19,19,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.99786376953125,50.01105880737305,0.16603568196296692,35,2,False,False,10.011059035295022,338.6324932856436,LocationSensor,False,False,True,False,[],,8000.0,-5593.216764799616,269.99004334684355,-70.62822116203097,99.97786331176758
calibration,1,20,20,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9974060058594,149.9878387451172,0.18992245197296143,25,2,False,False,10.012161590914431,23.433455174934068,LocationSensor,False,False,True,False,[],,-5146.800645391746,8000.0,90.01222615481825,68.64472421106908,99.97568893432617
calibration,1,20,20,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9974060058594,50.012149810791016,0.17321348190307617,35,2,False,False,10.012150146823016,336.5665387666491,LocationSensor,False,False,True,False,[],,8000.0,-5146.803343112904,269.98777382188797,-68.64471946375562,99.97568893432617
calibration,1,21,21,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.99688720703125,149.98670959472656,0.1955428272485733,25,2,False,False,10.013290889104397,25.577556164193062,LocationSensor,False,False,True,False,[],,-4685.593061325541,8000.0,90.01484443860126,66.58138926366718,99.97343444824219
calibration,1,21,21,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.99688720703125,50.013275146484375,0.17821428179740906,35,2,False,False,10.013275630316073,334.42243774055663,LocationSensor,False,False,True,False,[],,8000.0,-4685.594180335018,269.9851555444312,-66.58138322221788,99.97343444824219
calibration,1,22,22,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.996337890625,149.98556518554688,0.19820047914981842,25,2,False,False,10.01443548403882,27.797818299686575,LocationSensor,False,False,True,False,[],,-4210.7296037537035,8000.0,90.01781131742352,64.44025515323045,99.97113800048828
calibration,1,22,22,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.996337890625,50.014427185058594,0.18072588741779327,35,2,False,False,10.0144278546448,332.2021770864651,LocationSensor,False,False,True,False,[],,8000.0,-4210.731830435003,269.9821886554346,-64.44024908512205,99.97113800048828
