tick_global,waypoint_index,target_cell,target_world_x,target_world_y,location_x,location_y,location_z,projected_row,projected_col,distance_to_target_m,heading_deg,target_heading_deg,heading_error_deg,command_0,command_1,arrived,timeout
303,1,"[45, 45]",25.0,-25.0,21.185977935791016,-12.518638610839844,0.20456160604953766,43,44,13.051097518335034,247.58641815185547,286.99196843385363,39.40555028199816,1779.7344504067096,8000.0,False,False
304,1,"[45, 45]",25.0,-25.0,21.12550926208496,-12.635165214538574,0.20441406965255737,43,44,12.957654793593875,248.2092742919922,287.3982548341688,39.18898054217664,1823.0770972540795,8000.0,False,False
305,1,"[45, 45]",25.0,-25.0,21.065515518188477,-12.753857612609863,0.20401814579963684,43,44,12.862665801063521,248.8165512084961,287.81135917874985,38.99480797025376,1861.8620305516633,8000.0,False,False
306,1,"[45, 45]",25.0,-25.0,21.006093978881836,-12.874555587768555,0.2034558355808258,43,44,12.76627147994428,249.4086456298828,288.2309649339372,38.82231930405436,1896.2558329420144,8000.0,False,False
307,1,"[45, 45]",25.0,-25.0,20.94733428955078,-12.997113227844238,0.20280084013938904,43,44,12.668598589656341,249.98592376708984,288.65678682513044,38.670863058040595,1926.409252660127,8000.0,False,False
308,1,"[45, 45]",25.0,-25.0,20.889310836791992,-13.1213960647583,0.20217812061309814,43,44,12.569765186623629,250.54875946044922,289.08860184913954,38.53984238869032,1952.458948787139,8000.0,False,False
309,1,"[45, 45]",25.0,-25.0,20.832088470458984,-13.247279167175293,0.20164121687412262,43,44,12.469881053658565,251.09751892089844,289.52622448932533,38.42870556842689,1974.5296658770094,8000.0,False,False
310,1,"[45, 45]",25.0,-25.0,20.775720596313477,-13.374649047851562,0.20123820006847382,43,44,12.369046901076441,251.6325454711914,289.9695201162888,38.33697464509737,1992.7287946856004,8000.0,False,False
311,1,"[45, 45]",25.0,-25.0,20.720252990722656,-13.503400802612305,0.20095336437225342,43,44,12.267356176813069,252.15419006347656,290.4183865770377,38.26419651356116,2007.1563070362681,8000.0,False,False
312,1,"[45, 45]",25.0,-25.0,20.665727615356445,-13.633439064025879,0.2007725089788437,43,44,12.164893119772842,252.66278076171875,290.87274103788064,38.209960276161894,2017.9014905996528,8000.0,False,False
313,1,"[45, 45]",25.0,-25.0,20.612173080444336,-13.76467514038086,0.20068274438381195,43,44,12.061739085934219,253.1586456298828,291.33255921132434,38.173913581441525,2025.0398798923034,8000.0,False,False
314,1,"[45, 45]",25.0,-25.0,20.559616088867188,-13.897026062011719,0.20067238807678223,43,44,11.957969708353259,253.64210510253906,291.797825303307,38.15572020076792,2028.6418013553648,8000.0,False,False
315,1,"[45, 45]",25.0,-25.0,20.50807762145996,-14.030416488647461,0.20073077082633972,43,44,11.853654671339397,254.11346435546875,292.2685536273405,38.15508927187176,2028.7667011394851,8000.0,False,False
316,1,"[45, 45]",25.0,-25.0,20.45757484436035,-14.164776802062988,0.2007894665002823,43,44,11.74885901029118,254.57302856445312,292.7447785545011,38.171749990048,2025.468260460034,8000.0,False,False
317,1,"[45, 45]",25.0,-25.0,20.408117294311523,-14.300044059753418,0.20084558427333832,43,44,11.643643927311546,255.02108764648438,293.22657511613573,38.20548746965136,2018.7873834424654,8000.0,False,False
318,1,"[45, 45]",25.0,-25.0,20.359712600708008,-14.436156272888184,0.2007787972688675,43,44,11.538070091608377,255.45793914794922,293.71402389781247,38.25608474986325,2008.763752786831,8000.0,False,False
319,1,"[45, 45]",25.0,-25.0,20.312366485595703,-14.573060035705566,0.20059841871261597,43,44,11.432190734254165,255.88385009765625,294.2072268152544,38.32337671759814,1995.4252126810097,8000.0,False,False
320,1,"[45, 45]",25.0,-25.0,20.266080856323242,-14.71070384979248,0.20031270384788513,43,44,11.326058702194006,256.29911041259766,294.7063041220007,38.40719370940303,1978.7989941558499,8000.0,False,False
321,1,"[45, 45]",25.0,-25.0,20.220853805541992,-14.849039077758789,0.19992899894714355,43,44,11.219725753906403,256.70396423339844,295.2113972071464,38.50743297374794,1958.8975841669317,8000.0,False,False
322,1,"[45, 45]",25.0,-25.0,20.176681518554688,-14.988020896911621,0.19951261579990387,43,44,11.113241054441783,257.09869384765625,295.7226629074048,38.62396905974856,1935.736533136137,8000.0,False,False
323,1,"[45, 45]",25.0,-25.0,20.13355827331543,-15.127608299255371,0.19906345009803772,43,44,11.006651306012566,257.48352813720703,296.24027465214186,38.75674651493483,1909.3160691994553,8000.0,False,False
324,1,"[45, 45]",25.0,-25.0,20.091476440429688,-15.267763137817383,0.1985812783241272,43,44,10.90000173745321,257.8587417602539,296.764421411044,38.90567965079009,1879.6410359483089,8000.0,False,False
325,1,"[45, 45]",25.0,-25.0,20.050430297851562,-15.40845012664795,0.19818347692489624,43,44,10.793334480568342,258.22454833984375,297.2952906448309,39.070742304987164,1846.7030447377374,8000.0,False,False
326,1,"[45, 45]",25.0,-25.0,20.010406494140625,-15.549633979797363,0.19791670143604279,43,44,10.686695526191185,258.5812072753906,297.83310688927895,39.25189961388833,1810.4940630189803,8000.0,False,False
327,1,"[45, 45]",25.0,-25.0,19.971393585205078,-15.6912841796875,0.1977640986442566,43,44,10.580126308237196,258.9289321899414,298.37809928380904,39.44916709386763,1770.9946149354028,8000.0,False,False
328,1,"[45, 45]",25.0,-25.0,19.933380126953125,-15.833373069763184,0.19771039485931396,43,44,10.47366632159419,259.26793670654297,298.9305069081633,39.662570201620326,1728.1818311373945,8000.0,False,False
329,1,"[45, 45]",25.0,-25.0,19.89635467529297,-15.975872993469238,0.1977417767047882,43,44,10.367355681677067,259.5984649658203,299.49057186565506,39.892106899834744,1682.0369779587863,8000.0,False,False
330,1,"[45, 45]",25.0,-25.0,19.860300064086914,-16.118759155273438,0.19784577190876007,43,44,10.261235518847833,259.92071533203125,300.05857476368743,40.13785943165618,1632.5229907442927,8000.0,False,False
331,1,"[45, 45]",25.0,-25.0,19.82520294189453,-16.26201057434082,0.19801107048988342,43,44,10.155342623245591,260.2348861694336,300.63479269087355,40.39990652143996,1579.6020472904374,8000.0,False,False
332,1,"[45, 45]",25.0,-25.0,19.791048049926758,-16.405601501464844,0.19816862046718597,43,44,10.04971969608084,260.54119873046875,301.21950265615715,40.6783039256884,1523.2395238967092,8000.0,False,False
333,1,"[45, 45]",25.0,-25.0,19.75782012939453,-16.549514770507812,0.19819749891757965,43,44,9.94440296898948,260.8398208618164,301.81301087485855,40.97319001304214,1463.382606250404,8000.0,False,False
334,1,"[45, 45]",25.0,-25.0,19.72553253173828,-16.69355010986328,0.1980944126844406,43,44,9.839568936244284,261.132568359375,302.41491708183366,41.282348722458664,1400.456799627179,8000.0,False,False
335,1,"[45, 45]",25.0,-25.0,19.694211959838867,-16.837398529052734,0.19778914749622345,43,44,9.735473768678512,261.42230224609375,303.0243466128829,41.60204436678913,1335.2022456620625,8000.0,False,False
336,1,"[45, 45]",25.0,-25.0,19.66387939453125,-16.98076820373535,0.19727672636508942,43,44,9.632354941463179,261.7119369506836,303.64040707552493,41.92847012484134,1268.3818150649931,8000.0,False,False
337,1,"[45, 45]",25.0,-25.0,19.634553909301758,-17.12338638305664,0.1965523064136505,43,44,9.530427788027492,262.00437927246094,304.2621787499196,42.25779947745866,1200.7712417908297,8000.0,False,False
338,1,"[45, 45]",25.0,-25.0,19.606250762939453,-17.26500701904297,0.19578787684440613,43,44,9.429880553206694,262.30249786376953,304.88875481392927,42.586256950159736,1133.1448200237373,8000.0,False,False
339,1,"[45, 45]",25.0,-25.0,19.5789794921875,-17.405405044555664,0.19496195018291473,43,44,9.330880766754243,262.6090850830078,305.5192391428101,42.91015405980227,1066.2677761417317,8000.0,False,False
340,1,"[45, 45]",25.0,-25.0,19.55274772644043,-17.544382095336914,0.19405563175678253,44,44,9.23356895637503,262.9268264770508,306.1527551722322,43.22592869518144,1000.8875577276831,8000.0,False,False
341,1,"[45, 45]",25.0,-25.0,19.527557373046875,-17.6817684173584,0.19305258989334106,44,44,9.138060067786085,263.25830841064453,306.7884824183064,43.530174007661856,937.726959754079,8000.0,False,False
342,1,"[45, 45]",25.0,-25.0,19.503414154052734,-17.817419052124023,0.19199787080287933,44,44,9.044441665169762,263.6059036254883,307.4256058868049,43.81970226131659,877.469706064092,8000.0,False,False
343,1,"[45, 45]",25.0,-25.0,19.480316162109375,-17.951217651367188,0.19093306362628937,44,44,8.95277846641301,263.97183990478516,308.0633992737825,44.091559368997366,820.7560236473737,8000.0,False,False
344,1,"[45, 45]",25.0,-25.0,19.45825958251953,-18.083080291748047,0.18995574116706848,44,44,8.863106966811406,264.3581237792969,308.7012248939245,44.34310111462764,768.165215314204,8000.0,False,False
345,1,"[45, 45]",25.0,-25.0,19.437244415283203,-18.21294593811035,0.18915511667728424,44,44,8.775440304298735,264.7665252685547,309.33848075162524,44.57195548307055,720.2219292915115,8000.0,False,False
346,1,"[45, 45]",25.0,-25.0,19.417264938354492,-18.340787887573242,0.18867187201976776,44,44,8.689766206683428,265.1985778808594,309.9747083104842,44.7761304296248,677.3720444203245,8000.0,False,False
347,1,"[45, 45]",25.0,-25.0,19.398317337036133,-18.466604232788086,0.188399076461792,44,44,8.606050714908234,265.6555480957031,310.6095297265846,44.95398163088146,639.9879071181567,8000.0,False,False
348,1,"[45, 45]",25.0,-25.0,19.380393981933594,-18.59041976928711,0.18818357586860657,44,44,8.524241346432753,266.13843536376953,311.24269778476855,45.10426242099902,608.3565140576457,8000.0,False,False
349,1,"[45, 45]",25.0,-25.0,19.363494873046875,-18.712289810180664,0.18800707161426544,44,44,8.444257781316649,266.6479797363281,311.8740689696494,45.22608923332126,582.6856552471581,8000.0,False,False
350,1,"[45, 45]",25.0,-25.0,19.347612380981445,-18.832284927368164,0.18785502016544342,44,44,8.36601428475975,267.18460845947266,312.50362555742817,45.31901709795551,563.0871377860476,8000.0,False,False
351,1,"[45, 45]",25.0,-25.0,19.332748413085938,-18.95050621032715,0.18777507543563843,44,44,8.289397786369669,267.74849700927734,313.13146914599514,45.3829721367178,549.5904010062532,8000.0,False,False
352,1,"[45, 45]",25.0,-25.0,19.31890106201172,-19.067068099975586,0.1876356154680252,44,44,8.214290357269999,268.3395690917969,313.75782100736865,45.41825191557177,542.1421443718837,8000.0,False,False
353,1,"[45, 45]",25.0,-25.0,19.306074142456055,-19.18210792541504,0.1873789131641388,44,44,8.140556483602705,268.9574508666992,314.3830282455587,45.42557737885949,540.5953277182452,8000.0,False,False
354,1,"[45, 45]",25.0,-25.0,19.294273376464844,-19.295774459838867,0.18707244098186493,44,44,8.068054617783922,269.6015396118164,315.00753778283195,45.40599817101554,544.7293927411474,8000.0,False,False
355,1,"[45, 45]",25.0,-25.0,19.283512115478516,-19.40822982788086,0.18671977519989014,44,44,7.9966322531227005,270.27101135253906,315.63188413334166,45.360872780802595,552.3322979951627,8000.0,False,False
356,1,"[45, 45]",25.0,-25.0,19.273801803588867,-19.519634246826172,0.18632523715496063,44,44,7.926143739116939,270.9648895263672,316.2566655470588,45.2917760206916,526.6182438714868,8000.0,False,False
357,1,"[45, 45]",25.0,-25.0,19.26515769958496,-19.62996482849121,0.18588285148143768,44,44,7.856570113851914,271.6836853027344,316.8815511180863,45.19786581535192,506.51616645330523,8000.0,False,False
358,1,"[45, 45]",25.0,-25.0,19.257596969604492,-19.73923110961914,0.1853889673948288,44,44,7.787867608112927,272.42765045166016,317.50636810925465,45.078717657594495,492.0283204364987,8000.0,False,False
359,1,"[45, 45]",25.0,-25.0,19.251136779785156,-19.847461700439453,0.1848420351743698,44,44,7.719979226214102,273.19677734375,318.1310545953591,44.9342772516091,483.06927483868185,8000.0,False,False
360,1,"[45, 45]",25.0,-25.0,19.24579620361328,-19.9547119140625,0.18424232304096222,44,44,7.652829097820898,273.99082946777344,318.75570327105265,44.764873803279215,479.46139084815786,8000.0,False,False
361,1,"[45, 45]",25.0,-25.0,19.241594314575195,-20.061058044433594,0.18359167873859406,44,44,7.586328735191142,274.80933380126953,319.38055258213666,44.57121878086713,480.9403094504223,8000.0,False,False
362,1,"[45, 45]",25.0,-25.0,19.238563537597656,-20.16658592224121,0.1828932762145996,44,44,7.520375107491386,275.65162658691406,320.00586625020765,44.35423966329358,487.1896183463805,8000.0,False,False
363,1,"[45, 45]",25.0,-25.0,19.23672866821289,-20.271400451660156,0.18221013247966766,44,44,7.454860839234958,276.51683807373047,320.6320996373337,44.11526156360321,497.8108489913757,8000.0,False,False
364,1,"[45, 45]",25.0,-25.0,19.236125946044922,-20.3756103515625,0.18171784281730652,44,44,7.3896700691189485,277.4039306640625,321.25972544686647,43.85579478280397,512.3662171835667,8000.0,False,False
365,1,"[45, 45]",25.0,-25.0,19.236793518066406,-20.47933006286621,0.1813991367816925,44,44,7.3246846781214145,278.3117141723633,321.8892964446026,43.57758227223934,530.3738122446302,8000.0,False,False
366,1,"[45, 45]",25.0,-25.0,19.23877716064453,-20.582679748535156,0.18123942613601685,44,44,7.259780079913752,279.2389144897461,322.52142320906404,43.282508719317946,551.3247854812207,8000.0,False,False
367,1,"[45, 45]",25.0,-25.0,19.24212074279785,-20.68577766418457,0.18122641742229462,44,44,7.194837587004137,280.1841049194336,323.1567774327993,42.972672513365694,574.6773298325734,8000.0,False,False
368,1,"[45, 45]",25.0,-25.0,19.246875762939453,-20.788734436035156,0.18129092454910278,44,44,7.129740257350869,281.1458435058594,323.7960109025129,42.6501673966535,599.8989976361481,8000.0,False,False
369,1,"[45, 45]",25.0,-25.0,19.253095626831055,-20.891658782958984,0.18142999708652496,44,44,7.064373817259843,282.12261962890625,324.4398200257437,42.31720039683745,626.4443272612998,8000.0,False,False
370,1,"[45, 45]",25.0,-25.0,19.26083755493164,-20.994651794433594,0.1816413700580597,44,44,6.998628424106903,283.1128921508789,325.0889009886213,41.97600883774237,653.7731021849704,8000.0,False,False
371,1,"[45, 45]",25.0,-25.0,19.270158767700195,-21.097797393798828,0.18192318081855774,44,44,6.932406921640287,284.1151428222656,325.74390220203753,41.62875937977191,681.3754766577777,8000.0,False,False
372,1,"[45, 45]",25.0,-25.0,19.281118392944336,-21.201173782348633,0.18221502006053925,44,44,6.865616321018455,285.1278839111328,326.4054887685791,41.277604857446306,708.7557768862907,8000.0,False,False
373,1,"[45, 45]",25.0,-25.0,19.29377555847168,-21.304841995239258,0.18246246874332428,44,44,6.798175494736995,286.14964294433594,327.0742711577289,40.924628213392964,735.4481266500579,8000.0,False,False
374,1,"[45, 45]",25.0,-25.0,19.308185577392578,-21.408849716186523,0.18267515301704407,44,44,6.730015734181865,287.1790466308594,327.75084360695274,40.57179697609337,761.025356762826,8000.0,False,False
375,1,"[45, 45]",25.0,-25.0,19.32440185546875,-21.513229370117188,0.18280266225337982,44,44,6.661079771600094,288.2147979736328,328.4357565534747,40.22095857984186,785.0988489970005,8000.0,False,False
376,1,"[45, 45]",25.0,-25.0,19.342477798461914,-21.617996215820312,0.18285797536373138,44,44,6.591320585216749,289.2556915283203,329.1294877397733,39.873796211453,807.3255788220204,8000.0,False,False
377,1,"[45, 45]",25.0,-25.0,19.36246109008789,-21.72315216064453,0.1827935129404068,44,44,6.5207036984562965,290.30062103271484,329.8324890389834,39.53186800626855,827.4013605342798,8000.0,False,False
378,1,"[45, 45]",25.0,-25.0,19.3843936920166,-21.82868194580078,0.18274226784706116,44,44,6.449208665189308,291.34862518310547,330.5451503385176,39.19652515541213,845.0763932243626,8000.0,False,False
379,1,"[45, 45]",25.0,-25.0,19.408308029174805,-21.934555053710938,0.18270567059516907,44,44,6.376830859864491,292.39886474609375,331.26782114650626,38.868956400412515,860.1470528554337,8000.0,False,False
380,1,"[45, 45]",25.0,-25.0,19.43423843383789,-22.040729522705078,0.1826843023300171,44,44,6.303569113538505,293.4506149291992,332.0007820173594,38.55016708816021,872.4510377603965,8000.0,False,False
381,1,"[45, 45]",25.0,-25.0,19.462202072143555,-22.14714813232422,0.1826779991388321,44,44,6.229443768802502,294.50331115722656,332.74428835958986,38.2409772023633,881.8781001086136,8000.0,False,False
382,1,"[45, 45]",25.0,-25.0,19.492219924926758,-22.253742218017578,0.18268583714962006,44,44,6.154475863993035,295.5565185546875,333.4985008702229,37.94198231553543,888.3628853998662,8000.0,False,False
383,1,"[45, 45]",25.0,-25.0,19.524293899536133,-22.360429763793945,0.18270626664161682,44,44,6.078707784597159,296.6099395751953,334.26355674432745,37.65361716913213,891.8853611172071,8000.0,False,False
384,1,"[45, 45]",25.0,-25.0,19.55842399597168,-22.467124938964844,0.1827370971441269,44,44,6.002183392935496,297.6634292602539,335.0395674441536,37.376138183899684,892.4603750150764,8000.0,False,False
385,1,"[45, 45]",25.0,-25.0,19.594602584838867,-22.57373046875,0.18277564644813538,45,44,5.924956122546626,298.71694564819336,335.82657055540415,37.10962490721079,890.1415772428336,8000.0,False,False
386,1,"[45, 45]",25.0,-25.0,19.632810592651367,-22.68014144897461,0.18275998532772064,45,44,5.847090373093356,299.7705955505371,336.6245665033221,36.853970952785005,885.0230082477856,8000.0,False,False
387,1,"[45, 45]",25.0,-25.0,19.67302703857422,-22.786251068115234,0.18275131285190582,45,44,5.768650211720442,300.8245964050293,337.43352300500476,36.60892659997546,877.2233063067306,8000.0,False,False
388,1,"[45, 45]",25.0,-25.0,19.71521759033203,-22.891944885253906,0.18268641829490662,45,44,5.689711898184578,301.87928009033203,338.25336037092666,36.374080280594626,866.8963631911502,8000.0,False,False
389,1,"[45, 45]",25.0,-25.0,19.75934410095215,-22.99711036682129,0.18256664276123047,45,44,5.610351248800719,302.9350776672363,339.0839933543665,36.14891568713017,854.2123813595072,8000.0,False,False
390,1,"[45, 45]",25.0,-25.0,19.805362701416016,-23.101633071899414,0.1823926568031311,45,44,5.530646766658125,303.9925079345703,339.9252983295312,35.932790394960875,839.3631190747369,8000.0,False,False
391,1,"[45, 45]",25.0,-25.0,19.85322380065918,-23.20539665222168,0.18216454982757568,45,44,5.4506794459001435,305.0521774291992,340.7771059314915,35.7249285022923,822.5624673075558,8000.0,False,False
392,1,"[45, 45]",25.0,-25.0,19.90287208557129,-23.30828857421875,0.18188196420669556,45,44,5.370530748833602,306.1147575378418,341.63925095421536,35.52449341637356,804.0320854605775,8000.0,False,False
393,1,"[45, 45]",25.0,-25.0,19.95425033569336,-23.410198211669922,0.18160301446914673,45,44,5.290279709148477,307.1809844970703,342.51153731998875,35.330552822918435,784.0052306503662,8000.0,False,False
394,1,"[45, 45]",25.0,-25.0,20.007295608520508,-23.511018753051758,0.18132087588310242,45,44,5.210005978351863,308.2516326904297,343.39376702507906,35.14213433464937,762.7189743961976,8000.0,False,False
395,1,"[45, 45]",25.0,-25.0,20.06194305419922,-23.610645294189453,0.18102917075157166,45,44,5.129786827786243,309.3275146484375,344.2857045404495,34.958189892012,740.4181104495124,8000.0,False,False
396,1,"[45, 45]",25.0,-25.0,20.118127822875977,-23.708984375,0.1807219684123993,45,44,5.049692792415375,310.4094696044922,345.18717219358,34.77770258908782,717.334087526569,8000.0,False,False
397,1,"[45, 45]",25.0,-25.0,20.175785064697266,-23.80594253540039,0.18039382994174957,45,44,4.96979103894359,311.49835205078125,346.0979299969761,34.59957794619487,693.7055608422111,8000.0,False,False
398,1,"[45, 45]",25.0,-25.0,20.234846115112305,-23.90143394470215,0.18015742301940918,45,44,4.890147127082475,312.5950050354004,347.0177683286175,34.42276329321709,669.7595133149684,8000.0,False,False
399,1,"[45, 45]",25.0,-25.0,20.295246124267578,-23.995380401611328,0.18005527555942535,45,44,4.810817972932032,313.7002830505371,347.94649034749983,34.24620729696272,645.7134640990239,8000.0,False,False
400,1,"[45, 45]",25.0,-25.0,20.35692024230957,-24.08770751953125,0.18006697297096252,45,44,4.731856634154763,314.8150062561035,348.8838826783525,34.06887642224899,621.7760180669893,8000.0,False,False
401,1,"[45, 45]",25.0,-25.0,20.41980743408203,-24.17835235595703,0.18017423152923584,45,44,4.6533072960907695,315.9399833679199,349.8297998251195,33.88981645719957,598.1335766279581,8000.0,False,False
402,1,"[45, 45]",25.0,-25.0,20.483848571777344,-24.267253875732422,0.18036077916622162,45,44,4.575209350976926,317.0759811401367,350.7840628814896,33.708081741352885,574.964923669369,8000.0,False,False
403,1,"[45, 45]",25.0,-25.0,20.54898452758789,-24.35436248779297,0.1805534064769745,45,44,4.49759786250626,318.2237358093262,351.7465836193169,33.52284780999071,552.4234230224047,8000.0,False,False
404,1,"[45, 45]",25.0,-25.0,20.61516571044922,-24.439632415771484,0.18068648874759674,45,44,4.420495851855809,319.3839225769043,352.7172614659828,33.333338889078505,530.6439580727038,7977.38334108056,False,False
405,1,"[45, 45]",25.0,-25.0,20.682340621948242,-24.523021697998047,0.18081888556480408,45,44,4.343925736641794,320.557186126709,353.69601097149933,33.13882484479035,509.75136081765277,7913.035889243771,False,False
406,1,"[45, 45]",25.0,-25.0,20.750463485717773,-24.6044979095459,0.18094506859779358,45,44,4.26790141518891,321.7440948486328,354.682829456184,32.93873460755117,489.83722137762607,7848.421161759965,False,False
407,1,"[45, 45]",25.0,-25.0,20.819494247436523,-24.684032440185547,0.18106043338775635,45,44,4.192429348965993,322.94518280029297,355.6777351812187,32.73255238092571,470.9776605879565,7783.500049434841,False,False
408,1,"[45, 45]",25.0,-25.0,20.889392852783203,-24.761600494384766,0.18116115033626556,45,44,4.117514473930529,324.1609115600586,356.68078187476266,32.519870314704065,453.22929636381105,7718.238055572138,False,False
409,1,"[45, 45]",25.0,-25.0,20.960128784179688,-24.837182998657227,0.18124423921108246,45,44,4.0431508525331745,325.39168548583984,357.69208458251967,32.300399096679826,436.6216252648419,7652.600043764236,False,False
410,1,"[45, 45]",25.0,-25.0,21.03166961669922,-24.910762786865234,0.1813073456287384,45,44,3.969333610473701,326.6378479003906,358.7117871695297,32.07393926913909,421.1701179047109,7586.556925343826,False,False
411,1,"[45, 45]",25.0,-25.0,21.10399055480957,-24.982328414916992,0.1813487857580185,45,44,3.8960495225205216,327.89968490600586,359.7401186231088,31.84043371710294,406.8619951355754,7520.083161554303,False,False
412,1,"[45, 45]",25.0,-25.0,21.17707061767578,-25.05186653137207,0.1813673973083496,45,44,3.8232812085059087,329.1774272918701,0.7772968667191831,31.599869574849038,393.674745461542,7453.153366669816,False,False
413,1,"[45, 45]",25.0,-25.0,21.250886917114258,-25.119369506835938,0.181362584233284,45,44,3.7510129281871705,330.4712505340576,1.823647104576789,31.352396570519147,381.5621861334107,7385.754807529094,False,False
414,1,"[45, 45]",25.0,-25.0,21.325424194335938,-25.184831619262695,0.18139293789863586,45,44,3.679221395764458,331.7812805175781,2.8795579341670696,31.098277416588928,370.4563085453633,7317.8781660567,False,False
415,1,"[45, 45]",25.0,-25.0,21.400667190551758,-25.248241424560547,0.18145276606082916,45,44,3.607883102047297,333.1075897216797,3.945369622804249,30.837779901124577,360.28910797567687,7249.515261959106,False,False
416,1,"[45, 45]",25.0,-25.0,21.476600646972656,-25.30959701538086,0.18147847056388855,45,44,3.536975164295933,334.45021629333496,5.021616352436086,30.57140005910111,350.959593444305,7180.675919533308,False,False
417,1,"[45, 45]",25.0,-25.0,21.55321502685547,-25.36888885498047,0.18147200345993042,45,44,3.466468756302839,335.8091583251953,6.108773058920112,30.29961473372481,342.3671505409111,7111.366052163733,False,False
418,1,"[45, 45]",25.0,-25.0,21.6304931640625,-25.42611312866211,0.18149414658546448,45,44,3.3963434331421425,337.18438148498535,7.207454987703189,30.023073502717864,334.39288391404216,7041.611881554918,False,False
419,1,"[45, 45]",25.0,-25.0,21.70842742919922,-25.481258392333984,0.18154111504554749,45,44,3.3265687470785803,338.5758228302002,8.318234352457711,29.7424115222575,326.9151211561625,6971.433630551261,False,False
420,1,"[45, 45]",25.0,-25.0,21.786998748779297,-25.534317016601562,0.18160970509052277,45,44,3.2571262969949135,339.98340606689453,9.441791986670049,29.458385919775537,319.8047312588724,6900.871312036104,False,False
421,1,"[45, 45]",25.0,-25.0,21.86619758605957,-25.58527946472168,0.18169724941253662,45,44,3.187988334584014,341.4070358276367,10.57887683759714,29.171841009960417,312.9156094372752,6829.967442936375,False,False
422,1,"[45, 45]",25.0,-25.0,21.946001052856445,-25.634132385253906,0.18180152773857117,45,44,3.1191398575860214,342.8466110229492,11.730211838800297,28.883600815851082,306.11625616202264,6758.774612236541,False,False
423,1,"[45, 45]",25.0,-25.0,22.026390075683594,-25.680866241455078,0.1819794625043869,45,44,3.050563033399931,344.30202865600586,12.89667990036462,28.594651244358772,299.25224690344885,6687.3586491249425,False,False
424,1,"[45, 45]",25.0,-25.0,22.107343673706055,-25.7254638671875,0.18222354352474213,45,44,2.9822405075115967,345.77319049835205,14.079108474201885,28.30591797584981,292.18114667740383,6615.783917596162,False,False
425,1,"[45, 45]",25.0,-25.0,22.188831329345703,-25.76791000366211,0.1825270801782608,45,44,2.914164557569217,347.26001358032227,15.27840498955212,28.018391409229878,284.7608452811878,6544.1295646866965,False,False
426,1,"[45, 45]",25.0,-25.0,22.270822525024414,-25.808191299438477,0.1828252673149109,45,44,2.8463279618487696,348.7624282836914,16.49560137753111,27.733173093839696,276.8366082402972,6472.486944406763,False,False
427,1,"[45, 45]",25.0,-25.0,22.35327911376953,-25.84628677368164,0.1831185519695282,45,44,2.7787286216752216,350.2803907394409,17.73163347268715,27.451242733246204,268.2777839622081,6400.944273041425,False,False
428,1,"[45, 45]",25.0,-25.0,22.4361572265625,-25.88218116760254,0.183407261967659,45,44,2.711371125349732,351.8138885498047,18.987598269804348,27.173709719999636,258.9428914971295,6329.607910315434,False,False
429,1,"[45, 45]",25.0,-25.0,22.519412994384766,-25.915855407714844,0.1836915910243988,45,45,2.64425850102967,353.36293363571167,20.264607137979247,26.901673502267556,248.6936563015197,6258.585200763383,False,False
430,1,"[45, 45]",25.0,-25.0,22.602989196777344,-25.947294235229492,0.1839127540588379,45,45,2.577407061149859,354.92758798599243,21.563840120158513,26.636252134166057,237.40159790955704,6187.997439606377,False,False
431,1,"[45, 45]",25.0,-25.0,22.686826705932617,-25.976478576660156,0.1840764433145523,45,45,2.5108327501175367,356.50795340538025,22.88646086796383,26.37850746258357,224.94851433017539,6117.9636437250965,False,False
432,1,"[45, 45]",25.0,-25.0,22.77086067199707,-26.003395080566406,0.1840699464082718,45,45,2.4445580032705743,358.10417890548706,24.233780887219755,26.12960198173272,211.20939617111435,6048.618507427065,True,False
433,2,"[45, 40]",0.0,-25.0,22.855018615722656,-26.028030395507812,0.18390919268131256,45,45,22.878127598628286,359.7164670228958,177.4245426034255,177.70807558052968,-8000.0,8000.0,False,False
434,2,"[45, 40]",0.0,-25.0,22.930753707885742,-26.050369262695312,0.1832522749900818,45,45,22.9547977817216,1.4187005758285522,177.37733490077045,175.9586343249419,-8000.0,8000.0,False,False
435,2,"[45, 40]",0.0,-25.0,22.998920440673828,-26.070646286010742,0.18220748007297516,45,45,23.02382732966422,3.2086355686187744,177.33468973455075,174.12605416593198,-8000.0,8000.0,False,False
436,2,"[45, 40]",0.0,-25.0,23.06028938293457,-26.089069366455078,0.18098990619182587,45,45,23.085991824256453,5.084084987640381,177.2960985989996,172.21201361135923,-8000.0,8000.0,False,False
437,2,"[45, 40]",0.0,-25.0,23.115550994873047,-26.1058292388916,0.1796754151582718,45,45,23.1419868659146,7.0429182052612305,177.26110443816376,170.21818623290255,-8000.0,8000.0,False,False
438,2,"[45, 40]",0.0,-25.0,23.165327072143555,-26.12109375,0.1785086989402771,45,45,23.19243906008327,9.08305549621582,177.22931332461854,168.14625782840272,-8000.0,8000.0,False,False
439,2,"[45, 40]",0.0,-25.0,23.210180282592773,-26.1350154876709,0.17753353714942932,45,45,23.237915760836025,11.202474594116211,177.20037361149585,165.9978990173796,-8000.0,8000.0,False,False
440,2,"[45, 40]",0.0,-25.0,23.2506160736084,-26.147729873657227,0.176789328455925,45,45,23.278926772195117,13.399201393127441,177.17397844540886,163.77477705228142,-8000.0,8000.0,False,False
