tick_global,waypoint_index,target_cell,target_world_x,target_world_y,location_x,location_y,location_z,projected_row,projected_col,distance_to_target_m,heading_deg,target_heading_deg,heading_error_deg,command_0,command_1,arrived,timeout
151,2,"[41, 40]",0.0,-10.0,9.326998710632324,-7.432358741760254,0.19733299314975739,41,41,9.673969535777546,216.51351928710938,195.39176494292244,-21.12175434418694,8000.0,3927.924848581314,False,False
152,2,"[41, 40]",0.0,-10.0,9.244882583618164,-7.523418426513672,0.19587719440460205,41,41,9.570857342736778,214.9954071044922,194.99666205871668,-19.998745045775507,8000.0,4047.275750875371,False,False
153,2,"[41, 40]",0.0,-10.0,9.158796310424805,-7.614025115966797,0.1944328099489212,41,41,9.464482342055918,213.5152587890625,194.60168214578198,-18.91357664328052,8000.0,4156.148545737693,False,False
154,2,"[41, 40]",0.0,-10.0,9.068920135498047,-7.703902721405029,0.1932319700717926,41,41,9.35507216096237,212.07212829589844,194.20776435094768,-17.864363944950753,8000.0,4255.220826593533,False,False
155,2,"[41, 40]",0.0,-10.0,8.97542667388916,-7.79280424118042,0.19224798679351807,41,41,9.242834905812837,210.66510009765625,193.81576952158613,-16.849330576070116,8000.0,4345.123610807375,False,False
156,2,"[41, 40]",0.0,-10.0,8.878485679626465,-7.880511283874512,0.19151540100574493,41,41,9.127964744734474,209.29324340820312,193.42647024317208,-15.866773165031049,7971.121577333858,4426.450429853879,False,False
157,2,"[41, 40]",0.0,-10.0,8.778264045715332,-7.966831684112549,0.1910649985074997,41,41,9.010643320930372,207.9557342529297,193.04055941146234,-14.915174841467348,7831.825053999652,4499.743012473527,False,False
158,2,"[41, 40]",0.0,-10.0,8.674920082092285,-8.051594734191895,0.1909242421388626,41,41,8.891036020088816,206.65167236328125,192.6586821755535,-13.992990187727742,7691.58520870468,4565.521196223291,False,False
159,2,"[41, 40]",0.0,-10.0,8.568610191345215,-8.134652137756348,0.19105876982212067,41,41,8.769298903470109,205.38023376464844,192.28141517786702,-13.09881858678142,7550.567028774017,4624.262869276207,False,False
160,2,"[41, 40]",0.0,-10.0,8.459484100341797,-8.215875625610352,0.1913786679506302,41,41,8.645575228244036,204.14060974121094,191.9092827109581,-12.231327030252828,7408.918969149968,4676.41428350399,False,False
161,2,"[41, 40]",0.0,-10.0,8.347686767578125,-8.295151710510254,0.19174404442310333,41,41,8.519998947169832,202.93199157714844,191.54278279800428,-11.389208779144155,7266.772043357093,4722.398380725294,False,False
162,2,"[41, 40]",0.0,-10.0,8.233359336853027,-8.372385025024414,0.1921464502811432,41,41,8.392695423790244,201.75363159179688,191.18236001091358,-10.571271580883291,7124.24901004291,4762.604271368741,False,False
163,2,"[41, 40]",0.0,-10.0,8.1166353225708,-8.447494506835938,0.19257810711860657,41,41,8.263778933751107,200.60475158691406,190.82843064368626,-9.776320943227802,6981.453490949432,4797.402429304597,False,False
164,2,"[41, 40]",0.0,-10.0,7.997646808624268,-8.520411491394043,0.19303187727928162,41,41,8.133359492257595,199.48460388183594,190.4813833462114,-9.003220535624536,6838.479811368445,4827.141038506805,False,False
165,2,"[41, 40]",0.0,-10.0,7.876516819000244,-8.591079711914062,0.19314835965633392,41,41,8.001535701237225,198.39251708984375,190.14158543639817,-8.250931653445576,6695.413951324151,4852.138127840694,False,False
166,2,"[41, 40]",0.0,-10.0,7.753365993499756,-8.659453392028809,0.19283930957317352,41,41,7.868401962107778,197.32772827148438,189.8093838030663,-7.518344468418064,6552.321961702922,4872.707686208546,False,False
167,2,"[41, 40]",0.0,-10.0,7.628310203552246,-8.725496292114258,0.19214282929897308,41,41,7.734046564576258,196.2895965576172,189.4851117829027,-6.804484774714496,6409.2695613642845,4889.133072140699,False,False
168,2,"[41, 40]",0.0,-10.0,7.501461982727051,-8.789180755615234,0.19115187227725983,41,41,7.598553488715582,195.27745056152344,189.1690916020083,-6.1083589595151295,6266.308817839235,4901.688328402639,False,False
169,2,"[41, 40]",0.0,-10.0,7.372929573059082,-8.850486755371094,0.19024397432804108,41,41,7.4620018218214375,194.29063415527344,188.8616403090226,-5.428993846250847,6123.482234197764,4910.633367796637,False,False
170,2,"[41, 40]",0.0,-10.0,7.2428154945373535,-8.909400939941406,0.1894058883190155,41,41,7.3244646628754415,193.32850646972656,188.5630767381078,-4.765429731618752,5980.822012332415,4916.214791990951,False,False
171,2,"[41, 40]",0.0,-10.0,7.111217975616455,-8.965917587280273,0.18874318897724152,41,41,7.186010543620629,192.39044189453125,188.27371066701642,-4.116731227514833,5838.352476096497,4918.6658925470365,False,False
172,2,"[41, 40]",0.0,-10.0,6.9782304763793945,-9.020036697387695,0.18823319673538208,41,41,7.046703389240745,191.4758758544922,187.99385625899154,-3.4820195955006454,5696.094049088097,4918.203405114369,False,False
173,2,"[41, 40]",0.0,-10.0,6.843942165374756,-9.07176399230957,0.18785542249679565,41,41,6.9066031049255745,190.5841827392578,187.72383038387096,-2.8603523553868513,5554.051393124981,4915.042543605934,False,False
174,2,"[41, 40]",0.0,-10.0,6.708438396453857,-9.121108055114746,0.1875913441181183,41,41,6.765766532315506,189.71481323242188,187.46397492510846,-2.2508383073134155,5412.226423738182,4909.384319512454,False,False
175,2,"[41, 40]",0.0,-10.0,6.571800231933594,-9.168084144592285,0.18742430210113525,41,41,6.624246544243443,188.86720275878906,187.21462594209663,-1.6525768166924308,5270.611850832818,4901.422646437173,False,False
176,2,"[41, 40]",0.0,-10.0,6.434104919433594,-9.212709426879883,0.18733921647071838,41,41,6.482093223705085,188.04080200195312,186.97615291110512,-1.0646490908480075,5129.191184537472,4891.3462947625985,False,False
177,2,"[41, 40]",0.0,-10.0,6.295425891876221,-9.255003929138184,0.1873224824666977,41,41,6.3393537766640735,187.23509216308594,186.74895269366462,-0.48613946942131747,4987.941335530771,4879.336735654927,False,False
178,2,"[41, 40]",0.0,-10.0,6.155832767486572,-9.294992446899414,0.18730302155017853,41,41,6.196072361681249,186.44952392578125,186.53343395604907,0.08391003026781618,4846.827814491616,4865.573495177971,False,False
179,2,"[41, 40]",0.0,-10.0,6.015392780303955,-9.332700729370117,0.18733449280261993,41,41,6.05229201360246,185.68362426757812,186.33005173959504,0.6464274720169101,4705.814085724739,4850.227369078832,False,False
180,2,"[41, 40]",0.0,-10.0,5.87416934967041,-9.368157386779785,0.1874062865972519,41,41,5.90805303264013,184.9368896484375,186.13929530544124,1.2024056570037374,4564.850424107299,4833.470426146605,False,False
181,2,"[41, 40]",0.0,-10.0,5.732222080230713,-9.401392936706543,0.18750889599323273,41,41,5.763393131941403,184.20884704589844,185.961700694482,1.7528536485835673,4423.8796115800005,4815.47087523925,False,False
182,2,"[41, 40]",0.0,-10.0,5.589608192443848,-9.432438850402832,0.1876337230205536,41,41,5.618348992681696,183.49900817871094,185.79786385255312,2.2988556738421835,4282.831285812439,4796.400572682185,False,False
183,2,"[41, 40]",0.0,-10.0,5.446381092071533,-9.461328506469727,0.18777300417423248,41,41,5.472954775805885,182.80694580078125,185.64843925877292,2.8414934579916746,4141.6301741809775,4776.425905583651,False,False
184,2,"[41, 40]",0.0,-10.0,5.302591800689697,-9.488096237182617,0.18791978061199188,41,41,5.327243683850796,182.13221740722656,185.51415559404606,3.3819381868194967,4000.186587623897,4755.718830298167,False,False
185,2,"[41, 40]",0.0,-10.0,5.158288955688477,-9.512777328491211,0.18800897896289825,41,41,5.1812480042949,181.47433471679688,185.39582534707998,3.9214906302831025,3858.3917860998927,4734.461201582105,False,False
186,2,"[41, 40]",0.0,-10.0,5.013517379760742,-9.535409927368164,0.18798205256462097,41,41,5.0349975623381455,180.83294677734375,185.29433601424634,4.4613892369025905,3716.139610066374,4712.823531947814,False,False
187,2,"[41, 40]",0.0,-10.0,4.868320941925049,-9.556029319763184,0.18790394067764282,41,40,4.888523167429601,180.20758056640625,185.21072406063067,5.0031434942244175,3573.2895138325757,4691.0024984591355,True,False
188,3,"[40, 40]",0.0,0.0,4.722739219665527,-9.57467269897461,0.18771547079086304,41,40,10.67607713673223,179.5978546142578,116.25497295533842,-63.342881658919396,8000.0,-3808.004049086495,False,False
189,3,"[40, 40]",0.0,0.0,4.591785430908203,-9.591548919677734,0.18668557703495026,41,40,10.634016368337598,178.8731231689453,115.58194953329892,-63.29117363564639,8000.0,-3806.5954768677934,False,False
190,3,"[40, 40]",0.0,0.0,4.473982810974121,-9.606840133666992,0.18489867448806763,41,40,10.597542146494474,178.03622436523438,114.97177464786539,-63.06444971736899,8000.0,-3764.5819497670172,False,False
191,3,"[40, 40]",0.0,0.0,4.368002891540527,-9.620709419250488,0.18243063986301422,41,40,10.565864800865166,177.08999633789062,114.41904018860058,-62.67095614929005,8000.0,-3684.252934959877,False,False
192,3,"[40, 40]",0.0,0.0,4.272653579711914,-9.63330364227295,0.17958490550518036,41,40,10.538316168935827,176.03713989257812,113.91869484369595,-62.11844504888218,8000.0,-3567.7906586286267,False,False
193,3,"[40, 40]",0.0,0.0,4.186861515045166,-9.644755363464355,0.17663438618183136,41,40,10.514329049789186,174.88035583496094,113.46603073041535,-61.41432510454558,8000.0,-3417.3123943026717,False,False
194,3,"[40, 40]",0.0,0.0,4.1096625328063965,-9.655181884765625,0.17388346791267395,41,40,10.493420003099988,173.62225341796875,113.05669939646315,-60.565554021505605,8000.0,-3234.8541583258843,False,False
195,3,"[40, 40]",0.0,0.0,4.040187358856201,-9.664689064025879,0.1713707447052002,41,40,10.475176781275,172.26535034179688,112.6866803648947,-59.57866997690218,8000.0,-3022.3844099496973,False,False
196,3,"[40, 40]",0.0,0.0,3.9776551723480225,-9.67337417602539,0.1693073958158493,41,40,10.4592499071158,170.8121337890625,112.35228099154207,-58.459852797520426,8000.0,-2781.8228594288726,False,False
197,3,"[40, 40]",0.0,0.0,3.9213626384735107,-9.681321144104004,0.16782456636428833,41,40,10.44533695185039,169.26499938964844,112.05012132291195,-57.21487806673649,8000.0,-2515.037471109935,False,False
198,3,"[40, 40]",0.0,0.0,3.8706769943237305,-9.688606262207031,0.16692274808883667,41,40,10.43317936673497,167.62631225585938,111.77711059757388,-55.849201658285494,8000.0,-2223.8663789890247,False,False
199,3,"[40, 40]",0.0,0.0,3.825028419494629,-9.69529914855957,0.1666610985994339,41,40,10.42255573216097,165.8983612060547,111.53042533038091,-54.36793587567378,8000.0,-1910.1165458714795,False,False
200,3,"[40, 40]",0.0,0.0,3.7839043140411377,-9.701460838317871,0.16691651940345764,41,40,10.413273945077716,164.08338928222656,111.30749875729175,-52.77589052493481,8000.0,-1575.576516357275,False,False
201,3,"[40, 40]",0.0,0.0,3.746842622756958,-9.707145690917969,0.16757820546627045,41,40,10.405167327074349,162.18356323242188,111.10599437280602,-51.07756885961584,8000.0,-1222.0178493186968,False,False
202,3,"[40, 40]",0.0,0.0,3.7121083736419678,-9.711971282958984,0.16867773234844208,41,40,10.397217646018708,160.21307373046875,110.91784936371182,-49.29522436675694,8000.0,-855.2262645478577,False,False
203,3,"[40, 40]",0.0,0.0,3.677755355834961,-9.715352058410645,0.17003069818019867,41,40,10.38816394153638,158.18963623046875,110.7342056347327,-47.45543059573606,8000.0,-481.8577285649335,False,False
204,3,"[40, 40]",0.0,0.0,3.6420509815216064,-9.716625213623047,0.1716485172510147,41,40,10.376769289813552,156.1307373046875,110.5473416914622,-45.58339561322532,8000.0,-108.1122288287479,False,False
205,3,"[40, 40]",0.0,0.0,3.603492021560669,-9.715070724487305,0.17348219454288483,41,40,10.361841242329554,154.0535125732422,110.35071048512414,-43.70280208811806,8000.0,260.3322189087612,False,False
206,3,"[40, 40]",0.0,0.0,3.56081485748291,-9.709927558898926,0.17560361325740814,41,40,10.342248094507108,151.97442626953125,110.13894616069,-41.83548010884124,8000.0,618.4082629153645,False,False
207,3,"[40, 40]",0.0,0.0,3.5129988193511963,-9.700423240661621,0.17783953249454498,41,40,10.316945853920675,149.90902709960938,109.90780486521221,-40.001222234397176,8000.0,961.7112057718314,False,False
208,3,"[40, 40]",0.0,0.0,3.459261417388916,-9.685791969299316,0.1802067905664444,41,40,10.284991765984973,147.8719024658203,109.65408637037653,-38.217816095443766,8000.0,1286.4923132340873,False,False
209,3,"[40, 40]",0.0,0.0,3.3990514278411865,-9.665303230285645,0.1825396567583084,41,40,10.245566706750747,145.8764190673828,109.37552977061486,-36.50088929676795,8000.0,1589.6816598765695,False,False
210,3,"[40, 40]",0.0,0.0,3.332402229309082,-9.638532638549805,0.18466098606586456,41,40,10.198343789179399,143.9308319091797,109.07218715728825,-34.85864475189143,8000.0,1869.9823843669205,False,False
211,3,"[40, 40]",0.0,0.0,3.260251998901367,-9.605692863464355,0.1864159107208252,41,40,10.143893654980339,142.03387451171875,108.7476394027368,-33.28623510898194,8000.0,2128.9600072538497,False,False
212,3,"[40, 40]",0.0,0.0,3.1834516525268555,-9.56699275970459,0.1877242624759674,41,40,10.082743420727118,140.184326171875,108.40505097755984,-31.779275194315176,8000.0,2368.06352029138,False,False
213,3,"[40, 40]",0.0,0.0,3.102771759033203,-9.5226411819458,0.18851426243782043,41,40,10.015382552291456,138.38101196289062,108.0472155504354,-30.33379641245523,8000.0,2588.6337224682993,False,False
214,3,"[40, 40]",0.0,0.0,3.0189099311828613,-9.472846984863281,0.18878042697906494,41,40,9.942265696068873,136.62277221679688,107.67660595628203,-28.946166260514843,8000.0,2791.917152356564,False,False
215,3,"[40, 40]",0.0,0.0,2.9324963092803955,-9.417814254760742,0.18857690691947937,41,40,9.863810619690433,134.90847778320312,107.29541806594864,-27.613059717254487,8000.0,2979.0690327322,False,False
216,3,"[40, 40]",0.0,0.0,2.8441009521484375,-9.357746124267578,0.18795262277126312,41,40,9.780405040296467,133.23704528808594,106.90560690377033,-26.331438384315618,8000.0,3151.159756263425,False,False
217,3,"[40, 40]",0.0,0.0,2.754237413406372,-9.292842864990234,0.18706946074962616,41,40,9.692406937536585,131.6073760986328,106.50890977529865,-25.09846632333415,8000.0,3309.1891212964542,False,False
218,3,"[40, 40]",0.0,0.0,2.6633684635162354,-9.223301887512207,0.18601438403129578,41,40,9.600147357235672,130.01844787597656,106.10687618984424,-23.911571686132334,8000.0,3454.077928430811,False,False
219,3,"[40, 40]",0.0,0.0,2.5719106197357178,-9.149314880371094,0.184865802526474,41,40,9.503930082659979,128.46923828125,105.70089488638357,-22.768343394866434,8000.0,3586.685391063519,False,False
220,3,"[40, 40]",0.0,0.0,2.4802372455596924,-9.071070671081543,0.18369434773921967,41,40,9.404036362861284,126.958740234375,105.29220228601496,-21.66653794836003,8000.0,3707.8109395220904,False,False
221,3,"[40, 40]",0.0,0.0,2.388683319091797,-8.988755226135254,0.18262247741222382,41,40,9.300727311037628,125.48601531982422,104.88190508109824,-20.60411023872598,8000.0,3818.1917480741904,False,False
222,3,"[40, 40]",0.0,0.0,2.297548532485962,-8.902548789978027,0.18170157074928284,41,40,9.1942429931489,124.05009460449219,104.4709975859227,-19.579097018569485,8000.0,3918.5213169227404,False,False
223,3,"[40, 40]",0.0,0.0,2.207099676132202,-8.812625885009766,0.1809191256761551,41,40,9.084804013820388,122.65005493164062,104.06036983636587,-18.589685095274774,8000.0,4009.440685008563,False,False
224,3,"[40, 40]",0.0,0.0,2.1175739765167236,-8.719159126281738,0.18032269179821014,41,40,8.972616976971823,121.28502655029297,103.65081566918079,-17.634210881112182,8000.0,4091.5427098129658,False,False
225,3,"[40, 40]",0.0,0.0,2.0291824340820312,-8.622313499450684,0.17995500564575195,41,40,8.85787059250679,119.95410919189453,103.2430560241717,-16.711053167722838,7898.672058649894,4165.386948216721,False,False
226,3,"[40, 40]",0.0,0.0,1.9421114921569824,-8.52225112915039,0.17991334199905396,41,40,8.740741464902925,118.65645599365234,102.83773619113799,-15.818719802514352,7765.426808144903,4231.4908848898285,False,False
227,3,"[40, 40]",0.0,0.0,1.8565244674682617,-8.419127464294434,0.1801675260066986,41,40,8.621391439805128,117.39125061035156,102.43543451983166,-14.955816090519903,7631.4957961275195,4290.334412417842,False,False
228,3,"[40, 40]",0.0,0.0,1.7725648880004883,-8.313095092773438,0.18074916303157806,41,40,8.499972723701294,116.15766143798828,102.0366723558209,-14.120989082167398,7497.030566151276,4342.371326189763,False,False
229,3,"[40, 40]",0.0,0.0,1.6903576850891113,-8.204298973083496,0.18156901001930237,41,40,8.376624066011242,114.95490264892578,101.64192328105939,-13.312979367866376,7362.169113502662,4388.02097629509,False,False
230,3,"[40, 40]",0.0,0.0,1.6100105047225952,-8.092879295349121,0.1825467199087143,41,40,8.25147436004061,113.7822265625,101.25161216485252,-12.530614397647469,7227.038335537316,4427.672210266859,False,False
231,3,"[40, 40]",0.0,0.0,1.531615972518921,-7.978972911834717,0.1835511177778244,41,40,8.124644990094476,112.63884735107422,100.86612335854124,-11.772723992532974,7091.7487083448395,4461.69692468746,False,False
232,3,"[40, 40]",0.0,0.0,1.4552531242370605,-7.862709999084473,0.1845816671848297,41,40,7.996247256388753,111.52406311035156,100.48581040134574,-11.038252709005803,6956.403712769414,4490.434388745929,False,False
233,3,"[40, 40]",0.0,0.0,1.3809882402420044,-7.744216442108154,0.18557901680469513,41,40,7.866385244946054,110.43714141845703,100.11099412127385,-10.326147297183184,6821.092097621677,4514.208649535149,False,False
234,3,"[40, 40]",0.0,0.0,1.3088756799697876,-7.623612403869629,0.18637202680110931,41,40,7.735154919589603,109.37738800048828,99.74196600234926,-9.635421998139009,6685.89403537811,4533.320100189417,False,False
235,3,"[40, 40]",0.0,0.0,1.2389605045318604,-7.5010151863098145,0.18698301911354065,41,40,7.6026476938656256,108.34413146972656,99.37899951664376,-8.965131953082789,6550.881357372065,4548.0516555218965,False,False
236,3,"[40, 40]",0.0,0.0,1.1712777614593506,-7.376536846160889,0.18743197619915009,41,40,7.468948214926815,107.33670043945312,99.02234461360953,-8.314355825843592,6416.115361807693,4558.670442212904,False,False
237,3,"[40, 40]",0.0,0.0,1.1058543920516968,-7.250284194946289,0.18773669004440308,41,40,7.334134907670296,106.35445404052734,98.6722383207894,-7.68221571973794,6281.649629206968,4565.426164785938,False,False
238,3,"[40, 40]",0.0,0.0,1.0427097082138062,-7.122360706329346,0.18791308999061584,41,40,7.19828212608172,105.39676666259766,98.32890317277993,-7.067863489817739,6147.530470477715,4568.554611548867,False,False
239,3,"[40, 40]",0.0,0.0,0.9818559885025024,-6.992864608764648,0.18797531723976135,41,40,7.0614585333818525,104.46302795410156,97.99255131277518,-6.4704766413264,6013.796202794989,4568.277846769006,False,False
240,3,"[40, 40]",0.0,0.0,0.9232993125915527,-6.86189079284668,0.1879359781742096,41,40,6.923729260563708,103.55261993408203,97.66338632273991,-5.889233611342121,5880.476297685885,4564.808880891823,False,False
241,3,"[40, 40]",0.0,0.0,0.8670403957366943,-6.729528427124023,0.18780626356601715,41,40,6.7851537859734306,102.66498565673828,97.34161052673471,-5.323375130003569,5747.596951530197,4558.3435328122,False,False
242,3,"[40, 40]",0.0,0.0,0.8130748271942139,-6.595864295959473,0.18759608268737793,41,40,6.645789380151153,101.7995376586914,97.02742145931083,-4.7721161993805765,5615.174428723467,4549.073437146517,False,False
243,3,"[40, 40]",0.0,0.0,0.7613937854766846,-6.46097993850708,0.1873142272233963,41,40,6.505688454141764,100.95572662353516,96.72101945793072,-4.234707165604448,5483.220270877823,4537.177609788615,False,False
244,3,"[40, 40]",0.0,0.0,0.7119845151901245,-6.324954032897949,0.18696843087673187,41,40,6.364901057215466,100.13301849365234,96.4226080859035,-3.7104104077488387,5351.74066475611,4522.8270235979335,False,False
245,3,"[40, 40]",0.0,0.0,0.66483074426651,-6.18786096572876,0.18656551837921143,41,40,6.223473567848715,99.33088684082031,96.1323985745351,-3.19848826628521,5220.7348108781,4506.18567381465,False,False
246,3,"[40, 40]",0.0,0.0,0.6199129819869995,-6.049772262573242,0.1861114799976349,41,40,6.081450199930653,98.54881286621094,95.85061067173756,-2.6982021944733674,5090.195948630623,4487.411792750986,False,False
247,3,"[40, 40]",0.0,0.0,0.5772091746330261,-5.910755157470703,0.18567033112049103,41,40,5.938871691057743,97.78629302978516,95.57748019816093,-2.2088128316242432,4960.110945905648,4466.657423062228,False,False
248,3,"[40, 40]",0.0,0.0,0.5366947650909424,-5.7708740234375,0.1852407455444336,41,40,5.795776761165128,97.04283905029297,95.31325890208707,-1.7295801482059119,4830.4613861919315,4444.069472421375,False,False
249,3,"[40, 40]",0.0,0.0,0.49834293127059937,-5.630190849304199,0.18482135236263275,41,40,5.652202639390781,96.31797790527344,95.05821741608999,-1.2597604891834635,4701.223802536792,4419.790608005133,False,False
250,3,"[40, 40]",0.0,0.0,0.4621252417564392,-5.488762378692627,0.18441079556941986,41,40,5.508182294443421,95.61124420166016,94.8126560928174,-0.7985881088427504,4572.3663887977455,4393.9600929055105,False,False
251,3,"[40, 40]",0.0,0.0,0.42801159620285034,-5.346644878387451,0.18412530422210693,41,40,5.363749190824537,94.92218780517578,94.57690276865195,-0.34528503652381914,4443.852859184077,4366.715441645394,False,False
252,3,"[40, 40]",0.0,0.0,0.39597058296203613,-5.203890800476074,0.18395167589187622,41,40,5.2189340066579515,94.2503662109375,94.35132283028884,0.10095661935133649,4315.638907350688,4338.19283259054,False,False
253,3,"[40, 40]",0.0,0.0,0.36596953868865967,-5.060548782348633,0.18387791514396667,41,40,5.073764645879647,93.5953369140625,94.13632407616288,0.5409871621003788,4187.670967901726,4308.528659929527,False,False
254,3,"[40, 40]",0.0,0.0,0.3379749655723572,-4.916666030883789,0.18389306962490082,40,40,4.928268655075552,92.95671081542969,93.93236477893008,0.975653963500406,4059.8927731349077,4277.855960632055,True,False
