tick_global,waypoint_index,target_x,target_y,gps_x,gps_y,gps_z,distance_to_target,arrived,timeout
2108,1,-25.0,25.0,-21.583784103393555,25.248825073242188,0.16993004083633423,3.4253,False,False
2109,1,-25.0,25.0,-21.601293563842773,25.24755096435547,0.1698969006538391,3.4077,False,False
2110,1,-25.0,25.0,-21.618709564208984,25.246280670166016,0.16988667845726013,3.3902,False,False
2111,1,-25.0,25.0,-21.63603401184082,25.245019912719727,0.16989710927009583,3.3729,False,False
2112,1,-25.0,25.0,-21.65326690673828,25.243764877319336,0.16992610692977905,3.3556,False,False
2113,1,-25.0,25.0,-21.670412063598633,25.242515563964844,0.16991302371025085,3.3384,False,False
2114,1,-25.0,25.0,-21.68746566772461,25.241273880004883,0.16992086172103882,3.3213,False,False
2115,1,-25.0,25.0,-21.704429626464844,25.24003791809082,0.1699475347995758,3.3043,False,False
2116,1,-25.0,25.0,-21.72130584716797,25.23880958557129,0.16993235051631927,3.2874,False,False
2117,1,-25.0,25.0,-21.73809242248535,25.237586975097656,0.1698795109987259,3.2705,False,False
2118,1,-25.0,25.0,-21.754791259765625,25.236370086669922,0.16985155642032623,3.2538,False,False
2119,1,-25.0,25.0,-21.77140235900879,25.23516082763672,0.16984602808952332,3.2372,False,False
2120,1,-25.0,25.0,-21.787925720214844,25.23395538330078,0.16986066102981567,3.2206,False,False
2121,1,-25.0,25.0,-21.804363250732422,25.232759475708008,0.16989344358444214,3.2041,False,False
2122,1,-25.0,25.0,-21.820714950561523,25.2315673828125,0.16994255781173706,3.1877,False,False
2123,1,-25.0,25.0,-21.83698081970215,25.230382919311523,0.1699475795030594,3.1714,False,False
2124,1,-25.0,25.0,-21.85316276550293,25.229204177856445,0.1699129194021225,3.1552,False,False
2125,1,-25.0,25.0,-21.8692569732666,25.2280330657959,0.16990132629871368,3.139,False,False
2126,1,-25.0,25.0,-21.885269165039062,25.226865768432617,0.1699105203151703,3.123,False,False
2127,1,-25.0,25.0,-21.901195526123047,25.225706100463867,0.16993840038776398,3.107,False,False
2128,1,-25.0,25.0,-21.91703987121582,25.224552154541016,0.1699243187904358,3.0911,False,False
2129,1,-25.0,25.0,-21.93280029296875,25.223403930664062,0.16987244784832,3.0753,False,False
2130,1,-25.0,25.0,-21.94847869873047,25.222261428833008,0.16984538733959198,3.0596,False,False
2131,1,-25.0,25.0,-21.964075088500977,25.221126556396484,0.16984064877033234,3.044,False,False
2132,1,-25.0,25.0,-21.97958755493164,25.219995498657227,0.169855996966362,3.0284,False,False
2133,1,-25.0,25.0,-21.99502182006836,25.2188720703125,0.1698894202709198,3.0129,False,False
2134,1,-25.0,25.0,-22.010372161865234,25.217754364013672,0.1699391007423401,2.9975,False,False
2135,1,-25.0,25.0,-22.025644302368164,25.216642379760742,0.169944629073143,2.9822,False,False
2136,1,-25.0,25.0,-22.040836334228516,25.21553611755371,0.16991043090820312,2.967,False,False
2137,1,-25.0,25.0,-22.055946350097656,25.214433670043945,0.16989924013614655,2.9519,False,False
2138,1,-25.0,25.0,-22.070980072021484,25.21333885192871,0.1699087917804718,2.9368,False,False
2139,1,-25.0,25.0,-22.085933685302734,25.212249755859375,0.16993699967861176,2.9218,False,False
2140,1,-25.0,25.0,-22.10080909729004,25.211166381835938,0.16992320120334625,2.9069,False,False
2141,1,-25.0,25.0,-22.1156063079834,25.2100887298584,0.16987158358097076,2.892,False,False
2142,1,-25.0,25.0,-22.130325317382812,25.209016799926758,0.16984474658966064,2.8773,False,False
2143,1,-25.0,25.0,-22.144968032836914,25.207950592041016,0.16984021663665771,2.8626,False,False
2144,1,-25.0,25.0,-22.15953254699707,25.206890106201172,0.1698557287454605,2.848,False,False
2145,1,-25.0,25.0,-22.174022674560547,25.205835342407227,0.16988931596279144,2.8335,False,False
2146,1,-25.0,25.0,-22.188434600830078,25.204784393310547,0.16993914544582367,2.819,False,False
2147,1,-25.0,25.0,-22.20277214050293,25.2037410736084,0.16994479298591614,2.8046,False,False
2148,1,-25.0,25.0,-22.2170352935791,25.202701568603516,0.16991069912910461,2.7903,False,False
2149,1,-25.0,25.0,-22.23122215270996,25.20166778564453,0.16989962756633759,2.7761,False,False
2150,1,-25.0,25.0,-22.245336532592773,25.200639724731445,0.16990926861763,2.762,False,False
2151,1,-25.0,25.0,-22.259374618530273,25.199617385864258,0.16993755102157593,2.7479,False,False
2152,1,-25.0,25.0,-22.273340225219727,25.19860076904297,0.1699238270521164,2.7339,False,False
2153,1,-25.0,25.0,-22.287233352661133,25.197587966918945,0.16987226903438568,2.72,False,False
2154,1,-25.0,25.0,-22.301054000854492,25.196582794189453,0.16984549164772034,2.7061,False,False
2155,1,-25.0,25.0,-22.314800262451172,25.195581436157227,0.169841006398201,2.6923,False,False
2156,1,-25.0,25.0,-22.328475952148438,25.194583892822266,0.16985656321048737,2.6786,False,False
2157,1,-25.0,25.0,-22.342079162597656,25.193593978881836,0.16989018023014069,2.665,False,False
2158,1,-25.0,25.0,-22.355609893798828,25.192607879638672,0.1699400544166565,2.6514,False,False
2159,1,-25.0,25.0,-22.36907196044922,25.191627502441406,0.16994573175907135,2.6379,False,False
2160,1,-25.0,25.0,-22.382461547851562,25.19065284729004,0.16991166770458221,2.6245,False,False
2161,1,-25.0,25.0,-22.395782470703125,25.189682006835938,0.16990059614181519,2.6111,False,False
2162,1,-25.0,25.0,-22.409032821655273,25.188716888427734,0.1699102520942688,2.5978,False,False
2163,1,-25.0,25.0,-22.422212600708008,25.18775749206543,0.16993854939937592,2.5846,False,False
2164,1,-25.0,25.0,-22.435325622558594,25.18680191040039,0.16992482542991638,2.5715,False,False
2165,1,-25.0,25.0,-22.448368072509766,25.18585205078125,0.16987328231334686,2.5584,False,False
2166,1,-25.0,25.0,-22.461341857910156,25.184907913208008,0.16984650492668152,2.5454,False,False
2167,1,-25.0,25.0,-22.4742488861084,25.18396759033203,0.16984200477600098,2.5324,False,False
2168,1,-25.0,25.0,-22.48708724975586,25.18303108215332,0.16985756158828735,2.5196,False,False
2169,1,-25.0,25.0,-22.499858856201172,25.18210220336914,0.16989116370677948,2.5068,False,False
2170,1,-25.0,25.0,-22.512563705444336,25.181175231933594,0.1699410229921341,2.494,False,False
2171,1,-25.0,25.0,-22.52520179748535,25.180255889892578,0.16994670033454895,2.4814,False,False
2172,1,-25.0,25.0,-22.53777313232422,25.179340362548828,0.16991262137889862,2.4687,False,False
2173,1,-25.0,25.0,-22.55027961730957,25.178428649902344,0.1699015498161316,2.4562,False,False
2174,1,-25.0,25.0,-22.562719345092773,25.177522659301758,0.169911190867424,2.4437,False,False
2175,1,-25.0,25.0,-22.57509422302246,25.17662239074707,0.16993947327136993,2.4313,False,False
2176,1,-25.0,25.0,-22.587404251098633,25.17572593688965,0.1699257493019104,2.419,False,False
2177,1,-25.0,25.0,-22.59964942932129,25.174833297729492,0.1698741912841797,2.4067,False,False
2178,1,-25.0,25.0,-22.61182975769043,25.173946380615234,0.16984739899635315,2.3945,False,False
2179,1,-25.0,25.0,-22.623947143554688,25.173063278198242,0.1698428988456726,2.3823,False,False
2180,1,-25.0,25.0,-22.636001586914062,25.17218589782715,0.16985845565795898,2.3703,False,False
2181,1,-25.0,25.0,-22.647991180419922,25.17131233215332,0.1698920577764511,2.3582,False,False
2182,1,-25.0,25.0,-22.65991973876953,25.170442581176758,0.16994190216064453,2.3463,False,False
2183,1,-25.0,25.0,-22.671785354614258,25.169578552246094,0.1699475646018982,2.3344,False,False
2184,1,-25.0,25.0,-22.6835880279541,25.168720245361328,0.16991348564624786,2.3225,False,False
2185,1,-25.0,25.0,-22.695327758789062,25.167863845825195,0.16990239918231964,2.3108,False,False
2186,1,-25.0,25.0,-22.707008361816406,25.16701316833496,0.16991204023361206,2.2991,False,False
2187,1,-25.0,25.0,-22.718626022338867,25.166168212890625,0.16994032263755798,2.2874,False,False
2188,1,-25.0,25.0,-22.730182647705078,25.165325164794922,0.16992658376693726,2.2758,False,False
2189,1,-25.0,25.0,-22.741680145263672,25.164487838745117,0.16987502574920654,2.2643,False,False
2190,1,-25.0,25.0,-22.753116607666016,25.163654327392578,0.16984823346138,2.2528,False,False
2191,1,-25.0,25.0,-22.76449203491211,25.162826538085938,0.16984371840953827,2.2414,False,False
2192,1,-25.0,25.0,-22.775808334350586,25.162002563476562,0.16985927522182465,2.2301,False,False
2193,1,-25.0,25.0,-22.787065505981445,25.161182403564453,0.16989286243915558,2.2188,False,False
2194,1,-25.0,25.0,-22.798263549804688,25.16036605834961,0.169942706823349,2.2076,False,False
2195,1,-25.0,25.0,-22.809404373168945,25.159555435180664,0.16994836926460266,2.1964,False,False
2196,1,-25.0,25.0,-22.820484161376953,25.158748626708984,0.16991426050662994,2.1853,False,False
2197,1,-25.0,25.0,-22.83150863647461,25.15794563293457,0.1698443740606308,2.1742,False,False
2198,1,-25.0,25.0,-22.842472076416016,25.157146453857422,0.16980108618736267,2.1632,False,False
2199,1,-25.0,25.0,-22.85338020324707,25.156352996826172,0.16978172957897186,2.1523,False,False
2200,1,-25.0,25.0,-22.86423110961914,25.155561447143555,0.16978392004966736,2.1414,False,False
2201,1,-25.0,25.0,-22.875024795532227,25.154775619506836,0.16980548202991486,2.1306,False,False
2202,1,-25.0,25.0,-22.885761260986328,25.153993606567383,0.16984449326992035,2.1198,False,False
2203,1,-25.0,25.0,-22.896442413330078,25.153215408325195,0.16989921033382416,2.1091,False,False
2204,1,-25.0,25.0,-22.907066345214844,25.152441024780273,0.16996805369853973,2.0985,False,False
2205,1,-25.0,25.0,-22.917634963989258,25.15167236328125,0.16999082267284393,2.0879,False,False
2206,1,-25.0,25.0,-22.92814826965332,25.15090560913086,0.16991330683231354,2.0773,False,False
2207,1,-25.0,25.0,-22.93860626220703,25.150144577026367,0.16980436444282532,2.0669,False,False
2208,1,-25.0,25.0,-22.949010848999023,25.14938735961914,0.1697259247303009,2.0564,False,False
2209,1,-25.0,25.0,-22.95935821533203,25.14863395690918,0.16967491805553436,2.046,False,False
2210,1,-25.0,25.0,-22.969654083251953,25.14788246154785,0.16964863240718842,2.0357,False,False
2211,1,-25.0,25.0,-22.979894638061523,25.147136688232422,0.1696445643901825,2.0255,False,False
2212,1,-25.0,25.0,-22.990079879760742,25.146394729614258,0.1696605235338211,2.0152,False,False
2213,1,-25.0,25.0,-23.000213623046875,25.14565658569336,0.16969448328018188,2.0051,False,False
2214,1,-25.0,25.0,-23.01029396057129,25.144922256469727,0.16974464058876038,1.995,False,False
2215,1,-25.0,25.0,-23.020320892333984,25.144193649291992,0.16980938613414764,1.9849,False,False
2216,1,-25.0,25.0,-23.030296325683594,25.14346694946289,0.1698872596025467,1.9749,False,False
2217,1,-25.0,25.0,-23.040218353271484,25.142744064331055,0.16997694969177246,1.965,False,False
2218,1,-25.0,25.0,-23.05008888244629,25.142024993896484,0.1699596792459488,1.9551,False,False
2219,1,-25.0,25.0,-23.059907913208008,25.14130973815918,0.1699049323797226,1.9452,False,False
2220,1,-25.0,25.0,-23.06967544555664,25.14059829711914,0.16987526416778564,1.9354,False,False
2221,1,-25.0,25.0,-23.079391479492188,25.139890670776367,0.16986817121505737,1.9257,False,False
2222,1,-25.0,25.0,-23.08905601501465,25.13918685913086,0.16988138854503632,1.916,False,False
2223,1,-25.0,25.0,-23.098670959472656,25.138486862182617,0.1699128895998001,1.9064,False,False
2224,1,-25.0,25.0,-23.108234405517578,25.137788772583008,0.169902041554451,1.8968,False,False
2225,1,-25.0,25.0,-23.117748260498047,25.137096405029297,0.16991189122200012,1.8872,False,False
2226,1,-25.0,25.0,-23.12721061706543,25.13640785217285,0.16994035243988037,1.8778,False,False
2227,1,-25.0,25.0,-23.136625289916992,25.13572120666504,0.16992676258087158,1.8683,False,False
2228,1,-25.0,25.0,-23.1459903717041,25.135040283203125,0.1698753535747528,1.8589,False,False
2229,1,-25.0,25.0,-23.155305862426758,25.134361267089844,0.16984868049621582,1.8496,False,False
2230,1,-25.0,25.0,-23.16457176208496,25.133686065673828,0.16984426975250244,1.8403,False,False
2231,1,-25.0,25.0,-23.173789978027344,25.133014678955078,0.16985991597175598,1.831,False,False
2232,1,-25.0,25.0,-23.182960510253906,25.132347106933594,0.16989359259605408,1.8219,False,False
2233,1,-25.0,25.0,-23.192081451416016,25.131681442260742,0.16994351148605347,1.8127,False,False
2234,1,-25.0,25.0,-23.201154708862305,25.13102149963379,0.1699492335319519,1.8036,False,False
2235,1,-25.0,25.0,-23.210182189941406,25.13036346435547,0.16991518437862396,1.7946,False,False
2236,1,-25.0,25.0,-23.219160079956055,25.129709243774414,0.1698453575372696,1.7856,False,False
2237,1,-25.0,25.0,-23.228092193603516,25.129058837890625,0.16980211436748505,1.7766,False,False
2238,1,-25.0,25.0,-23.236976623535156,25.1284122467041,0.16978280246257782,1.7677,False,False
2239,1,-25.0,25.0,-23.24581527709961,25.127769470214844,0.1697850078344345,1.7588,False,False
2240,1,-25.0,25.0,-23.254608154296875,25.12712860107422,0.1698066145181656,1.75,False,False
2241,1,-25.0,25.0,-23.26335334777832,25.12649154663086,0.16984565556049347,1.7412,False,False
2242,1,-25.0,25.0,-23.272052764892578,25.125858306884766,0.16990038752555847,1.7325,False,False
2243,1,-25.0,25.0,-23.28070640563965,25.125226974487305,0.16996924579143524,1.7238,False,False
2244,1,-25.0,25.0,-23.289316177368164,25.12459945678711,0.16999202966690063,1.7152,False,False
2245,1,-25.0,25.0,-23.297880172729492,25.12397575378418,0.16991452872753143,1.7066,False,False
2246,1,-25.0,25.0,-23.306398391723633,25.123355865478516,0.1698056012392044,1.6981,False,False
2247,1,-25.0,25.0,-23.31487274169922,25.122737884521484,0.1697271466255188,1.6896,False,False
2248,1,-25.0,25.0,-23.32330322265625,25.12212371826172,0.16967615485191345,1.6811,False,False
2249,1,-25.0,25.0,-23.331687927246094,25.12151336669922,0.1696498692035675,1.6727,False,False
2250,1,-25.0,25.0,-23.340028762817383,25.120906829833984,0.16964580118656158,1.6644,False,False
2251,1,-25.0,25.0,-23.34832763671875,25.120302200317383,0.169661745429039,1.656,False,False
2252,1,-25.0,25.0,-23.35658073425293,25.119701385498047,0.1696956902742386,1.6478,False,False
2253,1,-25.0,25.0,-23.364791870117188,25.119102478027344,0.16974584758281708,1.6395,False,False
2254,1,-25.0,25.0,-23.37295913696289,25.118507385253906,0.16981059312820435,1.6314,False,False
2255,1,-25.0,25.0,-23.381084442138672,25.117916107177734,0.1698884516954422,1.6232,False,False
2256,1,-25.0,25.0,-23.3891658782959,25.117326736450195,0.16997812688350677,1.6151,False,False
2257,1,-25.0,25.0,-23.397207260131836,25.116741180419922,0.1699608415365219,1.607,False,False
2258,1,-25.0,25.0,-23.40520477294922,25.116159439086914,0.16990607976913452,1.599,False,False
2259,1,-25.0,25.0,-23.41316032409668,25.11557960510254,0.16987641155719757,1.591,False,False
2260,1,-25.0,25.0,-23.42107391357422,25.11500358581543,0.1698693037033081,1.5831,False,False
2261,1,-25.0,25.0,-23.42894744873047,25.114429473876953,0.16988250613212585,1.5752,False,False
2262,1,-25.0,25.0,-23.436777114868164,25.113859176635742,0.16991399228572845,1.5674,False,False
2263,1,-25.0,25.0,-23.444568634033203,25.113292694091797,0.16990312933921814,1.5596,False,False
2264,1,-25.0,25.0,-23.45231819152832,25.112728118896484,0.16991294920444489,1.5518,False,False
2265,1,-25.0,25.0,-23.460025787353516,25.112165451049805,0.16988259553909302,1.5441,False,False
2266,1,-25.0,25.0,-23.467693328857422,25.111608505249023,0.1698748767375946,1.5364,False,False
2267,1,-25.0,25.0,-23.475322723388672,25.111051559448242,0.16988752782344818,1.5287,False,False
2268,1,-25.0,25.0,-23.48291015625,25.110498428344727,0.16991852223873138,1.5211,False,False
2269,1,-25.0,25.0,-23.49045753479004,25.109949111938477,0.16990721225738525,1.5135,False,False
2270,1,-25.0,25.0,-23.497966766357422,25.109403610229492,0.16991662979125977,1.506,False,False
2271,1,-25.0,25.0,-23.505435943603516,25.108858108520508,0.16988591849803925,1.4985,False,False
2272,1,-25.0,25.0,-23.51286506652832,25.108318328857422,0.16987788677215576,1.4911,False,False
2273,1,-25.0,25.0,-23.52025604248047,25.107778549194336,0.16989023983478546,1.4837,False,False
2274,1,-25.0,25.0,-23.52760887145996,25.10724449157715,0.16992096602916718,1.4763,False,False
2275,1,-25.0,25.0,-23.534921646118164,25.10671043395996,0.16990943253040314,1.469,False,False
2276,1,-25.0,25.0,-23.542198181152344,25.10618019104004,0.16985984146595,1.4617,False,False
2277,1,-25.0,25.0,-23.549434661865234,25.105653762817383,0.16983482241630554,1.4544,False,False
2278,1,-25.0,25.0,-23.55663299560547,25.10512924194336,0.16983188688755035,1.4472,False,False
2279,1,-25.0,25.0,-23.56379508972168,25.1046085357666,0.16984885931015015,1.44,False,False
2280,1,-25.0,25.0,-23.570919036865234,25.104089736938477,0.16988374292850494,1.4329,False,False
2281,1,-25.0,25.0,-23.578004837036133,25.103572845458984,0.1699347198009491,1.4258,False,False
2282,1,-25.0,25.0,-23.585054397583008,25.103059768676758,0.16994141042232513,1.4187,False,False
2283,1,-25.0,25.0,-23.592065811157227,25.102548599243164,0.16990824043750763,1.4117,False,False
2284,1,-25.0,25.0,-23.599040985107422,25.102041244506836,0.16989798843860626,1.4047,False,False
2285,1,-25.0,25.0,-23.605979919433594,25.10153579711914,0.169908344745636,1.3977,False,False
2286,1,-25.0,25.0,-23.612882614135742,25.101032257080078,0.16993728280067444,1.3908,False,False
2287,1,-25.0,25.0,-23.619749069213867,25.10053253173828,0.16992412507534027,1.3839,False,False
2288,1,-25.0,25.0,-23.62657928466797,25.100034713745117,0.16987308859825134,1.3771,False,False
2289,1,-25.0,25.0,-23.633373260498047,25.09954071044922,0.16984675824642181,1.3702,False,False
2290,1,-25.0,25.0,-23.640132904052734,25.099048614501953,0.1698426455259323,1.3635,False,False
2291,1,-25.0,25.0,-23.6468563079834,25.09855842590332,0.16985855996608734,1.3567,False,False
2292,1,-25.0,25.0,-23.65354347229004,25.09807014465332,0.16989247500896454,1.35,False,False
2293,1,-25.0,25.0,-23.66019630432129,25.097585678100586,0.16994260251522064,1.3434,False,False
2294,1,-25.0,25.0,-23.66681480407715,25.097105026245117,0.1699485331773758,1.3367,False,False
2295,1,-25.0,25.0,-23.673397064208984,25.09662437438965,0.16991464793682098,1.3301,False,False
2296,1,-25.0,25.0,-23.679946899414062,25.096147537231445,0.16984497010707855,1.3235,False,False
2297,1,-25.0,25.0,-23.686460494995117,25.095672607421875,0.16980186104774475,1.317,False,False
2298,1,-25.0,25.0,-23.692941665649414,25.09520149230957,0.16978266835212708,1.3105,False,False
2299,1,-25.0,25.0,-23.699386596679688,25.0947322845459,0.16978499293327332,1.3041,False,False
2300,1,-25.0,25.0,-23.705799102783203,25.09426498413086,0.16980667412281036,1.2976,False,False
2301,1,-25.0,25.0,-23.71217918395996,25.093799591064453,0.1698457896709442,1.2912,False,False
2302,1,-25.0,25.0,-23.718523025512695,25.093338012695312,0.16990061104297638,1.2849,False,False
2303,1,-25.0,25.0,-23.724836349487305,25.092878341674805,0.16996952891349792,1.2785,False,False
2304,1,-25.0,25.0,-23.73111343383789,25.09242057800293,0.1699923723936081,1.2722,False,False
2305,1,-25.0,25.0,-23.73736000061035,25.09196662902832,0.16991491615772247,1.266,False,False
2306,1,-25.0,25.0,-23.743574142456055,25.09151268005371,0.16980603337287903,1.2598,False,False
2307,1,-25.0,25.0,-23.749753952026367,25.091062545776367,0.169727623462677,1.2536,False,False
2308,1,-25.0,25.0,-23.755901336669922,25.09061622619629,0.16967666149139404,1.2474,False,False
2309,1,-25.0,25.0,-23.76201820373535,25.09016990661621,0.16965040564537048,1.2413,False,False
2310,1,-25.0,25.0,-23.76810073852539,25.0897274017334,0.16964636743068695,1.2352,False,False
2311,1,-25.0,25.0,-23.774152755737305,25.08928680419922,0.16966232657432556,1.2291,False,False
2312,1,-25.0,25.0,-23.780174255371094,25.088848114013672,0.16969630122184753,1.2231,False,False
2313,1,-25.0,25.0,-23.786161422729492,25.088411331176758,0.16974647343158722,1.2171,False,False
2314,1,-25.0,25.0,-23.792118072509766,25.08797836303711,0.16981123387813568,1.2111,False,False
2315,1,-25.0,25.0,-23.798044204711914,25.08754539489746,0.16988910734653473,1.2051,False,False
2316,1,-25.0,25.0,-23.803939819335938,25.087116241455078,0.1699787974357605,1.1992,False,False
2317,1,-25.0,25.0,-23.809803009033203,25.086688995361328,0.16996152698993683,1.1933,False,False
2318,1,-25.0,25.0,-23.815635681152344,25.086265563964844,0.16990678012371063,1.1875,False,False
2319,1,-25.0,25.0,-23.82143783569336,25.08584213256836,0.16987711191177368,1.1817,False,False
2320,1,-25.0,25.0,-23.827211380004883,25.08542251586914,0.16987000405788422,1.1759,False,False
2321,1,-25.0,25.0,-23.83295249938965,25.085002899169922,0.16988322138786316,1.1701,False,False
2322,1,-25.0,25.0,-23.83866310119629,25.08458709716797,0.16991470754146576,1.1644,False,False
2323,1,-25.0,25.0,-23.844345092773438,25.08417320251465,0.16990384459495544,1.1587,False,False
2324,1,-25.0,25.0,-23.84999656677246,25.08376121520996,0.16991367936134338,1.153,False,False
2325,1,-25.0,25.0,-23.855619430541992,25.08335304260254,0.16988332569599152,1.1474,False,False
2326,1,-25.0,25.0,-23.8612117767334,25.082944869995117,0.1698756068944931,1.1418,False,False
2327,1,-25.0,25.0,-23.866775512695312,25.08254051208496,0.16988825798034668,1.1362,False,False
2328,1,-25.0,25.0,-23.8723087310791,25.082136154174805,0.16991925239562988,1.1307,False,False
2329,1,-25.0,25.0,-23.87781524658203,25.081735610961914,0.16990794241428375,1.1252,False,False
2330,1,-25.0,25.0,-23.883291244506836,25.081336975097656,0.16991735994815826,1.1197,False,False
2331,1,-25.0,25.0,-23.88873863220215,25.08094024658203,0.16988664865493774,1.1142,False,False
2332,1,-25.0,25.0,-23.89415740966797,25.08054542541504,0.16987860202789307,1.1088,False,False
2333,1,-25.0,25.0,-23.899547576904297,25.08015251159668,0.16989096999168396,1.1034,False,False
2334,1,-25.0,25.0,-23.904909133911133,25.079761505126953,0.16992169618606567,1.098,False,False
2335,1,-25.0,25.0,-23.91024398803711,25.079374313354492,0.16991014778614044,1.0926,False,False
2336,1,-25.0,25.0,-23.915550231933594,25.07898712158203,0.16986055672168732,1.0873,False,False
2337,1,-25.0,25.0,-23.920827865600586,25.078603744506836,0.16983552277088165,1.082,False,False
2338,1,-25.0,25.0,-23.92607879638672,25.07822036743164,0.16983260214328766,1.0768,False,False
2339,1,-25.0,25.0,-23.93130111694336,25.07784080505371,0.16984955966472626,1.0715,False,False
2340,1,-25.0,25.0,-23.93649673461914,25.07746124267578,0.16988442838191986,1.0663,False,False
2341,1,-25.0,25.0,-23.941665649414062,25.077085494995117,0.169935405254364,1.0611,False,False
2342,1,-25.0,25.0,-23.946805953979492,25.076711654663086,0.16994208097457886,1.056,False,False
2343,1,-25.0,25.0,-23.951919555664062,25.076337814331055,0.16990889608860016,1.0509,False,False
2344,1,-25.0,25.0,-23.957008361816406,25.07596778869629,0.16983982920646667,1.0458,False,False
2345,1,-25.0,25.0,-23.962068557739258,25.075599670410156,0.16979727149009705,1.0407,False,False
2346,1,-25.0,25.0,-23.96710205078125,25.075231552124023,0.16977857053279877,1.0356,False,False
2347,1,-25.0,25.0,-23.972110748291016,25.074867248535156,0.16978134214878082,1.0306,False,False
2348,1,-25.0,25.0,-23.97709083557129,25.074504852294922,0.1698034405708313,1.0256,False,False
2349,1,-25.0,25.0,-23.982046127319336,25.07414436340332,0.1698429137468338,1.0207,False,False
2350,1,-25.0,25.0,-23.986976623535156,25.07378578186035,0.16989804804325104,1.0157,False,False
2351,1,-25.0,25.0,-23.991878509521484,25.073427200317383,0.16996726393699646,1.0108,False,False
2352,1,-25.0,25.0,-23.99675750732422,25.07307243347168,0.169931560754776,1.0059,False,False
2353,1,-25.0,25.0,-24.00160789489746,25.07271957397461,0.16986022889614105,1.001,False,False
2354,1,-25.0,25.0,-24.00643539428711,25.07236671447754,0.16981562972068787,0.9962,True,False
2355,2,-25.0,-25.0,-24.01576805114746,25.07170867919922,0.16979509592056274,50.0814,False,False
2356,2,-25.0,-25.0,-24.02915382385254,25.07077407836914,0.1697961986064911,50.0802,False,False
2357,2,-25.0,-25.0,-24.046188354492188,25.069581985473633,0.169816792011261,50.0787,False,False
2358,2,-25.0,-25.0,-24.06650733947754,25.06814956665039,0.16979609429836273,50.0769,False,False
2359,2,-25.0,-25.0,-24.089778900146484,25.066490173339844,0.16973824799060822,50.0748,False,False
2360,2,-25.0,-25.0,-24.115705490112305,25.064607620239258,0.1696469485759735,50.0724,False,False
2361,2,-25.0,-25.0,-24.144023895263672,25.06250762939453,0.16952554881572723,50.0698,False,False
2362,2,-25.0,-25.0,-24.174488067626953,25.0601863861084,0.16937705874443054,50.067,False,False
2363,2,-25.0,-25.0,-24.206884384155273,25.057640075683594,0.16926302015781403,50.0639,False,False
2364,2,-25.0,-25.0,-24.24101448059082,25.05486488342285,0.16923880577087402,50.0606,False,False
2365,2,-25.0,-25.0,-24.276702880859375,25.051849365234375,0.16929548978805542,50.0571,False,False
2366,2,-25.0,-25.0,-24.31378936767578,25.048583984375,0.169366255402565,50.0533,False,False
2367,2,-25.0,-25.0,-24.352130889892578,25.04505729675293,0.1694498062133789,50.0493,False,False
2368,2,-25.0,-25.0,-24.3915958404541,25.04125213623047,0.16948620975017548,50.045,False,False
2369,2,-25.0,-25.0,-24.432065963745117,25.037155151367188,0.16948038339614868,50.0404,False,False
2370,2,-25.0,-25.0,-24.47343635559082,25.032751083374023,0.16943678259849548,50.0355,False,False
2371,2,-25.0,-25.0,-24.515607833862305,25.02802085876465,0.169359490275383,50.0304,False,False
2372,2,-25.0,-25.0,-24.55849266052246,25.022947311401367,0.1693110167980194,50.0249,False,False
2373,2,-25.0,-25.0,-24.602012634277344,25.01751136779785,0.16934768855571747,50.0191,False,False
2374,2,-25.0,-25.0,-24.64609146118164,25.01169776916504,0.1694614589214325,50.0129,False,False
2375,2,-25.0,-25.0,-24.69066619873047,25.005481719970703,0.16970394551753998,50.0064,False,False
2376,2,-25.0,-25.0,-24.735671997070312,24.998849868774414,0.16994531452655792,49.9995,False,False
2377,2,-25.0,-25.0,-24.78105354309082,24.991779327392578,0.17012758553028107,49.9923,False,False
2378,2,-25.0,-25.0,-24.826759338378906,24.984251022338867,0.17025750875473022,49.9846,False,False
2379,2,-25.0,-25.0,-24.872739791870117,24.97624397277832,0.17034122347831726,49.9764,False,False
2380,2,-25.0,-25.0,-24.91895294189453,24.967742919921875,0.17038436233997345,49.9678,False,False
2381,2,-25.0,-25.0,-24.965354919433594,24.95872688293457,0.17033329606056213,49.9587,False,False
2382,2,-25.0,-25.0,-25.01190948486328,24.949176788330078,0.1701987087726593,49.9492,False,False
2383,2,-25.0,-25.0,-25.058576583862305,24.939077377319336,0.16999025642871857,49.9391,False,False
2384,2,-25.0,-25.0,-25.105321884155273,24.928409576416016,0.16971677541732788,49.9285,False,False
2385,2,-25.0,-25.0,-25.152116775512695,24.917158126831055,0.1693275421857834,49.9174,False,False
2386,2,-25.0,-25.0,-25.19892692565918,24.90530776977539,0.1688358038663864,49.9057,False,False
2387,2,-25.0,-25.0,-25.245725631713867,24.89284324645996,0.16831240057945251,49.8934,False,False
2388,2,-25.0,-25.0,-25.292482376098633,24.879751205444336,0.1677623838186264,49.8806,False,False
2389,2,-25.0,-25.0,-25.33917236328125,24.86602020263672,0.16736680269241333,49.8672,False,False
2390,2,-25.0,-25.0,-25.38576889038086,24.85163688659668,0.16717110574245453,49.8531,False,False
2391,2,-25.0,-25.0,-25.432247161865234,24.836591720581055,0.16709870100021362,49.8385,False,False
2392,2,-25.0,-25.0,-25.47858238220215,24.820873260498047,0.1670219749212265,49.8232,False,False
