tick_global,waypoint_index,wp_ticks,sv0_target_cell,sv0_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_t_heading_deg,sv0_err_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_timeout,sv1_target_cell,sv1_target_world,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_t_heading_deg,sv1_err_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_timeout,inter_vessel_distance_m
99,1,23,"[39, 36]","[-40.0, 10.0]",-49.92043685913086,6.249866008758545,0.2039523720741272,39,35,10.605591564277155,107.34042358398438,20.707647589750266,-86.63277599423411,8000.0,-8000.0,False,False,"[41, 44]","[40.0, -10.0]",48.8411750793457,-7.903550148010254,0.20804612338542938,41,45,9.08633472669543,224.7404327392578,193.33979344103983,-31.400639298217982,8000.0,1973.7799240589575,False,False,99.77061281556269
100,1,24,"[39, 36]","[-40.0, 10.0]",-49.925235748291016,6.261265754699707,0.20285151898860931,39,35,10.606056685504516,105.50056457519531,20.640875755704165,-84.85968881949114,8000.0,-8000.0,False,False,"[41, 44]","[40.0, -10.0]",48.74750518798828,-8.017034530639648,0.20728923380374908,41,45,8.969448091524775,224.27505493164062,192.772473749695,-31.50258118194563,8000.0,1902.4489804410355,False,False,99.70044966255874
101,1,25,"[39, 36]","[-40.0, 10.0]",-49.929649353027344,6.271486282348633,0.20152762532234192,39,35,10.606589971182576,103.576171875,20.580804999132738,-82.99536687586726,8000.0,-8000.0,False,False,"[41, 44]","[40.0, -10.0]",48.652591705322266,-8.129585266113281,0.20664562284946442,41,45,8.852445678780086,223.8213348388672,192.19783765837371,-31.623497180493473,8000.0,1827.952982680209,False,False,99.62855571486757
102,1,26,"[39, 36]","[-40.0, 10.0]",-49.93373107910156,6.280649185180664,0.20012041926383972,39,35,10.607194899482407,101.56935119628906,20.526719118612878,-81.04263207767619,8000.0,-7924.418124083834,False,False,"[41, 44]","[40.0, -10.0]",48.55647277832031,-8.241209983825684,0.2060384899377823,41,45,8.735363113639352,223.37901306152344,191.6154099268371,-31.76360313468635,8000.0,1750.2944953392243,False,False,99.55503327105554
103,1,27,"[39, 36]","[-40.0, 10.0]",-49.93751525878906,6.288865566253662,0.19869685173034668,39,35,10.6078616273028,99.48217010498047,20.47799106637285,-79.00417903860762,8000.0,-7442.782618915822,False,False,"[41, 44]","[40.0, -10.0]",48.459190368652344,-8.351916313171387,0.2054573893547058,41,45,8.618241208732275,222.9477996826172,191.02469228573574,-31.92310739688145,8000.0,1669.4787261678903,False,False,99.47996869910173
104,1,28,"[39, 36]","[-40.0, 10.0]",-49.941036224365234,6.296236038208008,0.1974935680627823,39,35,10.608584669917608,97.31663513183594,20.434046690627383,-76.88258844120855,8000.0,-6943.335710161766,False,False,"[41, 44]","[40.0, -10.0]",48.360774993896484,-8.461714744567871,0.20495165884494781,41,45,8.501110517199777,222.5273895263672,190.42516328235976,-32.102226244007426,8000.0,1585.5038223512133,False,False,99.40343656080307
105,1,29,"[39, 36]","[-40.0, 10.0]",-49.9443359375,6.30285120010376,0.19660595059394836,39,35,10.609369749727275,95.07469177246094,20.39434809510029,-74.68034367736064,8000.0,-6427.256660712668,False,False,"[41, 44]","[40.0, -10.0]",48.26127243041992,-8.570612907409668,0.2045067846775055,41,45,8.384018704063113,222.11752319335938,189.8162803858803,-32.30124280747907,8000.0,1498.3635749598689,False,False,99.32553271677305
106,1,30,"[39, 36]","[-40.0, 10.0]",-49.94743347167969,6.308794021606445,0.19606101512908936,39,35,10.610204251022774,92.75825500488281,20.358439119651504,-72.3998158852313,8000.0,-5895.781609396722,False,False,"[41, 44]","[40.0, -10.0]",48.16071701049805,-8.67861557006836,0.20410896837711334,41,45,8.267004229894766,221.7178497314453,189.197514408426,-32.52033532301931,8000.0,1408.0642330156988,False,False,99.24631800375396
107,1,31,"[39, 36]","[-40.0, 10.0]",-49.95035934448242,6.314140319824219,0.19582432508468628,39,35,10.611089136666141,90.36917114257812,20.325878220665064,-70.04329292191306,8000.0,-5350.207472612168,False,False,"[41, 44]","[40.0, -10.0]",48.059486389160156,-8.785436630249023,0.2037082463502884,41,45,8.150489864799457,221.32423400878906,188.56997752708168,-32.75425648170739,8000.0,1315.6952028638211,False,False,99.16615896969894
108,1,32,"[39, 36]","[-40.0, 10.0]",-49.9531364440918,6.318957805633545,0.19586485624313354,39,35,10.612021330143211,87.90926361083984,20.296279261599246,-67.6129843492406,8000.0,-4791.895550568061,False,False,"[41, 44]","[40.0, -10.0]",47.957923889160156,-8.890817642211914,0.20325921475887299,41,45,8.034851468975283,220.93246459960938,187.93481583966212,-32.99764875994725,8000.0,1222.3353514978044,False,False,99.08538239697916
109,1,33,"[39, 36]","[-40.0, 10.0]",-49.95578384399414,6.323308944702148,0.19621354341506958,39,35,10.612996234072732,85.38027954101562,20.26928982724201,-65.11098971377362,8000.0,-4222.263573293005,False,False,"[41, 44]","[40.0, -10.0]",47.856353759765625,-8.994525909423828,0.2026621252298355,41,45,7.920433860932333,220.53843688964844,187.29319756292006,-33.24523932672838,8000.0,1129.028271516791,False,False,99.00429448885089
110,1,34,"[39, 36]","[-40.0, 10.0]",-49.95831298828125,6.3272504806518555,0.19678057730197906,39,35,10.614004268156437,82.783935546875,20.244600752709673,-62.53933479416533,8000.0,-3642.7937809456153,False,False,"[41, 44]","[40.0, -10.0]",47.755062103271484,-9.096358299255371,0.20188648998737335,41,45,7.807532039570647,220.13815307617188,186.64629374327825,-33.491859332893625,8000.0,1036.7710955918374,False,False,98.92315896481526
111,1,35,"[39, 36]","[-40.0, 10.0]",-49.96074676513672,6.330833435058594,0.19748517870903015,39,35,10.61504872341458,80.12191772460938,20.221910485383532,-59.90000723922584,8000.0,-3055.0342227571155,False,False,"[41, 44]","[40.0, -10.0]",47.654319763183594,-9.196138381958008,0.20090565085411072,41,45,7.696415044553147,219.72775268554688,185.995263063219,-33.732489622327876,8000.0,946.5180471386038,False,False,98.84223827461025
112,1,36,"[39, 36]","[-40.0, 10.0]",-49.96308898925781,6.334105491638184,0.19825465977191925,39,35,10.61611627452844,77.39584350585938,20.20097003356975,-57.19487347228963,8000.0,-2460.5841921269675,False,False,"[41, 44]","[40.0, -10.0]",47.55435562133789,-9.293717384338379,0.19969680905342102,41,45,7.587300177719688,219.30357360839844,185.3412523732375,-33.96232123516094,8000.0,859.1589102791118,False,False,98.76173778960909
113,1,37,"[39, 36]","[-40.0, 10.0]",-49.965354919433594,6.337109088897705,0.19902360439300537,39,35,10.617206247262748,74.60730743408203,20.18153563524301,-54.42577179883902,8000.0,-1861.103503075561,False,False,"[41, 44]","[40.0, -10.0]",47.45536804199219,-9.388972282409668,0.1982409954071045,41,45,7.480365466554564,218.86215209960938,184.68538055531397,-34.176771544295406,8000.0,775.5221201325453,False,False,98.68184684947812
114,1,38,"[39, 36]","[-40.0, 10.0]",-49.967552185058594,6.3398823738098145,0.19979193806648254,39,35,10.61831237058952,71.75785064697266,20.163399532751065,-51.594451114221584,8000.0,-1258.2986817350939,False,False,"[41, 44]","[40.0, -10.0]",47.35752868652344,-9.481806755065918,0.19658176600933075,41,45,7.3757543757984925,218.40028381347656,184.0287086252847,-34.371575188191855,8000.0,696.3617909830568,False,False,98.60272416901456
115,1,39,"[39, 36]","[-40.0, 10.0]",-49.969303131103516,6.343602657318115,0.20060907304286957,39,35,10.618674420444462,68.8594970703125,20.14129943867851,-48.718197631633984,8000.0,-657.4172807206887,False,False,"[41, 44]","[40.0, -10.0]",47.2609748840332,-9.572147369384766,0.19476045668125153,41,45,7.273569559719998,217.91505432128906,183.37225194515682,-34.542802376132244,8000.0,622.3519226526041,False,False,98.5243018844248
116,1,40,"[39, 36]","[-40.0, 10.0]",-49.969505310058594,6.350950717926025,0.20174118876457214,39,35,10.616336316747464,65.9395980834961,20.103691814433088,-45.835906269063,8000.0,-68.3719552164439,False,False,"[41, 44]","[40.0, -10.0]",47.165809631347656,-9.659948348999023,0.19299297034740448,41,45,7.173873625738283,217.40379333496094,182.71691823054067,-34.68687510442027,8000.0,554.084109768914,False,False,98.44601717539132
117,1,41,"[39, 36]","[-40.0, 10.0]",-49.96689987182617,6.364164352416992,0.20336675643920898,39,35,10.609354076061553,63.02431106567383,20.041515811446846,-42.98279525422697,8000.0,500.1848464227296,False,False,"[41, 44]","[40.0, -10.0]",47.072105407714844,-9.745182991027832,0.1913585215806961,41,45,7.076694610189919,216.86422729492188,182.06354757162003,-34.80067972330184,8000.0,492.05148394052776,False,False,98.36706571548498
118,1,42,"[39, 36]","[-40.0, 10.0]",-49.960147857666016,6.3850226402282715,0.2055225968360901,39,35,10.595876870662053,60.13823318481445,19.94806955467518,-40.19016363013927,8000.0,1040.9681634469453,False,False,"[41, 44]","[40.0, -10.0]",46.97990417480469,-9.827848434448242,0.18987226486206055,41,45,6.982026815400942,216.29434204101562,181.41285017681432,-34.88149186420131,8000.0,436.66171210211223,False,False,98.28647351768305
119,1,43,"[39, 36]","[-40.0, 10.0]",-49.94786834716797,6.41485595703125,0.20840835571289062,39,35,10.574182827122891,57.30419158935547,19.81881749227848,-37.485374097077,8000.0,1548.0724559333084,False,False,"[41, 44]","[40.0, -10.0]",46.88922119140625,-9.907962799072266,0.18855062127113342,41,45,6.8898359538145435,215.6925048828125,180.76540284189713,-34.92710204091537,8000.0,388.2188910260975,False,False,98.20313804785692
120,1,44,"[39, 36]","[-40.0, 10.0]",-49.928829193115234,6.454360008239746,0.21205106377601624,39,35,10.542922369875772,54.54084014892578,19.651928204543548,-34.888911944382244,8000.0,2017.5792434858818,False,False,"[41, 44]","[40.0, -10.0]",46.80003356933594,-9.985560417175293,0.18747009336948395,41,45,6.800048900239453,215.05740356445312,180.12166497442405,-34.935738590029075,8000.0,346.9321628851949,False,False,98.11597155871765
121,1,45,"[39, 36]","[-40.0, 10.0]",-49.90311050415039,6.502161979675293,0.21608802676200867,39,35,10.502688630719415,51.84642791748047,19.453526099538283,-32.392901817942175,8000.0,2451.9919012483197,False,False,"[41, 44]","[40.0, -10.0]",46.712303161621094,-10.06069278717041,0.18658477067947388,41,45,6.712577548745568,214.38807678222656,179.48194446779712,-34.90613231442944,8000.0,312.91629036660424,False,False,98.02482499773089
122,1,46,"[39, 36]","[-40.0, 10.0]",-49.870811462402344,6.557009696960449,0.22031015157699585,39,35,10.45404711837085,49.21925354003906,19.229036997189347,-29.99021654284971,8000.0,2853.673315278582,False,False,"[41, 44]","[40.0, -10.0]",46.62596130371094,-10.13342571258545,0.18585626780986786,41,45,6.6273045515544,213.6839141845703,178.84640177919204,-34.83751240537828,8000.0,286.18679912393736,False,False,97.92955523454154
123,1,47,"[39, 36]","[-40.0, 10.0]",-49.83206558227539,6.61776065826416,0.22452886402606964,39,35,10.397550508602977,46.65761947631836,18.983262817627047,-27.674356658691323,8000.0,3224.860953442856,False,False,"[41, 44]","[40.0, -10.0]",46.540916442871094,-10.203834533691406,0.18525287508964539,41,45,6.544091719233972,212.94461059570312,178.21506967238633,-34.72954092331679,8000.0,266.6752886496597,False,False,97.83004512531531
124,1,48,"[39, 36]","[-40.0, 10.0]",-49.78701400756836,6.683375835418701,0.2285153567790985,39,35,10.333713709670105,44.1599235534668,18.720496346656624,-25.439427206810166,8000.0,3567.649711067173,False,False,"[41, 44]","[40.0, -10.0]",46.45705032348633,-10.27200698852539,0.1847488284111023,41,45,6.462777010066303,212.17022705078125,177.58780825790816,-34.582418792873085,7979.998461925337,254.21195006359858,False,False,97.7261731864432
125,1,49,"[39, 36]","[-40.0, 10.0]",-49.73582458496094,6.752908706665039,0.2322397232055664,39,35,10.263034746914848,41.72455596923828,18.444569090639103,-23.279986878599175,8000.0,3884.0205145257596,False,False,"[41, 44]","[40.0, -10.0]",46.374237060546875,-10.338035583496094,0.18432357907295227,41,45,6.383194040584918,211.36106872558594,176.9643604170226,-34.39670830856335,7932.862612562451,248.56422110619496,False,False,97.61784839993504
126,1,50,"[39, 36]","[-40.0, 10.0]",-49.67867660522461,6.825501441955566,0.2354394942522049,39,35,10.185981637699351,39.349979400634766,18.15891660386103,-21.191062796773735,8000.0,4175.826629182055,False,False,"[41, 44]","[40.0, -10.0]",46.292327880859375,-10.402016639709473,0.18396109342575073,41,45,6.305157217615079,210.5177764892578,176.34434300466467,-34.17343348459315,7883.833524701546,249.41520767844986,False,False,97.50497977704546
127,1,51,"[39, 36]","[-40.0, 10.0]",-49.615760803222656,6.9003753662109375,0.23793694376945496,39,35,10.102996025693825,37.034671783447266,17.86664070457289,-19.168031078874378,8000.0,4444.811625961327,False,False,"[41, 44]","[40.0, -10.0]",46.21116256713867,-10.464049339294434,0.1837080866098404,41,45,6.22847350678513,209.64126586914062,175.72724708673078,-33.91401878240984,7832.844791918243,256.3802756142404,False,False,97.38748630076796
128,1,52,"[39, 36]","[-40.0, 10.0]",-49.54728317260742,6.976827144622803,0.23968933522701263,39,35,10.014498993531445,34.77717208862305,17.570530718708568,-17.20664136991448,8000.0,4692.606716928396,False,False,"[41, 44]","[40.0, -10.0]",46.13056182861328,-10.5242338180542,0.1834910362958908,41,45,6.1529350256964275,208.73263549804688,175.1124391707182,-33.62019632732867,7779.84392759032,269.0199777818011,False,False,97.26529267368166
129,1,53,"[39, 36]","[-40.0, 10.0]",-49.47344970703125,7.054219722747803,0.24065783619880676,39,35,9.92088054526908,32.5760383605957,17.273142785525632,-15.302895575070067,8000.0,4920.743197335801,False,False,"[41, 44]","[40.0, -10.0]",46.050350189208984,-10.582663536071777,0.183304563164711,41,45,6.078341402745395,207.7932586669922,174.4992392867764,-33.294019380215786,7724.804672863638,286.84935244677627,False,False,97.1383343366674
130,1,54,"[39, 36]","[-40.0, 10.0]",-49.39448165893555,7.131981372833252,0.24080711603164673,39,35,9.822515792089714,30.42986488342285,16.97677977797466,-13.453085105448196,8000.0,5130.655105721631,False,False,"[41, 44]","[40.0, -10.0]",45.970333099365234,-10.639431953430176,0.18296901881694794,41,45,6.004477541005847,206.82467651367188,173.8868360760274,-32.93784043764447,7667.717078314008,309.33289740615646,False,False,97.00655145657903
131,1,55,"[39, 36]","[-40.0, 10.0]",-49.31059646606445,7.209595680236816,0.24022260308265686,39,35,9.719751170767948,28.33728790283203,16.683578246947388,-11.653709655884654,7927.148358884337,5323.684633231311,False,False,"[41, 44]","[40.0, -10.0]",45.89032745361328,-10.694623947143555,0.18244187533855438,41,45,5.931143223589835,205.82861328125,173.27438830289864,-32.55422497835136,7608.596672804324,335.91300807202424,False,False,96.8698972623887
132,1,56,"[39, 36]","[-40.0, 10.0]",-49.22201919555664,7.286601543426514,0.23898078501224518,39,35,9.612916790826317,26.296977996826172,16.39548640993137,-9.901491586894792,7713.102100436869,5501.087648599014,False,False,"[41, 44]","[40.0, -10.0]",45.81013870239258,-10.74831485748291,0.18162722885608673,41,45,5.858129980375118,204.80690002441406,172.66101128653986,-32.1458887378742,7547.471037124205,366.01056409163994,False,False,96.7283270005666
133,1,57,"[39, 36]","[-40.0, 10.0]",-49.128971099853516,7.362585067749023,0.23738528788089752,39,35,9.502319236208661,24.307632446289062,16.114325466904404,-8.193306979384658,7494.443154908908,5664.040807172671,False,False,"[41, 44]","[40.0, -10.0]",45.729576110839844,-10.80057144165039,0.18061619997024536,41,45,5.785236126822554,203.761474609375,172.04578067421238,-31.71569393516262,7484.387479293405,399.0334476340804,False,False,96.58180073548162
134,1,58,"[39, 36]","[-40.0, 10.0]",-49.03168487548828,7.437179088592529,0.2356501668691635,39,35,9.388257703859177,22.367982864379883,15.841762317720447,-6.526220546659431,7271.618947445271,5813.647283438726,False,False,"[41, 44]","[40.0, -10.0]",45.64845275878906,-10.851449966430664,0.1794327199459076,41,45,5.712266241484771,202.69439697265625,171.42775120794477,-31.266645764711484,7419.413702272842,434.37799476620876,False,False,96.43029822186563
135,1,59,"[39, 36]","[-40.0, 10.0]",-48.930381774902344,7.510056972503662,0.2339087724685669,39,35,9.271005065562502,20.476795196533203,15.579378552219303,-4.897416644313893,7045.030984139062,5950.937604487869,False,False,"[41, 44]","[40.0, -10.0]",45.56659698486328,-10.900995254516602,0.17809884250164032,41,45,5.639041978966855,201.60772705078125,170.80598504220072,-30.801742008580533,7352.6332917261225,471.4580802114747,False,False,96.27380660818217
136,1,60,"[39, 36]","[-40.0, 10.0]",-48.82528305053711,7.580930233001709,0.23222193121910095,39,35,9.150820698697071,18.63286018371582,15.328659936530563,-3.304200247185264,6815.043607636745,6076.878187366749,False,False,"[41, 44]","[40.0, -10.0]",45.48383331298828,-10.949239730834961,0.17669357359409332,41,45,5.5653826347552835,200.50355529785156,170.179535471526,-30.324019826325554,7284.140537783965,509.68948614338933,False,False,96.11231257314354
137,1,61,"[39, 36]","[-40.0, 10.0]",-48.716609954833984,7.6495466232299805,0.2307616025209427,39,35,9.02795215877225,16.835006713867188,15.091002027820496,-1.7440046860466794,6581.987910344644,6192.37352389057,False,False,"[41, 44]","[40.0, -10.0]",45.40000534057617,-10.996203422546387,0.1752881109714508,41,45,5.491127292036154,199.38400268554688,169.54748529139644,-29.836517394150434,7214.048527246542,548.506564283548,False,False,95.9458246586781
138,1,62,"[39, 36]","[-40.0, 10.0]",-48.60457229614258,7.715683937072754,0.22950568795204163,39,35,8.902626818804201,15.082086563110352,14.867760953709064,-0.21432560940129974,6346.152361070784,6298.271560361715,False,False,"[41, 44]","[40.0, -10.0]",45.31497573852539,-11.041895866394043,0.17400532960891724,41,45,5.4161346085121,198.25111389160156,168.90893701905966,-29.3421768725419,7142.482376611735,587.3771461683591,False,False,95.77436140804974
139,1,63,"[39, 36]","[-40.0, 10.0]",-48.489383697509766,7.779151439666748,0.2284339815378189,39,35,8.775067173046533,13.372981071472168,14.660214101214889,1.2872330297427084,6107.798026989761,6395.368645990496,False,False,"[41, 44]","[40.0, -10.0]",45.228607177734375,-11.086312294006348,0.17283795773983002,41,45,5.340262860493364,197.10693359375,168.26302061419162,-28.843912979558382,7069.574847733025,625.7828393871473,False,False,95.59794733977753
140,1,64,"[39, 36]","[-40.0, 10.0]",-48.371253967285156,7.839784145355225,0.2275279313325882,39,35,8.645485846581794,11.706599235534668,14.469602667984535,2.763003432449864,5867.153177009407,6484.414068403389,False,False,"[41, 44]","[40.0, -10.0]",45.140785217285156,-11.129440307617188,0.1718379259109497,41,45,5.263393207687223,195.9534149169922,167.60887356439912,-28.34454135259307,6995.471987898647,663.2406717970657,False,False,95.41662826155543
141,1,65,"[39, 36]","[-40.0, 10.0]",-48.25037384033203,7.8974409103393555,0.2267705202102661,39,35,8.514072071033326,10.081877708435059,14.297164447785494,4.215286739350432,5624.403998938147,6566.108095159856,False,False,"[41, 44]","[40.0, -10.0]",45.051422119140625,-11.171255111694336,0.1710515171289444,41,45,5.185431897384564,194.79238891601562,166.94571234352262,-27.84667657249301,6920.326191644963,699.3189349669142,False,False,95.23045887342867
142,1,66,"[39, 36]","[-40.0, 10.0]",-48.12694549560547,7.952003002166748,0.22632251679897308,39,35,8.381022299915209,8.49777889251709,14.144088123818106,5.646309231301018,5379.718124471845,6641.115713872841,False,False,"[41, 44]","[40.0, -10.0]",44.96043014526367,-11.211723327636719,0.1704021692276001,41,44,5.106284426937024,193.62564086914062,166.27273773325825,-27.35290313588237,6844.296301521785,733.5990893588491,False,False,95.03950710387696
143,1,67,"[39, 36]","[-40.0, 10.0]",-48.001155853271484,8.003373146057129,0.22615182399749756,39,35,8.246515250833308,6.953291416168213,14.011559269942767,7.0582678537745664,5133.227675969542,6710.059849230852,False,False,"[41, 44]","[40.0, -10.0]",44.86775207519531,-11.25080394744873,0.16987918317317963,41,44,5.025885074344776,192.4547882080078,165.58920490168038,-26.865583306327437,6767.546527579205,765.7176102769577,False,False,94.84385797390429
144,1,68,"[39, 36]","[-40.0, 10.0]",-47.87318420410156,8.051471710205078,0.22628803551197052,39,35,8.110720806922496,5.447428226470947,13.900769265664204,8.453341039193248,4885.034394647694,6773.528908924573,False,False,"[41, 44]","[40.0, -10.0]",44.773353576660156,-11.288448333740234,0.16953100264072418,41,44,4.944188859310725,191.28131103515625,164.89442042861185,-26.386890606544398,6690.2442901920695,795.3563484606984,True,False,94.64361293858296
145,1,69,"[39, 36]","[-40.0, 10.0]",-47.74320983886719,8.096235275268555,0.22669871151447296,39,35,7.973808295655307,3.979226589202881,13.812909245372426,9.833682656169543,4635.216429010851,6832.082220325027,False,False,"[41, 44]","[40.0, -10.0]",44.67720413208008,-11.324602127075195,0.16934160888195038,41,44,4.861153082160558,190.1066131591797,164.18767484833054,-25.918938310849143,6612.560632518747,822.214237054875,True,False,94.4388788792494
146,1,70,"[39, 36]","[-40.0, 10.0]",-47.61140060424805,8.137616157531738,0.22723674774169922,39,35,7.8359359833420275,2.547747850418091,13.749190071601001,11.201442221182901,4383.821681663212,6886.247892627034,False,False,"[41, 44]","[40.0, -10.0]",44.57931137084961,-11.359209060668945,0.16911938786506653,41,44,4.776771074878624,188.93182373046875,163.46831280214502,-25.46351092832373,6534.664417701222,846.061476046094,True,False,94.22979129799917
147,1,71,"[39, 36]","[-40.0, 10.0]",-47.47791290283203,8.175580978393555,0.22782836854457855,39,35,7.697251856912388,1.1520769596099854,13.710850384822031,12.558773425212053,4130.868563372932,6936.525475781459,False,False,"[41, 44]","[40.0, -10.0]",44.47968673706055,-11.392207145690918,0.16892623901367188,41,44,4.69103762495133,187.75804138183594,162.73568251441498,-25.022358867420962,6456.72806768388,866.6794423770621,True,False,94.01647974477576
148,1,72,"[39, 36]","[-40.0, 10.0]",-47.3429069519043,8.210107803344727,0.2284068912267685,39,35,7.557909537694394,359.7913207709789,13.699148811123548,13.907828040144636,3876.3565883619103,6983.39519446385,False,False,"[41, 44]","[40.0, -10.0]",44.37836837768555,-11.423535346984863,0.16875822842121124,41,44,4.603972473292177,186.58609008789062,161.98914395798366,-24.596946129906968,6378.917785873366,883.9072783206802,True,False,93.79910602687485
149,1,73,"[39, 36]","[-40.0, 10.0]",-47.20652770996094,8.241185188293457,0.22885331511497498,39,35,7.418050362211972,358.4646084308624,13.71540379529081,15.25079536442837,3620.2528288278318,7027.313214839525,False,False,"[41, 44]","[40.0, -10.0]",44.27540588378906,-11.453130722045898,0.16861090064048767,41,44,4.515604540534055,185.41668701171875,161.22806072754688,-24.188626284171875,6301.399129322297,897.6081508488141,True,False,93.57782992369256
150,1,74,"[39, 36]","[-40.0, 10.0]",-47.06891632080078,8.268814086914062,0.22917790710926056,39,35,7.27781441204369,357.17109084129333,13.760958940174898,16.58986809888154,3362.5034949507844,7068.71560115309,False,False,"[41, 44]","[40.0, -10.0]",44.17087173461914,-11.480932235717773,0.16836178302764893,41,44,4.425983654898978,184.25038146972656,160.45181004131373,-23.798571428412828,6224.336115248917,907.6842279291877,True,False,93.35283286652987
151,1,75,"[39, 36]","[-40.0, 10.0]",-46.93021011352539,8.293001174926758,0.22938969731330872,39,35,7.137342447046452,355.909939289093,13.837232803411261,17.92729351431825,3103.028989405665,7108.024801198032,False,False,"[41, 44]","[40.0, -10.0]",44.06485366821289,-11.506881713867188,0.1680174022912979,41,44,4.335173334893439,183.08749389648438,159.65975539459595,-23.427738501888427,6147.883882105371,914.0768657316512,True,False,93.12430936684886
152,1,76,"[39, 36]","[-40.0, 10.0]",-46.7905387878418,8.313762664794922,0.22943778336048126,39,35,6.9967716398224304,354.6803469657898,13.94569836280747,19.265351397017696,2841.725606605001,7145.646418530096,False,False,"[41, 44]","[40.0, -10.0]",43.95745086669922,-11.530922889709473,0.16758279502391815,41,44,4.243246664592433,181.9282684326172,158.85125157105742,-23.07701686155977,6072.198260700298,916.7432108127268,True,False,92.89246024892354
153,1,77,"[39, 36]","[-40.0, 10.0]",-46.6500244140625,8.331123352050781,0.2293349951505661,39,35,6.856236137539132,353.4815249443054,14.087890932239178,20.60636598793377,2578.4651063674924,7181.971453380849,False,False,"[41, 44]","[40.0, -10.0]",43.84877395629883,-11.55300521850586,0.16706164181232452,41,44,4.15028748105364,180.77267456054688,158.02560510459043,-22.74706945595645,5997.4221717859255,915.678079801602,True,False,92.65749335855001
154,1,78,"[39, 36]","[-40.0, 10.0]",-46.50878143310547,8.345110893249512,0.22903382778167725,39,35,6.715868797079043,352.31270599365234,14.265456265520523,21.952750271868183,2313.0900389956064,7217.381522031512,False,False,"[41, 44]","[40.0, -10.0]",43.738956451416016,-11.573081016540527,0.16657404601573944,41,44,4.056399786779604,179.62059020996094,157.18218127657232,-22.438408933388615,5923.69599118987,910.9073217941532,True,False,92.41963299120225
155,1,79,"[39, 36]","[-40.0, 10.0]",-46.36691665649414,8.355761528015137,0.2284913957118988,39,35,6.5758001690667,351.17313957214355,14.480107745094509,23.306968172950974,2045.419297049003,7252.24596297568,False,False,"[41, 44]","[40.0, -10.0]",43.62812805175781,-11.59111213684082,0.16616852581501007,41,44,3.9616853726607446,178.4717559814453,156.32019161723073,-22.15156436421458,5851.160349079939,902.4533715056823,True,False,92.17909655145245
156,1,80,"[39, 36]","[-40.0, 10.0]",-46.22453689575195,8.363115310668945,0.2277277261018753,39,35,6.436167419570732,350.06209659576416,14.733650927959058,24.671554332194887,1775.2503939641501,7286.928533886987,False,False,"[41, 44]","[40.0, -10.0]",43.516441345214844,-11.607061386108398,0.16600555181503296,41,44,3.86626512710355,177.32568359375,155.43895649654806,-21.88672709720194,5779.935414354042,890.3936501091148,True,False,91.93612528786595
157,1,81,"[39, 36]","[-40.0, 10.0]",-46.08174514770508,8.367215156555176,0.22687828540802002,39,35,6.297111273164656,348.97886180877686,15.028002078070688,26.049140269293844,1502.3544859164585,7321.788278083114,False,False,"[41, 44]","[40.0, -10.0]",43.40404510498047,-11.620903968811035,0.1660524308681488,41,44,3.7702589768938757,176.1818084716797,154.53761387832523,-21.644194593354456,5710.14917135322,874.7896885194214,True,False,91.69095682409177
158,1,82,"[39, 36]","[-40.0, 10.0]",-45.93862533569336,8.368109703063965,0.22600598633289337,39,35,6.158760980828291,347.92274379730225,15.365203002744494,27.44245920544222,1226.4687101438362,7357.172940277516,False,False,"[41, 44]","[40.0, -10.0]",43.29110336303711,-11.632617950439453,0.16622024774551392,41,44,3.6737994934796445,175.0393829345703,153.61536551691555,-21.424017417654767,5641.912902723687,855.7414730572705,True,False,91.44382751349956
159,1,83,"[39, 36]","[-40.0, 10.0]",-45.79660415649414,8.366127967834473,0.22498127818107605,39,35,6.022471051369019,346.90497398376465,15.741398248362225,28.836424264597554,950.6041545430762,7392.723167908987,False,False,"[41, 44]","[40.0, -10.0]",43.17778015136719,-11.642191886901855,0.16654600203037262,41,44,3.577021230553369,173.89755249023438,152.67128725742458,-21.226265232809794,5575.33902504489,833.3458575040054,True,False,91.19634820743886
160,1,84,"[39, 36]","[-40.0, 10.0]",-45.656959533691406,8.361628532409668,0.22368726134300232,39,35,5.889435646276831,345.93660736083984,16.152100199319523,30.21549283847969,677.803705633818,7428.009595480062,False,False,"[41, 44]","[40.0, -10.0]",43.06425094604492,-11.649619102478027,0.1670036017894745,41,44,3.4800685400718203,172.75531005859375,151.70449436091639,-21.050815697677365,5510.525953546389,807.728588362681,True,False,90.95000396313611
161,1,85,"[39, 36]","[-40.0, 10.0]",-45.52082061767578,8.354986190795898,0.22207973897457123,39,35,5.760688389856387,345.02828216552734,16.592238539797073,31.563956374269708,411.0904884653946,7462.546023657177,False,False,"[41, 44]","[40.0, -10.0]",42.95068359375,-11.654902458190918,0.16756904125213623,41,44,3.3830808173249065,171.61158752441406,150.71394150659293,-20.89764601782113,5447.576686554533,778.9977562856011,True,False,90.70613375718966
