policy_name,viewpoint_generation_mode,path_safety_mode,clue_acquisition_mode,clue_mode_note,robot_pos_before,segment_path,next_cell,target_cell_source,segment_path_0_equals_robot_pos_before,next_cell_equals_segment_path_1,final_projected_cell_equals_next_cell,target_world,final_world,ticks,arrived,timeout,distance_to_target_m,final_projected_cell,replanned,replan_reason,committed_vp,committed_anchor,anchor_source,found_count,completed_steps,path_length,remaining_intensity_mass,search_info_map_peak,search_info_map_mean
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[5, 37]","[[5, 37], [6, 37], [7, 37], [8, 37], [9, 37], [10, 37], [11, 37], [12, 37], [13, 37]]","[6, 37]",algorithm_segment_path,True,True,True,"[-15.0, 170.0]","[-15.000679016113281, 172.4935760498047, 0.16049976646900177]",220,True,False,2.4935761422548204,"[6, 37]",True,commit_expired,"[42, 37]","[43, 41]",search_info,0,41,41,1.0000000000000004,1.0,0.9027429322525157
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[6, 37]","[[6, 37], [7, 37], [8, 37], [9, 37], [10, 37], [11, 37], [12, 37], [13, 37]]","[7, 37]",algorithm_segment_path,True,True,True,"[-15.0, 165.0]","[-14.999994277954102, 167.49322509765625, 0.16044633090496063]",220,True,False,2.4932250976628163,"[7, 37]",False,none,"[42, 37]","[43, 41]",search_info,0,42,42,1.0000000000000002,1.0,0.879092930918889
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[7, 37]","[[7, 37], [8, 37], [9, 37], [10, 37], [11, 37], [12, 37], [13, 37]]","[8, 37]",algorithm_segment_path,True,True,True,"[-15.0, 160.0]","[-15.000009536743164, 162.4931182861328, 0.16040046513080597]",220,True,False,2.4931182861510526,"[8, 37]",False,none,"[42, 37]","[43, 41]",search_info,0,43,43,1.0,1.0,0.8997457768962603
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[8, 37]","[[8, 37], [9, 37], [10, 37], [11, 37], [12, 37], [13, 37]]","[9, 37]",algorithm_segment_path,True,True,True,"[-15.0, 155.0]","[-14.99999713897705, 157.4930877685547, 0.1604195535182953]",220,True,False,2.4930877685563293,"[9, 37]",False,none,"[42, 37]","[43, 41]",search_info,0,44,44,0.9999999999999998,1.0,0.8976618150426464
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[9, 37]","[[9, 37], [10, 37], [11, 37], [12, 37], [13, 37]]","[10, 37]",algorithm_segment_path,True,True,True,"[-15.0, 150.0]","[-15.000000953674316, 152.49307250976562, 0.16045911610126495]",220,True,False,2.4930725097658075,"[10, 37]",False,none,"[42, 37]","[43, 41]",search_info,0,45,45,1.0,1.0,0.8928672309435122
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[10, 37]","[[10, 37], [11, 37], [12, 37], [13, 37], [14, 37], [15, 37], [16, 37], [17, 37], [18, 37]]","[11, 37]",algorithm_segment_path,True,True,True,"[-15.0, 145.0]","[-14.999999046325684, 147.49307250976562, 0.1604330688714981]",220,True,False,2.4930725097658075,"[11, 37]",True,commit_expired,"[43, 37]","[44, 41]",search_info,0,46,46,1.0,1.0,0.8942405408336597
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[11, 37]","[[11, 37], [12, 37], [13, 37], [14, 37], [15, 37], [16, 37], [17, 37], [18, 37]]","[12, 37]",algorithm_segment_path,True,True,True,"[-15.0, 140.0]","[-15.00000286102295, 142.49307250976562, 0.1604645997285843]",220,True,False,2.493072509767267,"[12, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,47,47,1.0,1.0,0.8769311077310236
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[12, 37]","[[12, 37], [13, 37], [14, 37], [15, 37], [16, 37], [17, 37], [18, 37]]","[13, 37]",algorithm_segment_path,True,True,True,"[-15.0, 135.0]","[-14.999999046325684, 137.49307250976562, 0.16035450994968414]",220,True,False,2.4930725097658075,"[13, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,48,48,0.9999999999999998,1.0,0.8762753422778238
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[13, 37]","[[13, 37], [14, 37], [15, 37], [16, 37], [17, 37], [18, 37]]","[14, 37]",algorithm_segment_path,True,True,True,"[-15.0, 130.0]","[-15.00000286102295, 132.49307250976562, 0.16047579050064087]",220,True,False,2.493072509767267,"[14, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,49,49,1.0000000000000002,1.0,0.8844936278367186
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[14, 37]","[[14, 37], [15, 37], [16, 37], [17, 37], [18, 37]]","[15, 37]",algorithm_segment_path,True,True,True,"[-15.0, 125.0]","[-14.999999046325684, 127.49307250976562, 0.16046328842639923]",220,True,False,2.4930725097658075,"[15, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,50,50,1.0000000000000002,1.0,0.8873858886624411
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[15, 37]","[[15, 37], [16, 37], [17, 37], [18, 37], [19, 37], [20, 37], [21, 37], [22, 37], [23, 37]]","[16, 37]",algorithm_segment_path,True,True,True,"[-15.0, 120.0]","[-15.0, 122.49307250976562, 0.16047947108745575]",220,True,False,2.493072509765625,"[16, 37]",True,commit_expired,"[43, 37]","[44, 41]",search_info,0,51,51,0.9999999999999996,1.0,0.878069689145154
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[16, 37]","[[16, 37], [17, 37], [18, 37], [19, 37], [20, 37], [21, 37], [22, 37], [23, 37]]","[17, 37]",algorithm_segment_path,True,True,True,"[-15.0, 115.0]","[-15.000001907348633, 117.49307250976562, 0.1603979915380478]",220,True,False,2.4930725097663546,"[17, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,52,52,1.0,1.0,0.8759707601402709
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[17, 37]","[[17, 37], [18, 37], [19, 37], [20, 37], [21, 37], [22, 37], [23, 37]]","[18, 37]",algorithm_segment_path,True,True,True,"[-15.0, 110.0]","[-15.000000953674316, 112.49307250976562, 0.16051232814788818]",220,True,False,2.4930725097658075,"[18, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,53,53,1.0000000000000002,1.0,0.879674930987845
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[18, 37]","[[18, 37], [19, 37], [20, 37], [21, 37], [22, 37], [23, 37]]","[19, 37]",algorithm_segment_path,True,True,True,"[-15.0, 105.0]","[-15.0, 107.49307250976562, 0.16035184264183044]",220,True,False,2.493072509765625,"[19, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,54,54,0.9999999999999999,1.0,0.8769610400983526
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[19, 37]","[[19, 37], [20, 37], [21, 37], [22, 37], [23, 37]]","[20, 37]",algorithm_segment_path,True,True,True,"[-15.0, 100.0]","[-14.999999046325684, 102.49307250976562, 0.16047313809394836]",220,True,False,2.4930725097658075,"[20, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,55,55,1.0000000000000004,1.0,0.8539875517171308
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[20, 37]","[[20, 37], [21, 37], [22, 37], [23, 37], [24, 37], [25, 37], [26, 37], [27, 37], [28, 37]]","[21, 37]",algorithm_segment_path,True,True,True,"[-15.0, 95.0]","[-15.000000953674316, 97.49307250976562, 0.16046063601970673]",220,True,False,2.4930725097658075,"[21, 37]",True,commit_expired,"[43, 37]","[44, 41]",search_info,0,56,56,0.9999999999999998,1.0,0.854644605652007
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[21, 37]","[[21, 37], [22, 37], [23, 37], [24, 37], [25, 37], [26, 37], [27, 37], [28, 37]]","[22, 37]",algorithm_segment_path,True,True,True,"[-15.0, 90.0]","[-14.999999046325684, 92.49307250976562, 0.16047681868076324]",220,True,False,2.4930725097658075,"[22, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,57,57,1.0,1.0,0.8561548374515701
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[22, 37]","[[22, 37], [23, 37], [24, 37], [25, 37], [26, 37], [27, 37], [28, 37]]","[23, 37]",algorithm_segment_path,True,True,True,"[-15.0, 85.0]","[-14.999999046325684, 87.49307250976562, 0.1605023294687271]",220,True,False,2.4930725097658075,"[23, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,58,58,1.0000000000000002,1.0,0.8592027499343393
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[23, 37]","[[23, 37], [24, 37], [25, 37], [26, 37], [27, 37], [28, 37]]","[24, 37]",algorithm_segment_path,True,True,True,"[-15.0, 80.0]","[-15.000000953674316, 82.49307250976562, 0.1604594588279724]",220,True,False,2.4930725097658075,"[24, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,59,59,1.0,1.0,0.839413855381384
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[24, 37]","[[24, 37], [25, 37], [26, 37], [27, 37], [28, 37]]","[25, 37]",algorithm_segment_path,True,True,True,"[-15.0, 75.0]","[-15.000000953674316, 77.49307250976562, 0.16044926643371582]",220,True,False,2.4930725097658075,"[25, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,60,60,1.0000000000000004,1.0,0.8454733586005158
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[25, 37]","[[25, 37], [26, 37], [27, 37], [28, 37], [29, 37], [30, 37], [31, 37], [32, 37], [33, 37]]","[26, 37]",algorithm_segment_path,True,True,True,"[-15.0, 70.0]","[-15.0, 72.49307250976562, 0.16047073900699615]",220,True,False,2.493072509765625,"[26, 37]",True,commit_expired,"[43, 37]","[44, 41]",search_info,0,61,61,1.0,1.0,0.8424917458962867
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[26, 37]","[[26, 37], [27, 37], [28, 37], [29, 37], [30, 37], [31, 37], [32, 37], [33, 37]]","[27, 37]",algorithm_segment_path,True,True,True,"[-15.0, 65.0]","[-15.0, 67.49307250976562, 0.1604219526052475]",220,True,False,2.493072509765625,"[27, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,62,62,1.0,1.0,0.8520984701593657
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[27, 37]","[[27, 37], [28, 37], [29, 37], [30, 37], [31, 37], [32, 37], [33, 37]]","[28, 37]",algorithm_segment_path,True,True,True,"[-15.0, 60.0]","[-14.999998092651367, 62.49306869506836, 0.16049106419086456]",220,True,False,2.493068695069089,"[28, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,63,63,1.0,1.0,0.8372677401042231
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[28, 37]","[[28, 37], [29, 37], [30, 37], [31, 37], [32, 37], [33, 37]]","[29, 37]",algorithm_segment_path,True,True,True,"[-15.0, 55.0]","[-15.00000286102295, 57.49306869506836, 0.16044577956199646]",220,True,False,2.493068695070001,"[29, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,64,64,1.0000000000000002,1.0,0.8411889333442406
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[29, 37]","[[29, 37], [30, 37], [31, 37], [32, 37], [33, 37]]","[30, 37]",algorithm_segment_path,True,True,True,"[-15.0, 50.0]","[-15.000000953674316, 52.49306869506836, 0.16043028235435486]",220,True,False,2.493068695068542,"[30, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,65,65,1.0,1.0,0.8500109368786796
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[30, 37]","[[30, 37], [31, 37], [32, 37], [33, 37], [34, 37], [35, 37], [36, 37], [37, 37], [38, 37]]","[31, 37]",algorithm_segment_path,True,True,True,"[-15.0, 45.0]","[-15.000000953674316, 47.49306869506836, 0.1604803204536438]",220,True,False,2.493068695068542,"[31, 37]",True,commit_expired,"[43, 37]","[44, 41]",search_info,0,66,66,0.9999999999999999,1.0,0.8451494312157999
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[31, 37]","[[31, 37], [32, 37], [33, 37], [34, 37], [35, 37], [36, 37], [37, 37], [38, 37]]","[32, 37]",algorithm_segment_path,True,True,True,"[-15.0, 40.0]","[-15.000000953674316, 42.49306869506836, 0.16047099232673645]",220,True,False,2.493068695068542,"[32, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,67,67,1.0,1.0,0.8483075921733662
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[32, 37]","[[32, 37], [33, 37], [34, 37], [35, 37], [36, 37], [37, 37], [38, 37]]","[33, 37]",algorithm_segment_path,True,True,True,"[-15.0, 35.0]","[-14.99999713897705, 37.49306869506836, 0.16045741736888885]",220,True,False,2.493068695070001,"[33, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,68,68,0.9999999999999999,1.0,0.8641791430997284
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[33, 37]","[[33, 37], [34, 37], [35, 37], [36, 37], [37, 37], [38, 37]]","[34, 37]",algorithm_segment_path,True,True,True,"[-15.0, 30.0]","[-15.000000953674316, 32.49306869506836, 0.16045422852039337]",220,True,False,2.493068695068542,"[34, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,69,69,0.9999999999999998,1.0,0.8609081277339061
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[34, 37]","[[34, 37], [35, 37], [36, 37], [37, 37], [38, 37]]","[35, 37]",algorithm_segment_path,True,True,True,"[-15.0, 25.0]","[-15.000000953674316, 27.49306869506836, 0.1604696810245514]",220,True,False,2.493068695068542,"[35, 37]",False,none,"[43, 37]","[44, 41]",search_info,0,70,70,1.0000000000000002,1.0,0.8557228870193124
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[35, 37]","[[35, 37], [36, 37], [37, 37], [38, 37], [39, 37], [40, 37], [41, 37], [42, 37], [43, 37]]","[36, 37]",algorithm_segment_path,True,True,True,"[-15.0, 20.0]","[-15.000000953674316, 22.49306869506836, 0.16041810810565948]",220,True,False,2.493068695068542,"[36, 37]",True,commit_expired,"[43, 37]","[44, 41]",current_viewpoint,0,71,71,1.0000000000000002,1.0,0.8521487101328545
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[36, 37]","[[36, 37], [37, 37], [38, 37], [39, 37], [40, 37], [41, 37], [42, 37], [43, 37]]","[37, 37]",algorithm_segment_path,True,True,True,"[-15.0, 15.0]","[-15.00000286102295, 17.49306869506836, 0.16041354835033417]",220,True,False,2.493068695070001,"[37, 37]",False,none,"[43, 37]","[44, 41]",current_viewpoint,0,72,72,0.9999999999999996,1.0,0.8567421576489241
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[37, 37]","[[37, 37], [38, 37], [39, 37], [40, 37], [41, 37], [42, 37], [43, 37]]","[38, 37]",algorithm_segment_path,True,True,True,"[-15.0, 10.0]","[-15.0, 12.49306869506836, 0.16039983928203583]",220,True,False,2.4930686950683594,"[38, 37]",False,none,"[43, 37]","[44, 41]",current_viewpoint,0,73,73,1.0,1.0,0.8607179261164524
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[38, 37]","[[38, 37], [39, 37], [40, 37], [41, 37], [42, 37], [43, 37]]","[39, 37]",algorithm_segment_path,True,True,True,"[-15.0, 5.0]","[-15.000000953674316, 7.493069171905518, 0.1603730320930481]",220,True,False,2.4930691719057,"[39, 37]",False,none,"[43, 37]","[44, 41]",current_viewpoint,0,74,74,1.0000000000000002,1.0,0.8498773823424262
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[39, 37]","[[39, 37], [40, 37], [41, 37], [42, 37], [43, 37]]","[40, 37]",algorithm_segment_path,True,True,True,"[-15.0, 0.0]","[-14.999999046325684, 2.4930691719055176, 0.16040140390396118]",220,True,False,2.4930691719057,"[40, 37]",False,none,"[43, 37]","[44, 41]",current_viewpoint,0,75,75,0.9999999999999998,1.0,0.8324941781825655
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 37]","[[40, 37], [40, 38], [40, 39], [40, 40], [40, 41], [40, 42], [40, 43], [40, 44], [40, 45]]","[40, 38]",algorithm_segment_path,True,True,True,"[-10.0, 0.0]","[-12.497703552246094, 0.09037068486213684, 0.16061235964298248]",200,True,False,2.499337891439492,"[40, 38]",True,commit_expired,"[43, 45]","[47, 45]",search_info,0,76,76,0.9999999999999998,1.0,0.8277814189731197
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 38]","[[40, 38], [40, 39], [40, 40], [40, 41], [40, 42], [40, 43], [40, 44], [40, 45]]","[40, 39]",algorithm_segment_path,True,True,True,"[-5.0, 0.0]","[-7.49609375, 0.05790337175130844, 0.1598834991455078]",220,True,False,2.496765269153116,"[40, 39]",False,none,"[43, 45]","[47, 45]",search_info,0,77,77,1.0000000000000002,1.0,0.8500592868972157
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 39]","[[40, 39], [40, 40], [40, 41], [40, 42], [40, 43], [40, 44], [40, 45]]","[40, 40]",algorithm_segment_path,True,True,True,"[0.0, 0.0]","[-2.4945216178894043, 0.0002613042597658932, 0.16018784046173096]",220,True,False,2.4945216315753784,"[40, 40]",False,none,"[43, 45]","[47, 45]",search_info,0,78,78,1.0,1.0,0.8417917228114036
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 40]","[[40, 40], [40, 41], [40, 42], [40, 43], [40, 44], [40, 45]]","[40, 41]",algorithm_segment_path,True,True,True,"[5.0, 0.0]","[2.5064306259155273, 0.000678377109579742, 0.16047212481498718]",220,True,False,2.49356946636093,"[40, 41]",False,none,"[43, 45]","[47, 45]",search_info,0,79,79,1.0,1.0,0.8444407392993776
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 41]","[[40, 41], [40, 42], [40, 43], [40, 44], [40, 45]]","[40, 42]",algorithm_segment_path,True,True,True,"[10.0, 0.0]","[7.506767749786377, -6.842237326054601e-06, 0.16046330332756042]",220,True,False,2.4932322502230115,"[40, 42]",False,none,"[43, 45]","[47, 45]",search_info,0,80,80,1.0,1.0,0.8367917008212378
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[40, 42]","[[40, 42], [41, 42], [42, 42], [43, 42], [44, 42], [45, 42], [46, 42], [47, 42], [48, 42]]","[41, 42]",algorithm_segment_path,True,True,True,"[10.0, -5.0]","[9.909551620483398, -2.502286195755005, 0.16165007650852203]",200,True,False,2.4993509472007296,"[41, 42]",True,commit_expired,"[49, 42]","[47, 45]",search_info,0,81,81,0.9999999999999998,1.0,0.8223408226068155
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[41, 42]","[[41, 42], [42, 42], [43, 42], [44, 42], [45, 42], [46, 42], [47, 42], [48, 42]]","[42, 42]",algorithm_segment_path,True,True,True,"[10.0, -10.0]","[9.942093849182129, -7.503902435302734, 0.16014176607131958]",220,True,False,2.4967691472761677,"[42, 42]",False,none,"[49, 42]","[47, 45]",search_info,0,82,82,1.0,1.0,0.8331813649457356
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[42, 42]","[[42, 42], [43, 42], [44, 42], [45, 42], [46, 42], [47, 42], [48, 42]]","[43, 42]",algorithm_segment_path,True,True,True,"[10.0, -15.0]","[9.999736785888672, -12.505476951599121, 0.16007216274738312]",220,True,False,2.4945230622876355,"[43, 42]",False,none,"[49, 42]","[47, 45]",search_info,0,83,83,0.9999999999999997,1.0,0.8065984301908729
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[43, 42]","[[43, 42], [44, 42], [45, 42], [46, 42], [47, 42], [48, 42]]","[44, 42]",algorithm_segment_path,True,True,True,"[10.0, -20.0]","[9.999320983886719, -17.50642967224121, 0.16054600477218628]",220,True,False,2.4935704202091338,"[44, 42]",False,none,"[49, 42]","[47, 45]",search_info,0,84,84,1.0000000000000002,1.0,0.8098010363255738
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[44, 42]","[[44, 42], [45, 42], [46, 42], [47, 42], [48, 42]]","[45, 42]",algorithm_segment_path,True,True,True,"[10.0, -25.0]","[10.000005722045898, -22.50676727294922, 0.16047333180904388]",220,True,False,2.4932327270573476,"[45, 42]",False,none,"[49, 42]","[47, 45]",search_info,0,85,85,1.0,1.0,0.8191329463628352
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 42]","[[45, 42], [45, 43], [45, 44], [45, 45], [45, 46], [45, 47], [45, 48], [45, 49], [46, 49]]","[45, 43]",algorithm_segment_path,True,True,True,"[15.0, -25.0]","[12.50228214263916, -24.90955352783203, 0.1608119159936905]",200,True,False,2.499354928637959,"[45, 43]",True,commit_expired,"[46, 49]","[47, 45]",search_info,0,86,86,1.0000000000000002,1.0,0.7971180425533113
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 43]","[[45, 43], [45, 44], [45, 45], [45, 46], [45, 47], [45, 48], [45, 49], [46, 49]]","[45, 44]",algorithm_segment_path,True,True,True,"[20.0, -25.0]","[17.503902435302734, -24.942094802856445, 0.15986838936805725]",220,True,False,2.4967691251583224,"[45, 44]",False,none,"[46, 49]","[47, 45]",search_info,0,87,87,1.0,1.0,0.8246584975332367
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 44]","[[45, 44], [45, 45], [45, 46], [45, 47], [45, 48], [45, 49], [46, 49]]","[45, 45]",algorithm_segment_path,True,True,True,"[25.0, -25.0]","[22.505477905273438, -24.999738693237305, 0.16006140410900116]",220,True,False,2.494522108412796,"[45, 45]",False,none,"[46, 49]","[47, 45]",search_info,0,88,88,1.0,1.0,0.8108827939454378
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 45]","[[45, 45], [45, 46], [45, 47], [45, 48], [45, 49], [46, 49]]","[45, 46]",algorithm_segment_path,True,True,True,"[30.0, -25.0]","[27.50642967224121, -24.99932098388672, 0.1603761464357376]",220,True,False,2.4935704202091338,"[45, 46]",False,none,"[46, 49]","[47, 45]",search_info,0,89,89,1.0,1.0,0.7903592458459937
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 46]","[[45, 46], [45, 47], [45, 48], [45, 49], [46, 49]]","[45, 47]",algorithm_segment_path,True,True,True,"[35.0, -25.0]","[32.50676727294922, -25.00000762939453, 0.1604248434305191]",220,True,False,2.4932327270624546,"[45, 47]",False,none,"[46, 49]","[47, 45]",search_info,0,90,90,1.0,1.0,0.7874495987467759
marine_knownmap_path_v2_infosampled,simple_ring_v1,soft_clearance_astar_v1,ucb,clue_acquisition_mode = ucb temporary for Phase 3B-repeat-far,"[45, 47]","[[45, 47], [45, 48], [46, 48], [47, 48], [48, 48], [49, 48], [50, 48]]","[45, 48]",algorithm_segment_path,True,True,True,"[40.0, -25.0]","[37.50687789916992, -24.999990463256836, 0.1605042666196823]",220,True,False,2.493122100848318,"[45, 48]",True,commit_expired,"[50, 48]","[47, 45]",search_info,0,91,91,0.9999999999999998,1.0,0.8090986914997149
