run_kind,tick_global,policy_step,tick_in_policy_step,reporter_usv_id,agent_id,sensor_id,recommended_rule_id,expected_target_present_for_audit,raw_sensor_found,accepted_candidate,teammate_rejected,range_limited,estimated_world_position,target_world_location_for_audit,target_position_error_m,observer_world_location,matched_range_m,bearing_deg,blob_yaw_deg,matched_beam_index,matched_beam_yaw_deg,beam_yaw_error_deg,local_range_scaled_blob_present,local_blob_area,local_blob_range_scaled_area,sphere_blob_local_candidate_count,sphere_blob_candidate_count,rgb_changed_pixels,rgb_change_bbox_xyxy,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,nearest_teammate_agent_name,nearest_teammate_distance_m,within_teammate_exclusion_radius,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
coexist,36,3,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[13.914893617021276, -6.0, 0.0]",,,,,,,False,0,,1,0,214,"[86, 124, 195, 137]","[2, 3]",24.01763153076172,,,False,False,False,False,False
coexist,36,3,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,True,True,False,True,"[41.128013925718705, 3.6191604738218817, 0.0]","[31.0, 0.0, 0.5]",10.75523075600085,"[13.914893617021276, 6.0, 0.0]",27.31707000732422,-5.0,-0.99375,7,-5.0,4.00625,True,23,17163.113217056205,4,1,370,"[50, 122, 165, 142]","[0, 1, 7]",17.64864158630371,teammate_extra0,19.97156378590822,False,False,False,False,False
coexist,37,4,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.25531914893617, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",24.016521453857422,,,False,False,False,False,False
coexist,37,4,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.25531914893617, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[0, 1, 7]",17.67648696899414,,,False,False,False,False,False
coexist,38,4,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.595744680851064, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",24.011098861694336,,,False,False,False,False,False
coexist,38,4,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.595744680851064, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[0, 1, 2, 7]",17.70796012878418,,,False,False,False,False,False
coexist,39,4,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.936170212765957, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",24.001741409301758,,,False,False,False,False,False
coexist,39,4,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[14.936170212765957, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2]",17.74332618713379,,,False,False,False,False,False
coexist,40,4,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.27659574468085, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",23.988964080810547,,,False,False,False,False,False
coexist,40,4,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.27659574468085, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2]",17.78256607055664,,,False,False,False,False,False
coexist,41,4,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.617021276595745, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",23.973342895507812,,,False,False,False,False,False
coexist,41,4,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.617021276595745, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2]",17.826030731201172,,,False,False,False,False,False
coexist,42,4,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.957446808510639, -6.0, 0.0]",,,,,,,False,0,,2,1,220,"[89, 124, 269, 137]","[2, 3]",23.955568313598633,,,False,False,False,False,False
coexist,42,4,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[15.957446808510639, 6.0, 0.0]",,,,,,,False,0,,2,2,347,"[62, 122, 176, 143]","[1, 2]",17.86012840270996,,,False,False,False,False,False
coexist,43,4,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.29787234042553, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",23.936349868774414,,,False,False,False,False,False
coexist,43,4,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.29787234042553, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2, 8]",17.346799850463867,,,False,False,False,False,False
coexist,44,4,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.638297872340424, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",23.916034698486328,,,False,False,False,False,False
coexist,44,4,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.638297872340424, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2, 8]",17.377147674560547,,,False,False,False,False,False
coexist,45,4,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.97872340425532, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3, 9]",23.895030975341797,,,False,False,False,False,False
coexist,45,4,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[16.97872340425532, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2, 3, 8]",17.412599563598633,,,False,False,False,False,False
coexist,46,4,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[17.319148936170215, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3, 9]",23.873544692993164,,,False,False,False,False,False
coexist,46,4,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[17.319148936170215, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[1, 2, 3]",17.453163146972656,,,False,False,False,False,False
coexist,47,4,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[17.659574468085104, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3, 9]",23.851667404174805,,,False,False,False,False,False
coexist,47,4,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[17.659574468085104, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[2, 3]",17.498903274536133,,,False,False,False,False,False
coexist,48,4,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,True,True,False,True,"[43.75282597265829, -12.90044892219303, 0.0]","[31.0, 0.0, 0.5]",18.139904979988714,"[18.0, -6.0, 0.0]",26.661287307739258,-15.0,-12.967824074074077,9,-15.0,2.032175925925923,True,27,19192.254504457098,2,1,225,"[91, 123, 202, 137]","[2, 3, 9]",23.829153060913086,sv0,26.661287307739258,False,False,False,False,False
coexist,48,4,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[31.0, 0.0, 0.5]",,"[18.0, 6.0, 0.0]",,,,,,,False,0,,1,1,336,"[77, 123, 188, 142]","[2, 3]",17.54993438720703,,,False,False,False,False,False
teammate_only,1,1,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.0, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",27.331838607788086,,,False,False,False,False,False
teammate_only,1,1,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.0, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",27.337675094604492,,,False,False,False,False,False
teammate_only,2,1,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.3404255319148937, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.828035354614258,,,False,False,False,False,False
teammate_only,2,1,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.3404255319148937, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.812114715576172,,,False,False,False,False,False
teammate_only,3,1,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6808510638297873, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.86675262451172,,,False,False,False,False,False
teammate_only,3,1,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6808510638297873, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.84136962890625,,,False,False,False,False,False
teammate_only,4,1,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0212765957446805, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.904909133911133,,,False,False,False,False,False
teammate_only,4,1,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0212765957446805, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.866350173950195,,,False,False,False,False,False
teammate_only,5,1,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.3617021276595747, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.943466186523438,,,False,False,False,False,False
teammate_only,5,1,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.3617021276595747, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.88778305053711,,,False,False,False,False,False
teammate_only,6,1,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.702127659574468, -6.0, 0.0]",,,,,,,False,0,,0,0,79,"[60, 122, 162, 153]",[6],26.98211097717285,,,False,False,False,False,False
teammate_only,6,1,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.702127659574468, 6.0, 0.0]",,,,,,,False,0,,1,0,71,"[157, 122, 174, 132]",[6],26.905290603637695,,,False,False,False,False,False
teammate_only,7,1,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.042553191489361, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",27.02083969116211,,,False,False,False,False,False
teammate_only,7,1,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.042553191489361, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.918317794799805,,,False,False,False,False,False
teammate_only,8,1,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.382978723404255, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",27.059823989868164,,,False,False,False,False,False
teammate_only,8,1,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.382978723404255, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.926288604736328,,,False,False,False,False,False
teammate_only,9,1,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.723404255319149, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.507341384887695,,,False,False,False,False,False
teammate_only,9,1,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.723404255319149, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.928308486938477,,,False,False,False,False,False
teammate_only,10,1,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.0638297872340425, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.51874542236328,,,False,False,False,False,False
teammate_only,10,1,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.0638297872340425, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.923006057739258,,,False,False,False,False,False
teammate_only,11,1,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.404255319148936, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.52968978881836,,,False,False,False,False,False
teammate_only,11,1,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.404255319148936, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.909687042236328,,,False,False,False,False,False
teammate_only,12,1,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.74468085106383, -6.0, 0.0]",,,,,,,False,0,,0,0,75,"[157, 122, 174, 133]",[7],26.54051971435547,,,False,False,False,False,False
teammate_only,12,1,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[5.74468085106383, 6.0, 0.0]",,,,,,,False,0,,1,0,124,"[48, 122, 291, 176]","[5, 6]",26.888948440551758,,,False,False,False,False,False
teammate_only,13,2,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.085106382978723, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.55075454711914,,,False,False,False,False,False
teammate_only,13,2,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.085106382978723, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.764793395996094,,,False,False,False,False,False
teammate_only,14,2,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.425531914893617, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.559953689575195,,,False,False,False,False,False
teammate_only,14,2,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.425531914893617, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.478443145751953,,,False,False,False,False,False
teammate_only,15,2,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.76595744680851, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],26.568387985229492,,,False,False,False,False,False
teammate_only,15,2,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[6.76595744680851, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.310667037963867,,,False,False,False,False,False
teammate_only,16,2,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[7.1063829787234045, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",26.57575225830078,,,False,False,False,False,False
teammate_only,16,2,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[7.1063829787234045, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.254959106445312,,,False,False,False,False,False
teammate_only,17,2,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[7.446808510638298, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",26.582012176513672,,,False,False,False,False,False
teammate_only,17,2,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[7.446808510638298, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.307958602905273,,,False,False,False,False,False
teammate_only,18,2,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,True,"[34.273385389714576, -8.317237983308502, 0.0]",,,"[7.787234042553192, -6.0, 0.0]",26.587324142456055,-5.0,-7.0390625,7,-5.0,2.0390625,False,16,11310.172880896425,2,0,75,"[166, 122, 183, 132]","[7, 8]",26.587324142456055,teammate_extra0,8.938204494225142,True,False,False,False,False
teammate_only,18,2,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[7.787234042553192, 6.0, 0.0]",,,,,,,False,0,,1,1,102,"[27, 122, 291, 168]","[5, 6]",26.469179153442383,,,False,False,False,False,False
teammate_only,19,2,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.127659574468085, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",26.189367294311523,,,False,False,False,False,False
teammate_only,19,2,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.127659574468085, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.55966567993164,,,False,False,False,False,False
teammate_only,20,2,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.46808510638298, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],26.00348663330078,,,False,False,False,False,False
teammate_only,20,2,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.46808510638298, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.489286422729492,,,False,False,False,False,False
teammate_only,21,2,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.808510638297872, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.989702224731445,,,False,False,False,False,False
teammate_only,21,2,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[8.808510638297872, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.413881301879883,,,False,False,False,False,False
teammate_only,22,2,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[9.148936170212766, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.97540855407715,,,False,False,False,False,False
teammate_only,22,2,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[9.148936170212766, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.334318161010742,,,False,False,False,False,False
teammate_only,23,2,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[9.48936170212766, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.960643768310547,,,False,False,False,False,False
teammate_only,23,2,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[9.48936170212766, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[5, 6]",26.251203536987305,,,False,False,False,False,False
teammate_only,24,2,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[9.829787234042552, -6.0, 0.0]",,,,,,,False,0,,0,0,67,"[173, 121, 191, 133]",[8],25.945466995239258,,,False,False,False,False,False
teammate_only,24,2,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,True,"[35.99480150101033, 6.0, 0.0]",,,"[9.829787234042552, 6.0, 0.0]",26.165014266967773,0.0,1.169117647058824,6,0.0,1.169117647058824,False,17,11638.335517040661,1,1,66,"[143, 122, 224, 136]","[5, 6]",26.165014266967773,teammate_extra0,7.806922699405639,True,False,False,False,False
teammate_only,25,3,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.170212765957446, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.92961883544922,,,False,False,False,False,False
teammate_only,25,3,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.170212765957446, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],26.075889587402344,,,False,False,False,False,False
teammate_only,26,3,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.51063829787234, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.91293716430664,,,False,False,False,False,False
teammate_only,26,3,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.51063829787234, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],25.98430633544922,,,False,False,False,False,False
teammate_only,27,3,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.851063829787234, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.895103454589844,,,False,False,False,False,False
teammate_only,27,3,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[10.851063829787234, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],25.890520095825195,,,False,False,False,False,False
teammate_only,28,3,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.191489361702128, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.875764846801758,,,False,False,False,False,False
teammate_only,28,3,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.191489361702128, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],25.79486656188965,,,False,False,False,False,False
teammate_only,29,3,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.53191489361702, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.855710983276367,,,False,False,False,False,False
teammate_only,29,3,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.53191489361702, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],25.698102951049805,,,False,False,False,False,False
teammate_only,30,3,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.872340425531915, -6.0, 0.0]",,,,,,,False,0,,0,0,76,"[179, 121, 197, 133]",[8],25.835195541381836,,,False,False,False,False,False
teammate_only,30,3,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[11.872340425531915, 6.0, 0.0]",,,,,,,False,0,,0,0,148,"[25, 122, 285, 183]",[6],25.600849151611328,,,False,False,False,False,False
teammate_only,31,3,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.212765957446809, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.814136505126953,,,False,False,False,False,False
teammate_only,31,3,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.212765957446809, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[6],25.50387954711914,,,False,False,False,False,False
teammate_only,32,3,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.553191489361701, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.79265785217285,,,False,False,False,False,False
teammate_only,32,3,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.553191489361701, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",25.740001678466797,,,False,False,False,False,False
teammate_only,33,3,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.893617021276595, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.77069091796875,,,False,False,False,False,False
teammate_only,33,3,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[12.893617021276595, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",25.790916442871094,,,False,False,False,False,False
